Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2022-02-08;398,18;406,61;395,83;403,53;1.727.515;548.764.362
2022-02-07;410,17;412,00;393,59;402,10;2.133.470;800.398.687
2022-02-04;407,70;412,62;397,00;410,17;2.240.338;775.955.921
2022-02-03;421,07;429,26;404,35;405,60;2.572.923;906.803.070
2022-02-02;448,00;451,57;426,53;429,48;3.383.549;1.215.767.032
2022-02-01;432,99;458,43;425,86;457,13;4.324.823;1.327.407.172
2022-01-31;402,40;427,65;398,20;427,14;4.071.831;1.370.364.861
2022-01-28;386,66;386,98;372,21;384,36;2.964.666;867.144.205
2022-01-27;382,91;394,79;378,10;386,70;4.603.100;1.349.545.196
2022-01-26;378,73;382,57;356,83;359,70;3.022.607;778.548.273
2022-01-25;379,14;387,39;365,13;366,42;3.918.401;1.039.343.579
2022-01-24;384,02;387,26;351,50;387,15;7.172.527;1.996.389.443
2022-01-21;399,99;408,64;380,00;397,50;13.615.098;4.057.362.206
2022-01-20;517,37;526,61;506,93;508,25;1.959.492;583.657.085
2022-01-19;515,00;523,21;510,83;515,86;1.348.151;590.563.524
2022-01-18;520,08;521,49;508,75;510,80;1.308.838;663.310.184
2022-01-14;517,60;538,23;512,11;525,69;2.406.757;994.266.966
2022-01-13;537,22;540,35;518,26;519,20;1.349.453;597.769.036
2022-01-12;543,52;543,88;532,23;537,22;1.270.165;630.563.410
2022-01-11;536,17;543,80;530,19;540,84;1.034.578;433.869.514
2022-01-10;538,20;543,63;526,41;539,85;1.251.599;579.377.947
2022-01-07;549,28;552,35;538,31;541,06;1.129.573;569.087.792
2022-01-06;553,70;563,10;542,34;553,29;1.826.060;820.290.163
2022-01-05;592,00;592,51;566,88;567,52;1.341.008;722.020.635
2022-01-04;599,91;600,15;581,65;591,15;1.490.488;723.939.571
2022-01-03;605,61;608,81;590,72;597,37;969.522;540.622.871
2021-12-31;610,56;613,76;602,11;602,44;706.725;435.122.942
2021-12-30;612,99;620,49;611,29;612,09;543.391;256.474.988
2021-12-29;610,71;613,21;604,82;610,54;459.308;248.483.595
2021-12-28;614,95;618,39;609,78;610,71;654.355;318.940.149
2021-12-27;615,00;614,81;609,81;613,12;636.977;440.209.636
2021-12-23;616,40;616,78;607,94;614,09;534.057;336.042.136
2021-12-22;603,36;614,74;603,05;614,24;671.449;347.147.839
2021-12-21;597,39;607,28;594,00;604,92;914.027;503.966.822
2021-12-20;585,48;602,82;584,60;593,74;1.166.274;570.310.380
2021-12-17;591,61;592,63;585,86;586,73;2.200.190;1.790.896.500
2021-12-16;596,64;602,67;588,00;591,06;1.219.577;634.212.467
2021-12-15;598,18;605,66;584,72;605,04;1.014.694;560.031.939
2021-12-14;598,71;602,24;588,34;597,99;1.035.748;624.397.293
2021-12-13;612,00;612,00;599,79;604,56;928.563;617.400.058
2021-12-10;616,50;617,42;606,34;611,66;1.025.402;617.471.235
2021-12-09;627,72;630,07;610,48;611,00;732.626;438.210.134
2021-12-08;631,44;632,22;623,67;628,08;940.914;722.168.195
2021-12-07;620,00;628,87;611,44;625,58;1.155.737;723.518.339
2021-12-06;606,14;617,22;601,26;612,69;1.040.254;577.729.482
2021-12-03;624,87;625,00;594,47;602,13;1.700.626;941.584.022
2021-12-02;617,10;625,36;613,12;616,47;1.242.932;685.411.486
2021-12-01;649,48;654,52;617,23;617,77;1.466.913;713.401.876
2021-11-30;670,00;657,85;640,01;641,90;2.287.452;1.916.966.736
2021-11-29;664,58;667,86;658,37;663,84;872.679;572.296.132
2021-11-26;676,00;676,40;660,96;665,64;1.131.770;651.147.016
2021-11-24;658,01;661,295;652,18;658,29;656.396;372.043.357
2021-11-23;657,25;666,34;646,17;654,06;821.494;487.876.427
2021-11-22;676,02;679,37;656,76;659,20;827.688;458.583.860
2021-11-19;693,26;694,00;675,30;678,80;902.034;572.651.325
2021-11-18;691,61;691,50;679,89;682,02;729.718;518.725.386
2021-11-17;690,00;700,41;686,20;691,69;798.617;414.626.301
2021-11-16;678,27;688,25;677,37;687,40;675.849;454.015.592
2021-11-15;680,81;685,02;671,49;679,33;939.685;521.520.711
2021-11-12;660,16;683,29;654,14;682,61;1.418.757;754.248.297
2021-11-11;650,24;665,78;649,94;657,58;889.774;478.915.091
2021-11-10;653,74;660,16;642,31;646,91;842.468;468.441.663
2021-11-09;653,70;660,03;650,73;655,99;815.797;396.166.158
2021-11-08;650,29;655,66;643,90;651,45;895.803;504.055.621
2021-11-05;663,04;665,36;645,19;645,72;1.723.620;842.851.891
2021-11-04;685,555;685,02;665,52;668,40;1.383.159;711.927.363
2021-11-03;677,27;689,38;677,69;688,29;739.145;490.040.731
2021-11-02;683,11;687,68;673,85;677,72;990.360;484.679.383
2021-11-01;689,06;689,06;676,55;681,17;825.281;448.536.500
2021-10-29;673,06;690,95;671,50;690,31;1.223.039;810.247.902
2021-10-28;672,14;676,74;668,30;674,05;883.028;521.891.314
2021-10-27;669,00;668,79;661,87;662,92;713.223;426.002.865
2021-10-26;673,76;676,44;662,81;668,52;847.203;481.685.250
2021-10-25;663,00;675,78;657,08;671,66;1.222.035;775.016.738
2021-10-22;652,50;665,39;652,00;664,78;1.782.525;849.586.650
2021-10-21;629,23;654,00;629,27;653,16;2.066.153;955.678.542
2021-10-20;625,14;637,28;617,36;625,14;2.428.293;1.131.853.556
2021-10-19;637,15;640,95;632,45;639,00;1.861.306;589.869.782
2021-10-18;632,10;638,41;621,00;637,97;1.322.827;790.610.870
2021-10-15;639,00;639,42;625,16;628,29;1.343.925;797.839.155
2021-10-14;632,34;636,56;627,25;633,80;833.152;425.221.050
2021-10-13;630,10;631,18;622,23;629,76;779.278;454.557.597
2021-10-12;633,02;637,50;622,00;624,94;922.822;412.103.403
2021-10-11;634,00;639,26;626,80;627,04;852.756;466.959.006
2021-10-08;634,49;643,78;630,86;632,66;910.375;465.141.489
2021-10-07;642,61;646,84;630,56;631,85;1.046.719;522.788.798
2021-10-06;627,79;639,79;626,42;639,10;1.136.082;536.016.965
2021-10-05;606,89;640,26;607,00;634,81;2.181.555;1.083.677.335
2021-10-04;614,00;625,91;594,79;603,35;1.850.613;950.166.507
2021-10-01;604,72;614,98;597,61;613,15;1.369.409;671.330.312
2021-09-30;608,05;619,00;608,08;610,34;2.007.925;918.484.794
2021-09-29;588,53;609,77;588,835;599,06;2.021.890;888.324.645
2021-09-28;589,46;599,32;580,54;583,85;1.618.403;744.910.290
2021-09-27;586,61;593,43;576,94;592,64;930.140;389.321.434
2021-09-24;592,50;592,90;583,64;592,39;764.328;355.554.265
2021-09-23;590,79;599,26;589,27;593,26;947.410;424.110.852
2021-09-22;579,69;595,54;579,71;590,65;1.477.159;668.375.743
2021-09-21;578,31;581,31;569,38;573,14;749.105;317.026.860
2021-09-20;588,03;590,57;568,21;575,43;1.203.522;562.752.997
2021-09-17;587,52;590,15;580,97;589,35;2.151.349;1.749.683.128
2021-09-16;584,30;587,33;577,88;586,50;760.824;452.097.395
2021-09-15;578,17;584,52;575,71;582,87;1.035.288;494.784.958
2021-09-14;584,89;586,70;575,615;577,76;1.271.915;563.911.820
2021-09-13;598,57;598,01;583,00;589,29;1.063.606;458.159.186
2021-09-10;598,16;609,24;593,83;598,72;1.319.271;589.142.840
2021-09-09;606,47;609,43;596,55;597,54;881.809;432.318.707
2021-09-08;603,84;615,60;595,92;606,05;1.444.045;563.887.655
2021-09-07;594,34;613,65;593,99;606,71;1.621.716;760.934.781
2021-09-03;585,86;591,72;583,14;590,53;889.100;383.115.066
2021-09-02;583,68;598,72;584,00;588,55;1.758.177;720.912.393
2021-09-01;569,00;591,00;569,49;582,07;1.712.616;703.931.996
2021-08-31;566,12;569,45;561,69;569,19;980.825;567.496.699
2021-08-30;557,52;567,04;556,96;566,18;988.884;453.061.228
2021-08-27;551,60;563,86;549,50;558,92;1.092.301;511.179.047
2021-08-26;547,00;552,50;545,90;550,12;561.517;269.882.062
2021-08-25;550,16;552,56;545,59;547,58;671.694;316.730.449
2021-08-24;552,81;555,26;549,27;553,41;690.966;294.674.232
2021-08-23;545,64;555,43;543,95;553,33;932.015;416.758.723
2021-08-20;545,19;551,23;539,10;546,88;1.278.538;568.473.099
2021-08-19;522,74;548,28;522,93;543,71;2.477.521;888.419.317
2021-08-18;520,00;526,30;518,77;521,87;885.202;364.164.953
2021-08-17;515,00;520,76;514,41;518,91;886.041;445.656.483
2021-08-16;515,24;523,22;512,33;517,92;682.097;320.543.434
2021-08-13;512,64;521,35;511,80;515,92;774.437;347.195.733
2021-08-12;511,86;512,37;507,48;510,72;651.627;375.045.368
2021-08-11;517,00;519,45;509,88;512,40;600.045;264.128.128
2021-08-10;520,00;520,61;512,965;515,84;659.752;267.440.048
2021-08-09;521,92;522,35;518,00;519,97;505.924;196.149.935
2021-08-06;523,67;526,73;519,40;520,55;649.385;315.762.009
2021-08-05;517,13;525,39;514,41;524,89;855.155;314.379.767
2021-08-04;512,46;517,92;510,54;517,35;750.635;347.857.986
2021-08-03;514,39;515,51;505,43;510,82;941.959;401.045.169
2021-08-02;519,00;519,48;510,66;515,15;611.024;236.811.855
2021-07-30;512,95;519,73;511,39;517,57;907.100;449.690.778
2021-07-29;519,96;520,50;513,88;514,25;579.313;245.919.838
2021-07-28;522,02;524,46;517,00;519,30;923.181;391.742.549
2021-07-27;518,08;521,80;512,215;518,91;980.170;392.995.824
2021-07-26;514,38;521,04;509,90;516,49;787.848;372.157.376
2021-07-23;512,16;517,33;504,99;515,41;1.087.687;430.084.150
2021-07-22;510,37;513,49;507,105;511,77;1.182.529;432.754.990
2021-07-21;526,13;530,52;505,90;513,63;3.231.856;1.215.160.703
2021-07-20;526,93;536,63;520,50;531,05;2.011.267;645.562.234
2021-07-19;526,22;534,42;522,95;532,28;1.254.976;576.903.729
2021-07-16;541,81;543,88;527,05;530,31;1.286.822;626.061.747
2021-07-15;553,97;557,48;538,37;542,95;1.578.226;666.221.025
2021-07-14;541,70;554,09;542,00;547,95;1.284.235;525.006.905
2021-07-13;535,76;545,24;536,00;540,68;765.981;321.189.106
2021-07-12;540,26;540,00;533,01;537,31;638.409;307.926.650
2021-07-09;531,00;538,16;528,58;535,98;952.631;439.390.122
2021-07-08;530,19;535,50;529,18;530,76;1.003.849;540.977.922
2021-07-07;544,64;540,07;531,795;535,96;951.585;395.345.632
2021-07-06;533,50;542,83;533,26;541,64;926.739;382.392.320
2021-07-02;535,82;538,425;529,54;533,98;719.965;324.395.400
2021-07-01;525,78;537,00;526,11;533,54;914.016;400.175.323
2021-06-30;533,29;534,38;526,94;528,21;1.250.539;628.148.898
2021-06-29;533,55;536,00;528,67;533,50;791.506;396.250.605
2021-06-28;528,70;533,86;524,66;533,03;953.077;418.174.284
2021-06-25;529,02;533,05;525,00;527,07;1.950.444;1.017.409.276
2021-06-24;518,00;520,79;514,50;518,06;1.127.239;418.213.180
2021-06-23;508,48;516,63;508,25;512,74;1.142.315;431.580.746
2021-06-22;498,54;513,47;495,97;508,82;1.823.735;766.472.040
2021-06-21;501,64;501,71;492,37;497,00;1.431.704;612.713.954
2021-06-18;496,40;504,45;495,31;500,77;2.157.497;1.425.679.333
2021-06-17;490,25;501,80;490,44;498,34;1.107.876;464.539.887
2021-06-16;495,00;496,46;486,30;492,41;1.082.561;393.001.523
2021-06-15;501,23;500,91;490,52;491,90;1.218.646;489.041.577
2021-06-14;489,68;503,49;487,00;499,89;1.468.681;600.697.950
2021-06-11;490,00;491,325;487,86;488,77;981.534;360.716.247
2021-06-10;486,53;490,13;482,31;487,27;1.171.422;392.875.301
2021-06-09;494,77;496,00;484,67;485,81;1.146.775;571.947.849
2021-06-08;497,00;498,70;489,40;492,39;832.942;357.458.645
2021-06-07;492,85;496,62;490,62;494,66;904.209;340.298.738
2021-06-04;492,00;501,65;490,96;494,74;1.073.550;460.092.616
2021-06-03;495,19;496,52;487,36;489,43;1.231.094;494.614.042
2021-06-02;499,82;503,20;495,87;499,24;795.001;303.500.508
2021-06-01;504,00;505,35;497,84;499,08;913.779;418.487.836
2021-05-28;504,40;511,51;502,56;502,81;1.092.720;439.430.985
2021-05-27;501,80;505,10;498,78;503,86;1.373.474;812.833.510
2021-05-26;502,34;504,09;500,61;502,36;813.467;414.244.225
2021-05-25;506,01;506,25;499,50;501,34;872.673;424.348.657
2021-05-24;501,05;504,21;499,75;502,90;833.039;397.549.533
2021-05-21;503,12;505,20;497,36;497,89;1.117.041;525.771.447
2021-05-20;489,95;502,62;489,16;501,67;1.238.054;507.504.300
2021-05-19;481,14;488,45;478,63;487,70;1.201.617;543.055.114
2021-05-18;488,33;493,245;486,25;486,28;961.221;389.429.847
2021-05-17;485,59;492,58;483,32;488,94;899.821;339.813.458
2021-05-14;487,86;494,78;487,03;493,37;920.384;374.827.301
2021-05-13;489,13;490,63;482,71;486,66;952.062;349.353.235
2021-05-12;486,83;493,53;482,77;484,98;1.319.173;542.654.227
2021-05-11;480,00;497,99;478,75;495,08;1.656.884;723.397.056
2021-05-10;501,92;502,96;486,11;486,69;1.630.981;674.601.371
2021-05-07;504,62;508,51;501,35;503,84;1.126.093;393.899.669
2021-05-06;495,99;499,55;491,38;499,55;1.175.625;470.880.523
2021-05-05;504,99;507,60;494,79;496,08;1.011.107;362.406.549
2021-05-04;509,10;509,74;496,97;503,18;1.534.489;649.901.129
2021-05-03;512,65;518,68;505,23;509,11;1.258.807;468.696.662
2021-04-30;505,00;514,39;505,39;513,47;1.562.105;698.967.253
2021-04-29;507,60;509,21;499,01;509,00;1.542.665;630.964.327
2021-04-28;505,06;508,32;503,34;506,52;1.087.519;402.707.076
2021-04-27;512,62;509,73;504,68;505,55;1.191.959;458.287.807
2021-04-26;506,76;510,48;503,00;510,30;1.175.931;449.123.941
2021-04-23;509,01;509,43;500,84;505,55;1.952.400;731.419.592
2021-04-22;513,35;513,52;500,66;508,78;2.412.321;807.030.582
2021-04-21;507,45;515,33;503,64;508,90;5.227.556;1.807.016.150
2021-04-20;553,00;563,30;546,45;549,57;2.947.567;662.636.709
2021-04-19;547,32;556,06;545,53;554,44;1.306.516;584.929.970
2021-04-16;551,95;551,50;539,74;546,54;1.058.542;530.014.902
2021-04-15;544,17;553,37;542,66;549,22;1.012.417;475.539.715
2021-04-14;554,87;554,40;538,53;540,02;1.137.447;469.722.228
2021-04-13;557,51;559,47;550,37;553,73;861.148;373.642.259
2021-04-12;551,05;557,46;549,84;552,78;944.206;389.340.275
2021-04-09;552,69;556,52;547,54;555,31;898.641;398.809.756
2021-04-08;551,70;556,84;547,86;554,58;1.238.357;529.665.791
2021-04-07;542,87;549,56;541,45;546,99;786.038;403.526.434
2021-04-06;544,81;554,06;543,30;544,53;1.057.361;434.587.257
2021-04-05;540,01;542,77;529,61;540,67;1.229.606;601.964.220
2021-04-01;529,98;540,26;527,29;539,42;1.268.190;511.085.146
2021-03-31;515,82;528,07;515,71;521,66;1.406.532;696.823.754
2021-03-30;510,505;514,41;506,99;513,39;774.182;338.622.226
2021-03-29;505,66;517,99;504,71;513,95;1.017.364;386.648.887
2021-03-26;503,80;508,72;496,75;508,05;1.142.474;457.375.240
2021-03-25;517,26;518,16;497,07;502,86;1.479.475;592.360.119
2021-03-24;534,36;534,23;520,09;520,81;1.216.740;514.987.033
2021-03-23;529,87;543,12;529,60;535,09;1.634.445;725.175.946
2021-03-22;510,01;529,10;510,41;523,11;1.128.534;616.331.756
2021-03-19;504,96;513,15;501,81;512,18;2.127.941;1.429.441.223
2021-03-18;515,00;517,72;503,87;504,79;1.471.615;733.586.862
2021-03-17;521,63;528,01;514,37;524,44;977.036;432.521.931
2021-03-16;524,47;533,20;523,21;524,03;1.021.946;448.744.143
2021-03-15;516,32;520,66;508,03;520,25;1.378.576;587.855.811
2021-03-12;513,30;526,45;506,60;518,02;1.348.141;223.580.354
2021-03-11;513,00;530,16;510,75;523,06;1.551.284;324.231.966
2021-03-10;513,81;518,69;504,38;504,54;1.116.599;254.227.342
2021-03-09;507,31;513,10;504,22;506,44;1.244.437;340.043.074
2021-03-08;514,46;518,74;492,90;493,33;1.394.595;312.405.910
2021-03-05;511,97;517,62;510,29;516,39;1.570.204;246.667.049
2021-03-04;522,25;531,46;507,92;511,29;1.694.760;299.280.338
2021-03-03;545,93;547,64;518,01;520,70;1.725.314;298.132.360
2021-03-02;553,34;556,30;546,82;547,82;1.074.168;243.723.784
2021-03-01;546,07;552,14;542,00;550,64;1.024.100;237.106.321
2021-02-26;546,51;553,07;538,03;538,85;1.418.886;332.842.043
2021-02-25;550,27;556,41;535,80;546,70;1.672.544;109.361.846
2021-02-24;539,80;556,68;540,00;553,41;1.141.494;225.647.878
2021-02-22;534,99;541,77;531,06;533,78;1.148.769;245.223.491
2021-02-19;548,00;548,60;538,92;540,22;1.078.211;237.668.769
2021-02-18;549,00;550,00;538,44;548,22;829.905;171.839.669
2021-02-17;551,00;554,79;543,22;551,34;717.042;147.131.663
2021-02-16;557,34;563,29;553,06;557,28;726.354;155.100.798
2021-02-12;556,94;560,80;551,39;556,52;687.446;165.228.371
2021-02-11;564,90;565,41;554,30;557,59;901.661;204.580.689
2021-02-10;562,31;566,51;553,73;563,59;1.170.316;259.289.549
2021-02-09;546,00;566,00;543,27;559,07;1.025.902;200.184.580
2021-02-08;554,57;554,59;543,95;547,92;995.304;242.935.517
2021-02-05;552,26;554,25;545,78;550,79;789.090;157.691.024
2021-02-04;540,43;559,46;537,67;552,16;1.483.018;242.288.358
2021-02-03;550,23;550,22;538,71;539,45;1.109.866;296.177.310
2021-02-02;542,79;555,38;539,25;548,16;1.330.336;248.062.099
2021-02-01;536,97;545,01;531,73;539,04;1.299.060;286.960.431
2021-01-29;538,00;541,00;530,36;532,39;1.525.708;328.158.618
2021-01-28;535,88;553,04;530,74;538,60;2.035.800;436.055.841
2021-01-27;550,71;556,07;515,99;523,28;2.906.240;623.219.315
2021-01-26;554,06;567,99;554,29;561,93;1.211.663;244.522.081
2021-01-25;567,15;569,515;548,80;556,78;2.021.457;394.039.847
2021-01-22;580,00;583,84;564,35;565,17;2.019.441;440.845.293
2021-01-21;583,29;588,70;570,52;579,84;2.970.317;623.202.448
2021-01-20;564,29;593,23;557,05;586,34;7.829.186;1.742.700.845
2021-01-19;501,32;509,00;493,62;501,77;3.141.633;304.116.752
2021-01-15;500,89;506,20;495,10;497,98;1.762.461;363.110.134
2021-01-14;507,35;514,44;499,64;500,86;1.134.584;234.295.780
2021-01-13;495,37;512,28;493,16;507,79;1.484.548;297.354.540
2021-01-12;500,00;501,00;485,72;494,25;1.521.478;266.624.518
2021-01-11;507,79;510,40;497,97;499,10;1.131.400;242.256.556
2021-01-08;511,50;513,22;504,62;510,40;1.087.635;264.576.667
2021-01-07;508,78;516,26;506,45;508,89;1.209.710;300.107.505
2021-01-06;511,97;513,00;499,50;500,49;1.647.275;309.341.668
2021-01-05;521,45;526,65;515,89;520,80;914.398;198.180.792
2021-01-04;539,13;540,73;515,15;522,86;1.499.084;369.828.631
2020-12-31;525,53;545,50;523,31;540,73;1.424.297;296.797.718
2020-12-30;531,12;533,00;523,76;524,59;579.019;117.254.473
2020-12-29;519,90;536,46;515,61;530,87;1.108.021;185.191.969
2020-12-28;516,43;523,50;507,30;519,12;952.316;209.098.253
2020-12-24;515,12;519,20;512,25;513,97;376.553;59.078.293
2020-12-23;525,22;525,95;514,23;514,48;751.085;164.025.616
2020-12-22;527,69;530,00;520,54;527,33;729.912;144.379.029
2020-12-21;530,05;532,50;521,33;528,91;1.409.751;245.812.998
2020-12-18;534,78;536,37;526,22;534,45;2.334.198;970.927.654
2020-12-17;529,00;535,46;526,44;532,90;1.057.744;255.995.898
2020-12-16;520,11;527,38;517,69;524,83;1.136.637;281.003.434
2020-12-15;519,20;524,69;513,79;519,78;1.038.341;238.030.604
2020-12-14;504,75;524,13;501,66;522,42;1.584.019;375.816.264
2020-12-11;495,00;503,22;494,89;503,22;917.717;213.875.778
2020-12-10;494,56;503,60;492,91;501,09;1.031.795;248.309.238
2020-12-09;510,53;514,44;491,36;493,60;1.307.761;269.139.695
2020-12-08;518,38;521,47;505,70;512,66;1.184.744;295.592.643
2020-12-07;500,43;517,76;498,00;515,78;1.149.957;226.277.543
2020-12-04;497,51;504,44;493,80;498,31;736.459;140.888.740
2020-12-03;502,99;508,66;496,17;497,52;868.537;164.514.422
2020-12-02;502,00;506,73;493,50;503,38;828.545;142.498.998
2020-12-01;492,45;509,40;492,00;504,58;1.365.703;503.637.751
2020-11-30;490,08;492,40;481,60;490,70;1.218.139;678.606.246
2020-11-27;486,58;493,20;481,88;491,36;698.994;267.447.511
2020-11-25;485,93;486,84;478,94;485,00;1.176.341;607.111.559
2020-11-24;478,84;484,05;476,00;482,88;1.103.270;488.535.789
2020-11-23;490,46;491,00;475,84;476,62;1.598.077;646.479.292
2020-11-20;485,83;494,76;481,63;488,24;1.188.469;491.960.857
2020-11-19;481,93;487,80;480,55;484,67;723.016;323.438.161
2020-11-18;482,27;488,47;477,73;481,79;1.163.872;459.715.146
2020-11-17;480,12;487,50;479,31;480,63;1.100.163;521.016.782
2020-11-16;480,00;485,58;477,36;479,10;1.132.002;485.626.077
2020-11-13;486,77;488,39;477,80;482,84;881.460;365.371.289
2020-11-12;491,00;496,42;480,49;486,77;1.378.503;459.470.560
2020-11-11;483,00;491,68;478,26;490,76;1.460.958;596.838.599
2020-11-10;470,33;484,50;463,41;480,24;2.288.543;874.572.492
2020-11-09;485,24;495,52;467,34;470,50;3.208.942;1.134.869.394
2020-11-06;515,00;515,19;502,51;514,73;1.188.025;531.813.112
2020-11-05;507,07;518,61;503,67;513,76;1.388.860;601.340.513
2020-11-04;496,25;507,71;494,09;496,95;1.852.193;697.256.451
2020-11-03;484,93;495,20;479,72;487,22;1.194.255;483.731.712
2020-11-02;478,89;486,16;475,00;484,12;1.426.499;518.689.898
2020-10-30;502,00;505,83;472,26;475,74;2.230.325;887.956.243
2020-10-29;488,52;513,80;479,395;504,21;3.365.268;1.266.732.877
2020-10-28;486,36;494,00;483,38;486,24;1.759.153;723.743.365
2020-10-27;490,00;490,00;482,93;488,93;1.002.405;379.875.431
2020-10-26;487,25;496,82;478,91;488,24;1.679.814;815.876.819
2020-10-23;488,335;490,00;481,36;488,28;1.117.474;382.760.626
2020-10-22;493,58;493,69;482,00;485,23;1.958.167;703.648.407
2020-10-21;501,15;506,85;488,30;489,05;4.492.574;1.542.815.105
2020-10-20;528,14;533,61;522,43;525,42;2.461.111;662.897.513
2020-10-19;537,00;541,75;525,44;530,72;1.611.385;646.734.034
2020-10-16;550,95;554,29;530,05;530,79;2.040.251;1.136.717.730
2020-10-15;545,52;551,22;535,11;541,94;1.319.870;496.619.755
2020-10-14;562,54;572,39;541,00;541,45;2.222.141;849.757.440
2020-10-13;540,83;557,62;537,50;554,09;1.508.802;742.093.323
2020-10-12;548,00;551,78;538,46;539,81;1.533.152;720.447.812
2020-10-09;537,96;544,275;535,01;539,44;1.276.833;544.079.248
2020-10-08;533,74;534,91;524,55;531,79;1.294.672;552.172.866
2020-10-07;518,34;536,49;515,90;534,66;1.668.053;630.976.637
2020-10-06;518,13;521,17;504,16;505,87;1.112.314;462.671.066
2020-10-05;506,61;520,99;501,81;520,65;1.094.492;491.764.934
2020-10-02;516,18;526,30;502,70;503,06;1.803.064;668.905.201
2020-10-01;506,45;529,50;503,61;527,51;2.130.545;848.874.850
2020-09-30;493,87;504,60;489,30;500,03;1.780.174;839.334.648
2020-09-29;489,64;496,18;486,53;493,48;1.004.795;410.648.450
2020-09-28;488,39;492,00;477,98;490,65;1.598.516;743.914.492
2020-09-25;474,39;484,87;468,05;482,88;1.393.915;839.390.219
2020-09-24;470,00;477,00;467,88;473,08;1.009.006;442.104.129
2020-09-23;491,04;491,04;469,07;470,61;1.225.120;562.738.926
2020-09-22;489,05;491,80;479,42;491,17;1.109.398;431.029.369
2020-09-21;467,89;487,76;466,32;487,35;1.564.505;571.864.471
2020-09-18;473,30;479,24;458,76;469,96;2.607.937;1.467.972.510
2020-09-17;475,16;478,34;463,28;470,20;1.709.794;673.541.362
2020-09-16;500,00;504,46;483,42;483,86;1.304.535;504.004.941
2020-09-15;484,43;497,47;481,63;495,99;1.643.654;614.402.631
2020-09-14;480,09;488,90;471,42;476,26;1.711.506;736.781.227
2020-09-11;486,485;493,73;476,87;482,03;1.781.740;655.391.829
2020-09-10;503,24;506,17;478,89;480,67;2.053.967;742.525.378
2020-09-09;518,50;520,00;492,64;500,19;2.215.461;886.489.853
2020-09-08;498,28;522,00;495,11;507,02;1.867.312;888.762.349
2020-09-04;520,18;527,12;485,98;516,05;2.227.528;859.001.998
2020-09-03;545,00;553,64;521,48;525,75;2.819.277;1.286.899.387
2020-09-02;553,34;556,43;537,55;552,84;1.828.708;776.569.860
2020-09-01;532,58;557,27;532,45;556,55;2.515.270;1.015.394.305
2020-08-31;522,03;531,87;517,61;529,56;1.551.502;730.988.679
2020-08-28;532,00;539,00;522,00;523,89;1.232.125;521.646.842
2020-08-27;537,55;541,00;521,36;526,27;2.304.832;1.015.976.719
2020-08-26;492,40;549,00;492,40;547,53;4.911.997;1.771.084.612
2020-08-25;488,36;492,47;485,13;490,58;1.121.876;587.264.711
