Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
07.05.2018;9,44;9,52;9,43;9,52;3.967;37.431
04.05.2018;9,14;9,14;9,14;9,14;0;0
03.05.2018;9,17;9,17;9,14;9,14;365;3.336
02.05.2018;9,24;9,24;9,24;9,24;660;6.098
30.04.2018;9,16;9,16;9,16;9,16;0;0
27.04.2018;9,15;9,26;9,15;9,16;221;2.036
26.04.2018;8,71;9,21;8,71;9,21;3.260;28.549
25.04.2018;8,27;8,27;8;8;180;1.440
24.04.2018;8,27;8,27;8,27;8,27;250;2.068
23.04.2018;8,16;8,16;8,16;8,16;0;0
20.04.2018;8,16;8,16;8,16;8,16;0;0
19.04.2018;8,43;8,43;8,16;8,16;1.320;10.771
18.04.2018;8,47;8,47;8,47;8,47;0;0
17.04.2018;8,18;8,18;8,18;8,18;0;0
16.04.2018;8,08;8,08;8,08;8,08;0;0
13.04.2018;8,14;8,14;8,14;8,14;0;0
12.04.2018;7,99;7,99;7,99;7,99;0;0
11.04.2018;8,02;8,02;7,96;8,01;3.264;25.995
10.04.2018;7,9;7,93;7,9;7,93;40;317
09.04.2018;7,91;7,91;7,91;7,91;0;0
06.04.2018;8,06;8,06;8,06;8,06;0;0
05.04.2018;8,03;8,03;8,03;8,03;0;0
04.04.2018;7,77;7,77;7,62;7,62;1.435;10.935
03.04.2018;7,8;7,8;7,77;7,77;500;3.885
29.03.2018;7,98;8,07;7,98;8,07;1.000;8.070
28.03.2018;8,08;8,09;8,04;8,04;3.495;28.175
27.03.2018;8,49;8,49;8,49;8,49;0;0
26.03.2018;8,62;8,72;8,62;8,72;500;4.360
23.03.2018;8,86;8,86;8,86;8,86;0;0
22.03.2018;9,11;9,11;9,11;9,11;0;0
21.03.2018;9,11;9,11;9,11;9,11;0;0
20.03.2018;9,28;9,28;9,12;9,12;200;1.824
19.03.2018;9,28;9,28;9,28;9,28;0;0
16.03.2018;9,28;9,28;9,28;9,28;0;0
15.03.2018;9,26;9,26;9,26;9,26;0;0
14.03.2018;9,4;9,4;9,4;9,4;0;0
13.03.2018;9,4;9,4;9,4;9,4;0;0
12.03.2018;9,56;9,56;9,56;9,56;0;0
09.03.2018;9,77;9,77;9,77;9,77;0;0
08.03.2018;9,95;9,95;9,95;9,95;0;0
07.03.2018;9,35;9,35;9,35;9,35;0;0
06.03.2018;9,62;9,62;9,62;9,62;0;0
05.03.2018;9,62;9,62;9,62;9,62;0;0
02.03.2018;9,75;9,75;9,62;9,62;300;2.886
01.03.2018;9,99;9,99;9,9;9,9;3.000;29.700
28.02.2018;10,22;10,38;10,22;10,38;166;1.715
27.02.2018;10,04;10,04;10,04;10,04;0;0
26.02.2018;9,76;9,92;9,76;9,92;607;5.991
23.02.2018;9,61;9,61;9,61;9,61;0;0
22.02.2018;9,59;9,59;9,59;9,59;0;0
21.02.2018;9,72;9,72;9,72;9,72;0;0
20.02.2018;9,56;9,56;9,56;9,56;0;0
19.02.2018;9,57;9,57;9,56;9,56;280;2.677
16.02.2018;9,75;9,75;9,75;9,75;0;0
15.02.2018;9,75;9,75;9,75;9,75;0;0
14.02.2018;9,49;9,49;9,49;9,49;0;0
13.02.2018;9,46;9,46;9,46;9,46;0;0
12.02.2018;9,34;9,39;9,34;9,39;125;1.173
09.02.2018;9,29;9,29;9;9;600;5.400
08.02.2018;9,47;9,47;9,47;9,47;0;0
07.02.2018;9,34;9,47;9,34;9,47;1.786;16.780
06.02.2018;8,7;9,12;8,63;9,07;1.593;14.182
05.02.2018;10,1;10,1;10,1;10,1;0;0
02.02.2018;10,79;10,79;10,68;10,68;1.015;10.940
01.02.2018;11,06;11,06;11,06;11,06;1.378;15.241
31.01.2018;10,44;10,82;10,44;10,82;405;4.310
30.01.2018;10,74;10,74;10,74;10,74;0;0
29.01.2018;10,42;10,56;10,42;10,56;850;8.934
26.01.2018;10,28;10,38;10,18;10,38;270;2.789
25.01.2018;10,28;10,28;10,28;10,28;0;0
24.01.2018;10,5;10,5;10,4;10,4;900;9.368
23.01.2018;10,3;10,48;10,3;10,48;1.125;11.592
22.01.2018;10,3;10,3;10,26;10,26;545;5.593
19.01.2018;10,14;10,14;10,14;10,14;0;0
18.01.2018;9,93;9,94;9,93;9,94;100;994
17.01.2018;9,77;9,77;9,77;9,77;0;0
16.01.2018;9,84;9,84;9,84;9,84;0;0
15.01.2018;9,84;9,84;9,84;9,84;0;0
12.01.2018;9,85;9,85;9,79;9,79;1;10
11.01.2018;10;10;10;10;0;0
10.01.2018;9,96;9,96;9,84;9,84;611;6.026
09.01.2018;10,28;10,28;9,93;9,93;1.195;12.071
08.01.2018;9,94;9,94;9,94;9,94;0;0
05.01.2018;10,14;10,24;9,87;9,87;5.772;58.496
04.01.2018;9,91;10,22;9,81;10,08;3.403;33.765
03.01.2018;9,1;9,91;9,1;9,91;890;8.588
02.01.2018;8,708;8,708;8,616;8,616;2.000;17.232
29.12.2017;8,82;8,82;8,813;8,813;0;0
28.12.2017;8,851;8,851;8,82;8,82;50;441
27.12.2017;8,757;8,88;8,757;8,88;390;3.463
22.12.2017;9,199;9,199;8,757;8,757;1.201;10.517
21.12.2017;9,348;9,348;9,199;9,199;40;368
20.12.2017;9,36;9,36;9,36;9,36;0;0
19.12.2017;9,279;9,36;9,279;9,36;600;5.616
18.12.2017;8,782;9,276;8,782;9,276;930;8.453
15.12.2017;8,567;8,567;8,567;8,567;0;0
14.12.2017;8,523;8,523;8,523;8,523;0;0
13.12.2017;8,458;8,458;8,458;8,458;0;0
12.12.2017;8,596;8,596;8,596;8,596;0;0
11.12.2017;8,487;8,487;8,487;8,487;0;0
08.12.2017;8,512;8,512;8,512;8,512;0;0
07.12.2017;8,503;8,503;8,503;8,503;0;0
06.12.2017;8,503;8,503;8,503;8,503;0;0
05.12.2017;8,512;8,701;8,339;8,701;1.525;12.935
04.12.2017;9,046;9,171;8,467;8,595;2.703;23.686
01.12.2017;9,139;9,139;9,046;9,046;1.500;13.569
30.11.2017;9,159;9,159;9,139;9,139;2.200;20.110
29.11.2017;9,39;9,47;9,159;9,159;1.600;14.779
28.11.2017;9,68;9,68;9,389;9,39;1.525;14.318
27.11.2017;9,625;9,625;9,528;9,528;530;5.053
24.11.2017;9,632;9,632;9,632;9,632;0;0
23.11.2017;9,636;9,636;9,632;9,632;5;48
22.11.2017;9,682;9,747;9,682;9,747;100;975
21.11.2017;9,68;9,68;9,65;9,65;10.320;99.588
20.11.2017;9,727;9,742;9,646;9,704;253;2.453
17.11.2017;9,508;9,546;9,508;9,546;400;3.818
16.11.2017;9,43;9,43;9,43;9,43;0;0
15.11.2017;9,43;9,43;9,43;9,43;0;0
14.11.2017;9,527;9,527;9,483;9,505;600;5.702
13.11.2017;9,689;9,744;9,689;9,744;1.000;9.744
10.11.2017;9,689;9,689;9,689;9,689;0;0
09.11.2017;10,12;10,12;9,687;9,706;1.525;15.095
08.11.2017;10,31;10,31;10,12;10,12;2.290;23.431
07.11.2017;10,245;10,365;10,245;10,365;350;3.628
06.11.2017;9,633;9,688;9,633;9,688;906;8.739
03.11.2017;9,284;9,466;9,284;9,466;200;1.893
02.11.2017;9,294;9,304;9,284;9,284;1.400;13.018
01.11.2017;9,589;9,605;9,589;9,605;1.600;15.358
30.10.2017;10,1;10,165;9,159;9,159;12.851;125.387
27.10.2017;10,36;10,465;9,826;10,12;5.501;56.374
26.10.2017;10,5;10,5;10,5;10,5;200;2.100
25.10.2017;10,775;10,86;10,775;10,86;2.100;22.789
24.10.2017;11,98;12,115;11,98;12,115;17;206
23.10.2017;11,795;11,98;11,795;11,98;4.538;54.210
20.10.2017;11,825;11,825;11,825;11,825;0;0
19.10.2017;11,955;11,955;11,71;11,825;4.920;58.193
18.10.2017;12,075;12,075;12,075;12,075;0;0
17.10.2017;12,1;12,15;12,1;12,13;740;8.985
16.10.2017;12,125;12,125;12,1;12,1;3.219;38.950
13.10.2017;12;12,135;12;12,135;6.900;83.568
12.10.2017;11,635;12;11,635;12;250;3.000
11.10.2017;11,57;11,57;11,57;11,57;0;0
10.10.2017;11,41;11,57;11,41;11,57;400;4.580
09.10.2017;11,305;11,305;11,305;11,305;0;0
06.10.2017;11,35;11,35;11,325;11,325;600;6.795
05.10.2017;11,36;11,36;11,27;11,27;312;3.517
04.10.2017;11,36;11,36;11,36;11,36;0;0
02.10.2017;10,8;10,875;10,8;10,875;500;5.438
29.09.2017;10,83;10,83;10,795;10,795;1.000;10.795
28.09.2017;10,83;10,83;10,83;10,83;0;0
27.09.2017;10,655;10,75;10,655;10,75;3.415;36.694
26.09.2017;10,685;10,685;10,685;10,685;0;0
25.09.2017;11,115;11,115;10,83;10,83;6.000;64.980
22.09.2017;11,235;11,235;10,97;10,97;2.400;26.488
21.09.2017;12,095;12,095;11,5;11,5;11.242;132.903
20.09.2017;10,89;10,89;10,85;10,85;1.000;10.850
19.09.2017;11;11;10,79;10,79;1.060;11.455
18.09.2017;10,49;10,49;10,49;10,49;0;0
15.09.2017;10,315;10,52;10,315;10,49;2.560;26.929
14.09.2017;10,29;10,33;10,29;10,33;50;517
13.09.2017;10,29;10,29;10,29;10,29;0;0
12.09.2017;10,455;10,59;10,24;10,29;1.220;12.556
11.09.2017;10,295;10,34;10,295;10,34;995;10.253
08.09.2017;10,49;10,51;10,095;10,125;1.450;14.828
07.09.2017;10,835;10,835;10,7;10,73;166;1.790
06.09.2017;10,9;10,9;10,9;10,9;100;1.090
05.09.2017;10,975;10,975;10,64;10,64;2.300;24.657
04.09.2017;11,12;11,12;11,12;11,12;0;0
01.09.2017;10,89;11,23;10,89;11,23;278;3.114
31.08.2017;10,635;10,635;10,635;10,635;0;0
30.08.2017;10,12;10,28;10,12;10,245;1.965;20.155
29.08.2017;10,24;10,24;10,005;10,06;210;2.107
28.08.2017;10,445;10,445;10,445;10,445;0;0
25.08.2017;10,565;10,67;10,565;10,67;300;3.201
24.08.2017;10,485;10,485;10,485;10,485;0;0
23.08.2017;10,345;10,43;10,345;10,39;300;3.121
22.08.2017;10,265;10,345;10,265;10,345;98;1.014
21.08.2017;10,57;10,57;10,57;10,57;0;0
18.08.2017;10,55;10,635;10,55;10,635;25;266
17.08.2017;10,755;10,755;10,755;10,755;0;0
16.08.2017;11,05;11,05;10,76;10,76;2.900;31.204
15.08.2017;10,865;10,995;10,865;10,995;8.300;91.259
14.08.2017;10,48;10,575;10,48;10,575;840;8.807
11.08.2017;10,14;10,14;9,995;9,995;4.970;49.676
10.08.2017;10,905;10,905;10,895;10,895;150;1.634
09.08.2017;11,13;11,13;10,805;10,865;239;2.612
08.08.2017;11,385;11,46;11,385;11,46;40;458
07.08.2017;11,18;11,385;11,18;11,385;35;398
04.08.2017;11,18;11,18;11,18;11,18;45;503
03.08.2017;11,345;11,345;11,345;11,345;0;0
02.08.2017;11,81;11,81;11,545;11,545;1.400;16.455
01.08.2017;11,475;11,475;11,475;11,475;0;0
31.07.2017;11,845;11,845;11,475;11,475;2.331;26.748
28.07.2017;12,11;12,11;11,755;11,755;1.050;12.422
27.07.2017;12,69;12,69;12,69;12,69;0;0
26.07.2017;13,205;13,205;12,76;12,76;6.048;77.920
25.07.2017;12,11;12,21;12;12,04;2.500;30.343
24.07.2017;11,86;11,86;11,86;11,86;0;0
21.07.2017;11,81;11,81;11,81;11,81;0;0
20.07.2017;11,735;11,795;11,73;11,795;10;118
19.07.2017;11,65;11,65;11,65;11,65;0;0
18.07.2017;12,01;12,01;11,375;11,375;1.570;17.880
17.07.2017;12,11;12,115;12,055;12,115;5.718;69.095
14.07.2017;11,885;12,135;11,885;12,105;2.075;25.178
13.07.2017;12,435;12,53;12,135;12,135;1.800;22.156
12.07.2017;12,145;12,145;12,145;12,145;0;0
11.07.2017;12,095;12,23;12,095;12,23;2.200;26.686
10.07.2017;11,775;11,91;11,775;11,91;50;596
07.07.2017;11,52;11,815;11,52;11,815;2.100;24.753
06.07.2017;11,59;11,72;11,36;11,36;4.300;49.800
05.07.2017;10,805;10,805;10,805;10,805;0;0
04.07.2017;10,83;10,865;10,83;10,865;200;2.173
03.07.2017;10,975;11,07;10,84;10,875;7.450;82.009
30.06.2017;11,035;11,17;11,035;11,17;205;2.268
29.06.2017;11,545;11,545;11,035;11,035;3.700;41.407
28.06.2017;11,865;11,865;11,53;11,53;7.650;88.205
27.06.2017;12,525;12,525;12,115;12,115;7.670;93.017
26.06.2017;12,685;12,745;12,585;12,585;9.400;118.526
23.06.2017;12,845;12,935;12,845;12,855;600;7.728
22.06.2017;12,555;12,595;12,21;12,595;5.161;64.217
21.06.2017;11,43;12,25;11,43;12,25;5.215;62.078
20.06.2017;10,65;11,355;10,65;11,355;5.362;60.677
19.06.2017;10,255;10,255;10,255;10,255;0;0
16.06.2017;10,45;10,45;10,45;10,45;0;0
15.06.2017;10,51;10,51;10,16;10,16;6.300;64.434
14.06.2017;10,71;10,71;10,71;10,71;0;0
13.06.2017;10,78;10,78;10,78;10,78;0;0
12.06.2017;11,085;11,085;10,54;10,54;8.400;88.860
09.06.2017;11,445;11,755;11,445;11,46;3.930;45.089
08.06.2017;11,045;11,045;11,045;11,045;0;0
07.06.2017;10,745;11,345;10,74;11,055;1.778;19.839
06.06.2017;10,015;10,04;10,015;10,04;5.100;51.202
02.06.2017;9,719;9,8;9,497;9,497;4.700;45.591
01.06.2017;10,005;10,005;9,672;9,672;1.424;13.781
31.05.2017;10,01;10,01;10,005;10,005;60;600
30.05.2017;9,865;10,025;9,865;10,025;5.530;55.431
29.05.2017;9,827;9,872;9,827;9,872;2.000;19.744
26.05.2017;9,744;9,758;9,728;9,728;1.620;15.765
25.05.2017;9,738;9,738;9,738;9,738;0;0
24.05.2017;9,755;9,773;9,715;9,738;935;9.112
23.05.2017;9,755;9,755;9,755;9,755;0;0
22.05.2017;10,16;10,16;9,56;9,56;230;2.199
19.05.2017;10,125;10,125;10,125;10,125;0;0
18.05.2017;10,115;10,225;9,744;10,03;5.050;50.554
17.05.2017;11,07;11,155;10,4;10,4;8.800;95.471
16.05.2017;10,515;10,515;10,425;10,425;1.060;11.056
15.05.2017;10,33;10,355;10,33;10,355;500;5.178
12.05.2017;10,16;10,335;10,16;10,33;2.143;22.029
11.05.2017;9,879;10,04;9,879;10,04;2.380;23.873
10.05.2017;9,456;9,691;9,456;9,691;400;3.876
09.05.2017;9,185;9,47;9,164;9,453;6.300;59.321
08.05.2017;9,368;9,368;9,185;9,185;1.275;11.799
05.05.2017;9,142;9,334;9,129;9,154;2.840;26.087
04.05.2017;9,58;9,697;9,082;9,082;6.110;56.018
03.05.2017;9,449;9,748;9,041;9,748;23.015;216.856
02.05.2017;11,02;11,08;9,902;9,902;10.883;113.881
28.04.2017;12,57;12,57;12,23;12,23;455;5.702
27.04.2017;12,33;12,545;12,255;12,545;2.058;25.714
26.04.2017;12,275;12,395;12,275;12,295;8.202;101.506
25.04.2017;12,08;12,08;12,08;12,08;0;0
24.04.2017;12,105;12,105;12,075;12,08;1.074;12.993
21.04.2017;12,185;12,26;12,185;12,26;300;3.678
20.04.2017;12,02;12,02;12;12;4.000;48.000
19.04.2017;12,09;12,09;12,09;12,09;0;0
18.04.2017;11,985;12,18;11,985;12,09;7.380;89.639
13.04.2017;11,915;11,915;11,6;11,69;6.300;74.745
12.04.2017;12,37;12,37;12,365;12,365;300;3.710
11.04.2017;12,415;12,42;12,145;12,42;1.500;18.493
10.04.2017;12,735;12,735;12,45;12,45;240;2.990
07.04.2017;12,425;12,625;12,425;12,61;760;9.556
06.04.2017;13,355;13,355;12,26;12,26;2.260;29.002
05.04.2017;13,29;13,64;13,29;13,595;550;7.486
04.04.2017;13,67;13,67;13,485;13,485;150;2.023
03.04.2017;13,675;13,685;13,45;13,635;3.531;47.651
31.03.2017;13,105;13,75;13,105;13,75;4.785;65.670
30.03.2017;12,74;12,795;12,74;12,795;160;2.047
29.03.2017;12,63;12,74;12,63;12,74;5.745;72.854
28.03.2017;12,585;12,59;12,585;12,59;100;1.259
27.03.2017;12,65;12,65;11,995;12,57;5.221;64.738
24.03.2017;12,875;12,875;12,875;12,875;0;0
23.03.2017;13,01;13,01;12,875;12,875;100;1.288
22.03.2017;12,775;12,775;12,65;12,65;119;1.505
21.03.2017;13,495;13,495;13,495;13,495;0;0
20.03.2017;12,58;13,445;12,58;13,445;375;4.980
17.03.2017;12,71;12,725;12,71;12,725;120;1.527
16.03.2017;13,005;13,005;12,78;12,78;450;5.751
15.03.2017;13,29;13,29;12,975;12,975;795;10.340
14.03.2017;13,465;13,47;12,93;12,93;4.567;61.192
13.03.2017;13,555;13,8;13,465;13,51;5.551;75.178
10.03.2017;12,56;12,87;12,56;12,87;220;2.815
09.03.2017;12,655;12,69;12,53;12,53;8.045;101.821
08.03.2017;12,39;12,39;12,39;12,39;0;0
07.03.2017;12,295;12,62;12,295;12,555;8.446;105.177
06.03.2017;12,015;12,565;11,77;11,77;16.626;201.794
03.03.2017;13,035;13,1;12,145;12,34;17.512;220.971
02.03.2017;14,08;14,27;13,575;13,67;2.576;35.318
01.03.2017;13,955;14,295;13,915;13,985;5.278;75.047
28.02.2017;14,42;14,69;13,685;13,685;7.670;108.405
27.02.2017;13,43;14,43;13,43;14,405;1.499;20.931
24.02.2017;13,545;13,545;13,355;13,405;8.178;109.813
23.02.2017;13,505;13,59;13,47;13,56;9.750;131.420
22.02.2017;13,275;13,655;13,275;13,535;2.492;33.598
21.02.2017;12,64;13,345;12,64;13,345;7.817;101.629
20.02.2017;12,505;12,64;12,505;12,64;1.480;18.707
17.02.2017;12,16;12,16;12,07;12,07;100;1.207
16.02.2017;12,555;12,555;12,16;12,16;5.900;71.900
15.02.2017;12,56;12,56;12,555;12,555;4.000;50.220
14.02.2017;12,6;12,65;12,6;12,65;4.250;53.563
13.02.2017;12,755;12,965;12,755;12,915;2.270;29.219
10.02.2017;12,795;13,035;12,525;12,525;4.189;53.989
09.02.2017;12,75;12,795;12,75;12,795;2.895;37.040
08.02.2017;12,47;12,575;12,46;12,46;3.000;37.438
07.02.2017;12,66;12,94;12,47;12,47;3.051;38.732
06.02.2017;11,41;12,68;11,41;12,62;7.495;91.890
03.02.2017;11,46;11,59;11,315;11,38;5.430;62.697
02.02.2017;11,095;11,715;10,935;11,675;6.416;73.253
01.02.2017;9,937;11,095;9,937;11,095;7.885;86.456
31.01.2017;9,937;9,937;9,937;9,937;0;0
30.01.2017;9,94;10,03;9,94;10,03;250;2.496
27.01.2017;9,892;9,892;9,826;9,826;75;738
26.01.2017;9,712;9,74;9,684;9,74;19.900;193.574
25.01.2017;9,739;10;9,739;10;3.892;38.809
24.01.2017;9,225;9,225;9,225;9,225;0;0
23.01.2017;9,08;9,225;9,008;9,225;4.660;42.642
20.01.2017;9,187;9,187;9,125;9,125;3.000;27.375
19.01.2017;9,244;9,516;9,244;9,516;3.525;33.083
18.01.2017;9,25;9,25;8,846;8,885;11.133;99.241
17.01.2017;9,759;9,759;9,267;9,267;10.000;92.670
16.01.2017;9,977;9,977;9,759;9,759;18.310;179.998
13.01.2017;10,06;10,06;9,913;9,996;1.500;15.020
12.01.2017;10,5;10,58;9,79;9,934;3.637;36.854
11.01.2017;10,87;10,87;10,5;10,5;8.171;86.862
10.01.2017;10,88;10,88;10,88;10,88;957;10.412
09.01.2017;10,73;11,015;10,67;11,015;2.390;25.538
06.01.2017;10,675;10,675;10,55;10,595;3.500;36.948
05.01.2017;10,87;10,87;10,87;10,87;0;0
04.01.2017;11,055;11,055;10,87;10,87;804;8.813
03.01.2017;11,005;11,15;11,005;11,125;1.140;12.686
02.01.2017;10,96;11,03;10,905;11,03;381;4.165
30.12.2016;10,99;11,215;10,99;11,185;3.260;36.421
29.12.2016;11,105;11,105;10,715;10,915;1.834;19.791
28.12.2016;11,5;11,795;11,39;11,39;4.888;57.169
27.12.2016;11,025;11,345;11,025;11,345;400;4.538
23.12.2016;11,05;11,05;10,98;10,98;2.213;24.299
22.12.2016;11,04;11,05;11,04;11,05;361;3.989
21.12.2016;11,05;11,145;10,9;11,04;2.572;28.416
20.12.2016;10,505;10,505;10,505;10,505;0;0
19.12.2016;10,3;10,46;10,2;10,25;3.260;33.760
16.12.2016;10,41;10,65;10,36;10,36;6.440;68.021
15.12.2016;10,03;10,03;10,03;10,03;0;0
14.12.2016;9,73;10,005;9,73;10,005;1.950;19.097
13.12.2016;10,09;10,195;9,931;10,095;1.904;19.308
12.12.2016;9,783;10,155;9,783;10,15;5.800;58.223
09.12.2016;9,821;9,821;9,446;9,783;280;2.672
08.12.2016;8,874;9,931;8,802;9,909;999;9.485
07.12.2016;8,808;8,95;8,808;8,95;215;1.908
06.12.2016;8,071;8,538;8,066;8,538;28.762;243.214
05.12.2016;7,958;8,089;7,958;8,086;7.900;63.885
02.12.2016;7,88;7,946;7,88;7,946;2.250;17.879
01.12.2016;8,406;8,406;7,88;7,9;8.780;69.439
30.11.2016;8,42;8,42;8,42;8,42;0;0
29.11.2016;8,391;8,404;8,391;8,404;2.500;21.010
28.11.2016;8,237;8,408;8,237;8,408;2.000;16.816
25.11.2016;8,325;8,325;8,237;8,237;100;824
24.11.2016;8,367;8,367;8,325;8,325;246;2.052
23.11.2016;8,155;8,323;8,155;8,31;58.500;485.121
22.11.2016;8,462;8,563;8,126;8,126;8.515;71.704
21.11.2016;8,19;8,47;8,167;8,395;76.020;639.389
18.11.2016;7,99;8,231;7,968;8,231;8.627;69.661
17.11.2016;7,137;8,092;7,09;7,963;7.805;59.508
16.11.2016;6,469;7,087;6,469;7,087;700;4.765
15.11.2016;6,29;6,29;6,29;6,29;0;0
14.11.2016;6,219;6,219;6,219;6,219;0;0
11.11.2016;5,871;6,092;5,871;6,092;3.500;21.316
10.11.2016;6,331;6,448;5,803;5,803;4.610;27.790
09.11.2016;5,532;6,06;5,532;6,06;11.120;64.909
08.11.2016;6,281;6,453;6,281;6,453;43.000;276.219
07.11.2016;6,063;6,281;6,063;6,281;17.800;109.140
04.11.2016;6,079;6,079;6,03;6,03;280;1.688
03.11.2016;6,119;6,119;6,119;6,119;0;0
02.11.2016;6,406;6,406;6,135;6,135;5.000;30.675
01.11.2016;6,581;6,581;6,581;6,581;0;0
31.10.2016;6,573;6,573;6,573;6,573;0;0
28.10.2016;6,548;6,548;6,548;6,548;0;0
27.10.2016;6,72;6,72;6,691;6,71;1.680;11.244
26.10.2016;6,815;6,815;6,815;6,815;0;0
25.10.2016;6,395;6,815;6,395;6,815;10.000;68.150
24.10.2016;6,008;6,008;6,008;6,008;0;0
21.10.2016;6,046;6,046;5,996;6,008;1.500;9.014
20.10.2016;6,156;6,156;6,156;6,156;0;0
19.10.2016;6,156;6,156;6,156;6,156;0;0
18.10.2016;6,102;6,245;6,102;6,245;3.000;18.611
17.10.2016;6,1;6,1;6,1;6,1;0;0
14.10.2016;5,941;6,011;5,934;6,011;8.232;48.902
13.10.2016;5,941;5,941;5,941;5,941;0;0
12.10.2016;5,948;5,948;5,932;5,932;1.500;8.898
11.10.2016;6,111;6,111;6,111;6,111;0;0
10.10.2016;6,06;6,06;6,043;6,043;0;0
07.10.2016;6,198;6,198;6,198;6,198;0;0
06.10.2016;6,088;6,088;5,946;5,946;1.000;5.946
05.10.2016;6,251;6,251;6,251;6,251;0;0
04.10.2016;6,229;6,281;6,229;6,281;7.600;47.976
30.09.2016;5,886;6,229;5,886;6,229;14.134;84.643
29.09.2016;5,845;5,845;5,845;5,845;0;0
28.09.2016;5,82;5,82;5,82;5,82;100;582
27.09.2016;5,642;5,642;5,642;5,642;0;0
26.09.2016;5,836;5,836;5,642;5,642;500;2.821
23.09.2016;5,645;5,873;5,645;5,873;20.000;117.460
22.09.2016;5,566;5,566;5,566;5,566;0;0
21.09.2016;5,531;5,531;5,531;5,531;0;0
20.09.2016;5,506;5,506;5,506;5,506;0;0
19.09.2016;5,39;5,498;5,39;5,498;625;3.436
16.09.2016;5,366;5,366;5,366;5,366;0;0
15.09.2016;5,339;5,366;5,339;5,366;500;2.683
14.09.2016;5,072;5,1;5,072;5,1;1.500;7.650
13.09.2016;5,22;5,22;5,021;5,072;56.895;286.916
12.09.2016;5,222;5,222;5,1;5,1;43;219
09.09.2016;5,626;5,626;5,409;5,409;7.540;42.366
08.09.2016;6,121;6,121;5,694;5,694;8.500;51.557
07.09.2016;6,298;6,298;6,1;6,121;12.080;73.768
06.09.2016;6,743;6,76;6,474;6,474;20.644;135.210
05.09.2016;6,759;6,759;6,731;6,736;1.485;10.014
02.09.2016;6,538;6,542;6,538;6,541;4.120;26.949
01.09.2016;6,313;6,379;6,295;6,379;1.950;12.376
31.08.2016;6,753;6,768;6,753;6,768;1.500;10.152
30.08.2016;6,801;6,835;6,801;6,812;60;409
29.08.2016;6,909;6,909;6,858;6,858;225;1.543
26.08.2016;6,594;6,594;6,594;6,594;0;0
25.08.2016;6,622;6,622;6,594;6,594;500;3.297
24.08.2016;6,793;6,831;6,793;6,819;512;3.497
23.08.2016;6,673;6,793;6,673;6,793;1.150;7.799
22.08.2016;6,876;6,876;6,502;6,673;27.391;183.255
19.08.2016;6,192;6,977;6,192;6,845;24.500;167.853
18.08.2016;5,968;5,968;5,914;5,914;1.200;7.097
17.08.2016;6,009;6,009;6,009;6,009;0;0
16.08.2016;6,131;6,131;5,903;5,903;400;2.361
15.08.2016;5,987;5,987;5,987;5,987;0;0
12.08.2016;5,884;5,935;5,884;5,935;2.000;11.860
11.08.2016;5,792;5,826;5,792;5,826;1.420;8.263
10.08.2016;5,976;5,976;5,692;5,692;80;455
09.08.2016;6,02;6,02;6,02;6,02;;
08.08.2016;5,926;6,02;5,926;6,02;3.300;19.866
05.08.2016;5,78;5,879;5,78;5,861;510;2.989
04.08.2016;5,624;5,75;5,624;5,75;2.370;13.574
03.08.2016;5,611;5,611;5,611;5,611;0;0
02.08.2016;5,963;5,963;5,642;5,642;27.601;157.529
01.08.2016;6,153;6,153;5,963;5,963;800;4.837
29.07.2016;6,159;6,175;6,159;6,175;50;309
28.07.2016;6,159;6,159;6,159;6,159;0;0
27.07.2016;6,322;6,344;6,159;6,159;1.121;7.089
26.07.2016;6,152;6,172;6,152;6,172;800;4.938
25.07.2016;5,281;6,249;5,281;6,249;828;5.122
22.07.2016;5,05;5,2;5,05;5,178;5.985;30.908
21.07.2016;4,946;4,946;4,94;4,94;7.500;37.050
20.07.2016;4,97;4,973;4,97;4,973;1.000;4.973
19.07.2016;4,941;5;4,941;5;7.500;37.500
18.07.2016;4,622;4,915;4,622;4,905;651;3.128
15.07.2016;4,622;4,622;4,622;4,622;0;0
14.07.2016;4,586;4,622;4,586;4,622;2.500;11.555
13.07.2016;4,597;4,632;4,586;4,586;520;2.408
12.07.2016;4,563;4,563;4,563;4,563;0;0
11.07.2016;4,578;4,578;4,578;4,578;0;0
08.07.2016;4,564;4,564;4,34;4,34;2.500;10.850
07.07.2016;4,505;4,564;4,505;4,564;1.000;4.564
06.07.2016;4,453;4,453;4,453;4,453;1.320;5.878
05.07.2016;4,614;4,614;4,4;4,4;1.500;6.600
04.07.2016;4,589;4,62;4,589;4,62;670;3.092
01.07.2016;4,638;4,638;4,589;4,589;7.005;32.146
30.06.2016;4,635;4,638;4,628;4,638;30.000;138.968
29.06.2016;4,594;4,75;4,594;4,75;4.072;19.072
28.06.2016;4,357;4,357;4,357;4,357;0;0
27.06.2016;4,407;4,557;4,407;4,557;1.000;4.557
24.06.2016;4,3;4,3;4,3;4,3;2.777;11.941
23.06.2016;4,489;4,593;4,48;4,57;33.340;149.595
22.06.2016;4,826;4,864;4,737;4,737;10.980;53.004
21.06.2016;4,562;4,677;4,5;4,677;2.000;9.177
20.06.2016;4,7;4,772;4,58;4,586;3.073;14.518
17.06.2016;4,205;4,211;4,205;4,208;3.677;15.474
