Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2022-01-21;64,36;64,78;62,38;62,80;1.869;118.134
2022-01-20;64,82;65,18;64,38;64,58;1.209;78.270
2022-01-19;64,64;65,70;64,24;64,82;2.842;183.960
2022-01-18;65,66;65,66;63,94;65,12;6.940;447.022
2022-01-17;65,30;65,76;65,02;65,76;1.897;124.151
2022-01-14;64,54;65,46;64,22;65,06;15.678;1.022.527
2022-01-13;64,12;65,08;63,86;64,80;1.632;105.329
2022-01-12;64,10;64,50;63,92;64,12;2.796;179.379
2022-01-11;62,50;63,98;62,50;63,64;2.639;167.185
2022-01-10;62,46;62,80;61,96;62,50;1.599;99.528
2022-01-07;62,76;63,00;62,08;62,44;1.976;123.536
2022-01-06;62,12;62,88;62,08;62,62;1.414;88.567
2022-01-05;62,38;62,70;61,90;61,90;1.747;109.186
2022-01-04;62,18;62,54;61,92;62,44;1.814;113.255
2022-01-03;59,98;62,08;59,68;62,04;3.472;213.691
2021-12-30;59,76;60,24;59,62;59,78;2.188;131.467
2021-12-29;59,80;60,06;59,56;60,04;3.688;220.229
2021-12-28;59,80;60,34;59,56;60,06;1.352;81.105
2021-12-27;59,78;59,98;59,56;59,80;697;41.668
2021-12-22;58,94;59,12;58,30;58,60;390;22.777
2021-12-21;57,98;59,04;57,98;58,94;1.086;63.604
2021-12-20;58,46;58,46;56,66;57,76;3.959;226.815
2021-12-17;59,10;59,48;58,68;59,00;1.259;74.416
2021-12-16;59,32;59,86;59,00;59,10;1.227;73.011
2021-12-15;59,18;59,20;58,50;58,84;983;57.815
2021-12-14;58,94;59,50;58,84;59,30;1.026;60.717
2021-12-13;59,34;59,86;58,78;58,94;1.076;63.712
2021-12-10;59,26;60,14;59,20;59,24;705;42.011
2021-12-09;60,78;60,80;59,10;59,62;3.064;182.751
2021-12-08;62,02;62,02;60,14;60,74;2.665;161.757
2021-12-07;61,24;62,32;61,24;61,94;982;60.778
2021-12-06;61,00;61,32;60,32;61,10;501;30.534
2021-12-03;60,76;61,12;59,94;60,04;888;53.674
2021-12-02;59,70;60,76;59,68;60,76;1.252;75.495
2021-12-01;59,58;60,70;59,16;59,16;1.793;107.697
2021-11-30;58,94;59,70;57,44;59,58;2.118;124.271
2021-11-29;61,14;61,58;59,20;59,80;3.505;210.547
2021-11-26;62,64;62,64;60,16;60,58;3.767;230.756
2021-11-25;63,94;63,94;62,80;63,24;1.207;76.308
2021-11-24;63,94;64,42;63,40;63,78;727;46.395
2021-11-23;63,38;64,66;63,32;63,94;1.029;65.742
2021-11-22;64,34;64,34;62,00;63,38;5.901;372.406
2021-11-19;64,20;64,50;62,78;63,98;3.801;241.641
2021-11-18;65,32;65,50;64,08;64,34;5.657;366.457
2021-11-17;65,82;66,02;64,94;65,32;3.400;222.257
2021-11-16;66,20;66,30;65,42;65,82;2.388;157.467
2021-11-15;66,18;66,34;65,14;65,92;2.802;184.154
2021-11-12;65,78;66,06;65,10;66,06;960;62.956
2021-11-11;65,38;66,06;65,38;65,78;3.874;254.189
2021-11-10;64,68;65,60;64,58;65,38;1.124;73.180
2021-11-09;65,52;65,80;64,50;64,76;3.383;220.635
2021-11-08;64,86;66,56;64,86;65,28;6.531;427.922
2021-11-05;64,48;65,24;64,00;64,94;4.160;269.864
2021-11-04;67,00;67,00;63,70;64,68;11.713;753.758
2021-11-03;65,68;66,94;65,68;66,94;5.569;368.539
2021-11-02;65,66;66,20;65,10;65,68;1.809;118.959
2021-11-01;65,56;66,30;65,48;66,10;1.526;100.637
2021-10-29;64,70;66,40;64,70;65,10;2.923;191.139
2021-10-28;64,78;65,14;64,12;64,70;858;55.282
2021-10-27;64,74;65,20;64,46;64,74;782;50.586
2021-10-26;64,34;65,62;64,22;64,42;1.535;99.769
2021-10-25;64,16;64,28;63,58;64,26;1.150;73.403
2021-10-22;63,86;64,52;63,76;63,82;501;32.142
2021-10-21;64,20;64,20;63,40;63,86;1.505;95.886
2021-10-20;64,46;64,54;63,04;64,46;2.353;149.617
2021-10-19;62,70;65,10;62,70;64,24;2.389;153.205
2021-10-18;62,92;63,12;62,02;62,76;2.311;144.436
2021-10-15;63,40;63,58;62,96;63,00;2.432;153.802
2021-10-14;62,74;63,54;62,30;63,10;2.238;140.482
2021-10-13;63,58;63,58;61,62;62,80;6.798;422.409
2021-10-12;62,92;63,66;62,14;63,58;1.175;74.280
2021-10-11;62,98;63,32;62,84;63,26;1.523;96.034
2021-10-08;63,98;64,12;63,54;63,80;490;31.287
2021-10-07;63,20;64,64;63,20;64,00;1.795;115.029
2021-10-06;63,58;63,58;61,48;63,08;2.666;166.666
2021-10-05;64,28;64,28;63,00;63,64;2.575;163.199
2021-10-04;64,62;64,80;64,02;64,28;671;43.167
2021-10-01;64,00;65,06;63,12;64,58;1.786;114.505
2021-09-30;65,16;65,64;64,22;64,88;1.516;98.410
2021-09-29;66,18;66,56;64,28;64,76;3.455;224.306
2021-09-28;67,74;67,76;65,46;65,80;1.817;120.457
2021-09-27;67,58;67,74;67,00;67,74;857;57.728
2021-09-24;66,44;67,44;65,78;67,06;1.493;99.910
2021-09-23;66,20;66,80;66,08;66,40;4.009;266.117
2021-09-22;64,44;66,04;64,44;65,76;2.322;152.153
2021-09-21;64,16;65,40;63,94;64,00;2.721;176.104
2021-09-20;65,64;65,64;63,10;64,16;10.641;678.708
2021-09-17;68,24;68,32;66,48;66,90;7.385;501.140
2021-09-16;69,76;69,92;67,96;68,58;1.555;106.826
2021-09-15;69,40;70,16;69,28;69,94;1.165;81.322
2021-09-14;70,16;70,16;69,24;69,40;1.565;108.795
2021-09-13;68,58;70,52;68,58;70,16;2.351;164.187
2021-09-10;69,50;69,76;68,50;68,64;863;59.560
2021-09-09;69,50;69,84;68,22;69,44;2.092;144.007
2021-09-08;70,64;70,68;69,64;70,00;3.749;263.333
2021-09-07;71,92;72,24;70,54;71,12;3.264;231.966
2021-09-06;72,38;72,92;71,68;71,92;1.168;84.178
2021-09-03;73,18;73,30;71,94;72,36;2.536;184.183
2021-09-02;73,00;73,64;73,00;73,10;450;33.028
2021-09-01;73,72;74,26;73,10;73,30;7.170;526.330
2021-08-31;73,82;74,44;73,28;73,72;762;56.304
2021-08-30;74,08;74,26;73,76;73,80;459;33.938
2021-08-27;73,80;74,28;73,52;74,28;1.150;85.093
2021-08-26;73,70;73,94;73,30;73,58;1.096;80.672
2021-08-25;73,78;74,00;73,44;73,70;697;51.339
2021-08-24;73,20;73,78;73,20;73,78;1.062;78.105
2021-08-23;72,40;73,32;72,40;73,12;1.582;115.279
2021-08-20;72,40;72,52;71,50;72,46;1.033;74.324
2021-08-19;74,20;74,20;71,98;72,74;2.939;213.195
2021-08-18;75,08;75,08;74,18;74,38;1.054;78.404
2021-08-17;75,72;75,86;75,02;75,06;921;69.493
2021-08-16;76,38;76,38;75,50;75,72;474;35.942
2021-08-13;76,30;76,88;76,00;76,66;1.209;92.589
2021-08-12;75,14;76,36;75,02;76,30;1.910;144.670
2021-08-11;73,86;75,22;73,78;75,04;1.825;135.867
2021-08-10;73,50;74,12;73,24;74,10;2.374;174.847
2021-08-09;75,14;75,14;72,90;73,60;15.843;1.165.831
2021-08-06;75,80;76,22;75,00;75,80;1.429;108.295
2021-08-05;75,16;76,00;74,82;75,80;900;68.076
2021-08-04;74,96;75,52;74,66;75,24;1.388;104.359
2021-08-03;74,20;74,96;73,94;74,84;1.014;75.462
2021-08-02;74,82;75,68;73,60;74,20;2.624;195.329
2021-07-30;74,84;75,98;74,68;74,92;2.199;165.995
2021-07-29;75,68;76,26;72,90;75,18;6.137;457.818
2021-07-28;74,90;76,02;74,26;75,54;3.312;249.070
2021-07-27;74,80;74,80;73,72;74,58;1.037;77.049
2021-07-26;74,00;75,00;73,48;74,82;1.244;92.568
2021-07-23;73,62;74,80;73,62;74,22;1.152;85.629
2021-07-22;73,56;74,78;73,34;73,62;1.944;144.022
2021-07-21;72,20;73,66;72,04;73,58;1.835;134.055
2021-07-20;70,56;72,40;70,56;72,36;2.776;198.335
2021-07-19;72,58;72,58;69,72;70,56;8.383;594.196
2021-07-16;73,88;74,22;72,22;72,44;8.156;595.114
2021-07-15;74,96;74,96;73,70;73,84;8.541;632.363
2021-07-14;74,58;75,36;73,96;75,00;1.226;91.599
2021-07-13;74,24;75,90;74,24;74,44;3.117;233.970
2021-07-12;74,76;74,76;72,88;74,20;4.404;323.268
2021-07-09;73,46;75,02;73,00;74,46;2.729;202.438
2021-07-08;76,12;76,12;72,24;73,48;9.121;670.449
2021-07-07;72,64;75,86;72,50;75,48;5.505;415.421
2021-07-06;72,86;74,26;72,08;72,32;4.294;316.152
2021-07-05;72,04;72,96;71,26;72,86;4.959;357.444
2021-07-02;72,56;72,56;71,50;71,84;5.658;406.392
2021-07-01;72,64;73,30;71,50;72,56;4.087;294.879
2021-06-30;73,58;73,58;71,98;72,52;2.384;172.851
2021-06-29;73,34;73,76;73,02;73,58;1.023;75.146
2021-06-28;75,32;75,64;72,94;73,30;7.633;564.491
2021-06-25;74,34;75,72;74,34;75,18;2.880;216.868
2021-06-24;73,46;74,18;73,46;73,92;2.827;208.463
2021-06-23;73,02;73,30;72,62;72,62;359;26.199
2021-06-22;73,00;73,20;72,20;73,18;804;58.623
2021-06-21;71,40;72,78;69,92;72,78;2.834;202.520
2021-06-18;73,64;73,64;71,38;71,70;6.048;434.244
2021-06-17;74,46;74,46;73,08;73,64;1.194;88.098
2021-06-16;74,44;74,60;73,64;74,48;850;62.906
2021-06-15;74,80;75,40;74,20;74,28;1.099;82.102
2021-06-14;75,20;75,76;74,56;74,80;807;60.598
2021-06-11;74,42;75,40;74,20;74,88;4.445;332.064
2021-06-10;74,24;75,30;74,00;74,32;1.819;135.783
2021-06-09;75,10;75,14;73,84;74,00;2.580;192.216
2021-06-08;75,90;76,08;73,74;75,22;5.542;412.830
2021-06-07;76,00;76,42;74,76;75,90;1.529;115.789
2021-06-04;76,78;76,78;75,66;75,98;289;22.017
2021-06-03;76,78;76,78;75,58;76,52;1.229;93.688
2021-06-02;76,02;76,66;76,00;76,64;3.282;250.296
2021-06-01;74,64;76,34;74,64;76,00;3.029;229.993
2021-05-31;75,04;75,40;74,64;74,64;1.316;98.795
2021-05-28;75,46;75,68;74,86;74,90;1.489;111.710
2021-05-27;74,48;75,52;74,18;75,46;1.723;128.987
2021-05-26;74,02;74,48;73,36;74,40;934;68.917
2021-05-25;74,96;75,36;73,48;73,82;1.097;81.614
2021-05-21;73,54;74,16;73,40;73,40;486;35.805
2021-05-20;73,70;73,80;73,24;73,54;443;32.632
2021-05-19;75,38;75,38;72,12;73,42;8.758;637.323
2021-05-18;75,50;76,64;75,50;75,80;853;64.748
2021-05-17;75,18;75,56;74,80;75,40;915;68.904
2021-05-14;74,06;75,20;74,06;75,18;2.636;197.085
2021-05-13;73,30;74,04;72,18;73,94;1.301;94.782
2021-05-12;73,78;74,28;73,26;73,68;2.398;177.418
2021-05-11;74,96;74,98;73,00;73,90;1.745;128.825
2021-05-10;74,84;75,80;74,48;75,24;1.693;127.190
2021-05-07;76,22;76,46;74,20;74,66;4.669;350.743
2021-05-06;78,60;78,60;76,14;77,78;1.433;110.921
2021-05-05;75,50;78,60;75,50;78,52;1.113;86.644
2021-05-04;76,62;77,80;74,60;75,86;1.960;150.032
2021-05-03;76,42;76,74;75,86;76,72;1.405;107.237
2021-04-30;77,14;77,76;75,44;76,00;1.350;103.531
2021-04-29;77,48;77,48;76,58;77,14;1.903;146.633
2021-04-28;77,40;77,90;76,98;77,48;17.301;1.337.354
2021-04-27;77,98;78,12;76,66;76,94;6.041;466.430
2021-04-26;78,26;78,40;77,24;77,98;747;58.172
2021-04-23;77,00;77,94;76,70;77,62;1.152;88.834
2021-04-22;78,00;78,40;76,90;77,00;1.366;105.735
2021-04-21;77,88;78,26;77,02;78,04;1.393;108.147
2021-04-20;79,18;79,98;77,52;77,88;2.144;168.982
2021-04-19;80,00;80,00;78,60;79,02;1.703;135.327
2021-04-16;80,20;80,84;80,00;80,64;3.197;257.203
2021-04-15;78,24;79,28;78,24;79,04;503;39.663
2021-04-14;78,82;78,82;77,82;78,24;2.034;158.878
2021-04-13;78,08;79,44;78,06;78,78;1.922;151.886
2021-04-12;77,42;78,66;77,42;78,02;1.506;117.776
2021-04-09;76,70;77,66;76,70;77,38;1.035;80.024
2021-04-08;77,74;77,74;76,34;77,00;1.565;120.038
2021-04-07;76,84;77,98;76,84;77,74;1.306;101.395
2021-04-06;77,88;78,16;76,84;76,84;1.285;99.665
2021-04-01;77,88;78,20;76,42;77,04;1.531;117.921
2021-03-31;77,84;78,82;77,40;77,40;1.019;79.857
2021-03-30;77,14;78,54;77,14;77,80;833;64.976
2021-03-29;76,38;77,32;76,22;76,90;714;54.769
2021-03-26;75,62;76,16;75,38;76,16;948;71.861
2021-03-25;74,14;75,62;74,00;75,44;534;39.836
2021-03-24;72,18;74,60;71,72;74,14;1.586;117.343
2021-03-23;72,50;73,92;72,42;72,80;793;58.135
2021-03-22;73,30;73,30;72,12;73,00;1.416;103.025
2021-03-19;72,36;75,42;72,36;73,00;4.798;357.851
2021-03-18;72,84;73,04;72,36;72,36;698;50.708
2021-03-17;72,44;73,06;72,08;72,84;1.474;107.081
2021-03-16;72,96;73,40;72,28;72,44;1.231;89.752
2021-03-15;73,72;74,08;72,58;73,16;2.413;176.941
2021-03-12;73,02;74,20;72,80;74,20;569;41.810
2021-03-11;72,82;73,46;72,80;73,02;406;29.684
2021-03-10;71,94;72,70;71,60;72,44;618;44.537
2021-03-09;73,34;73,40;71,58;72,40;1.592;115.227
2021-03-08;70,74;73,96;70,60;73,10;2.912;211.667
2021-03-05;69,90;70,92;69,66;70,78;1.269;89.234
2021-03-04;68,68;70,84;68,32;69,92;1.460;102.187
2021-03-03;68,24;69,38;68,12;68,88;2.256;155.156
2021-03-02;66,84;68,58;66,84;68,00;1.681;114.393
2021-03-01;66,26;67,26;66,26;67,16;1.231;82.293
2021-02-26;65,42;66,68;65,28;65,84;896;59.234
2021-02-25;67,70;67,82;66,00;66,10;1.131;75.868
2021-02-24;65,36;67,78;65,36;67,66;2.137;143.523
2021-02-23;65,04;66,66;64,32;65,58;2.524;165.229
2021-02-22;65,26;66,86;64,80;66,54;2.094;138.194
2021-02-19;64,08;65,74;64,02;65,28;2.120;138.304
2021-02-18;63,66;64,52;63,66;63,96;1.403;89.890
2021-02-17;64,60;64,60;63,26;63,66;1.900;121.463
2021-02-16;65,12;65,34;64,52;64,56;667;43.344
2021-02-15;64,14;65,20;64,14;65,20;998;64.777
2021-02-12;64,10;64,32;63,12;63,96;951;60.606
2021-02-11;62,96;64,44;62,80;64,10;1.507;96.092
2021-02-10;63,24;63,58;62,40;62,96;726;45.714
2021-02-09;62,26;63,36;61,90;63,24;1.765;110.620
2021-02-08;62,12;62,90;61,98;62,10;1.563;97.282
2021-02-05;61,98;62,56;61,58;61,90;1.879;116.477
2021-02-04;61,64;62,56;61,24;61,98;2.715;167.867
2021-02-03;62,54;63,04;61,72;62,64;1.853;115.340
2021-02-02;61,60;62,58;61,50;62,54;1.433;89.182
2021-02-01;61,42;61,64;61,02;61,40;1.434;87.929
2021-01-29;61,02;61,90;60,86;61,24;1.885;115.972
2021-01-28;60,50;62,54;59,84;61,90;2.048;125.551
2021-01-27;62,30;62,30;59,76;60,42;3.540;214.990
2021-01-26;61,58;63,02;61,42;62,20;2.704;168.799
2021-01-25;65,80;65,80;61,42;62,42;4.118;259.091
2021-01-22;66,38;66,38;64,24;64,92;2.665;172.796
2021-01-21;67,16;67,84;66,22;66,42;1.116;74.392
2021-01-20;66,20;67,16;66,20;67,16;1.507;100.802
2021-01-19;66,72;67,18;65,56;66,00;858;56.943
2021-01-18;66,32;66,72;65,82;66,72;930;61.503
2021-01-15;67,32;67,38;65,98;66,50;828;55.350
2021-01-14;68,22;68,78;67,28;67,56;964;65.183
2021-01-13;68,44;69,26;67,62;67,62;14.617;1.001.735
2021-01-12;68,04;68,66;67,96;68,44;473;32.232
2021-01-11;67,30;67,46;66,74;66,94;418;28.024
2021-01-08;68,78;68,88;67,22;67,82;661;44.759
2021-01-07;66,38;68,56;66,38;68,38;2.131;144.975
2021-01-06;63,62;66,46;63,62;66,00;1.498;98.464
2021-01-05;62,76;63,72;62,58;63,22;512;32.381
2021-01-04;62,04;63,30;61,66;62,76;1.190;74.609
2020-12-30;62,04;62,20;61,68;61,70;237;14.669
2020-12-29;62,02;62,26;61,92;62,04;849;52.777
2020-12-28;62,02;62,96;61,56;61,88;3.606;223.159
2020-12-23;61,08;62,86;60,94;61,62;1.938;120.243
2020-12-22;59,12;61,50;59,12;61,08;909;54.298
2020-12-21;59,32;59,90;57,70;59,60;1.526;89.481
2020-12-18;61,14;61,72;60,48;60,86;732;44.519
2020-12-17;60,40;61,38;60,22;60,90;455;27.644
2020-12-16;59,66;60,70;59,56;60,40;1.613;97.211
2020-12-15;58,56;59,48;58,26;59,16;1.665;97.957
2020-12-14;58,12;59,30;58,12;58,56;1.036;60.891
2020-12-11;58,94;58,94;57,80;58,18;774;45.135
2020-12-10;59,66;59,66;58,38;58,94;3.034;178.902
2020-12-09;60,34;60,52;59,30;59,50;363;21.822
2020-12-08;59,50;60,22;59,30;60,22;402;23.973
2020-12-07;60,24;60,34;59,36;59,66;706;42.261
2020-12-04;59,80;61,46;59,80;60,26;1.140;69.291
2020-12-03;60,54;60,54;59,90;59,90;866;52.085
2020-12-02;60,52;60,70;60,20;60,52;709;38.656
2020-12-01;59,88;60,78;59,88;60,68;1.877;113.448
2020-11-30;60,00;60,80;59,50;59,50;689;41.365
2020-11-27;60,90;60,94;60,40;60,66;375;22.746
2020-11-26;61,56;61,64;60,60;60,90;361;21.931
2020-11-25;60,70;61,56;60,60;61,54;829;50.526
2020-11-24;59,38;61,00;59,38;60,66;784;47.431
2020-11-23;59,56;59,56;59,00;59,26;893;53.031
2020-11-20;58,42;58,84;58,42;58,74;550;32.337
2020-11-19;59,58;59,58;59,58;59,58;0;0
2020-11-18;60,02;60,02;60,02;60,02;0;0
2020-11-17;59,02;59,02;59,02;59,02;0;0
2020-11-16;58,86;60,04;58,86;60,00;457;27.274
2020-11-13;56,84;58,56;56,84;58,56;140;8.026
2020-11-12;57,32;57,32;56,74;56,74;260;14.752
2020-11-11;58,22;58,22;57,92;57,92;150;8.688
2020-11-10;55,80;58,28;55,80;58,28;1.510;86.773
2020-11-09;55,38;56,56;54,76;56,56;160;8.948
2020-11-06;53,44;53,44;53,44;53,44;0;0
2020-11-05;53,24;53,50;51,94;53,50;394;20.932
2020-11-04;52,74;52,74;50,76;51,44;400;20.508
2020-11-03;51,68;53,80;51,68;53,80;90;4.842
2020-11-02;49,01;51,00;49,01;50,96;500;25.496
2020-10-30;47,82;49,14;47,82;49,14;25;1.229
2020-10-29;48,41;48,47;47,56;48,47;208;9.942
2020-10-28;49,99;49,99;47,90;47,90;460;22.421
2020-10-27;52,02;52,02;50,60;50,60;300;15.180
2020-10-26;53,40;53,82;51,62;51,62;889;47.061
2020-10-23;53,92;53,92;53,92;53,92;0;0
2020-10-22;53,80;53,80;53,80;53,80;0;0
2020-10-21;54,68;54,68;54,68;54,68;0;0
2020-10-20;54,02;54,02;54,02;54,02;0;0
2020-10-19;55,22;55,22;55,12;55,12;20;1.102
2020-10-16;53,66;53,66;53,66;53,66;50;2.683
2020-10-15;54,20;54,20;53,64;53,88;82;4.427
2020-10-14;55,22;55,22;55,22;55,22;0;0
2020-10-13;56,46;56,46;56,10;56,10;134;7.558
2020-10-12;56,00;56,58;56,00;56,58;60;3.395
2020-10-09;56,78;56,78;56,68;56,68;50;2.834
2020-10-08;54,70;57,08;54,70;56,98;6.055;345.584
2020-10-07;53,46;54,90;53,46;54,90;650;35.313
2020-10-06;52,92;52,92;52,92;52,92;0;0
2020-10-05;52,08;52,08;52,08;52,08;20;1.042
2020-10-02;50,96;50,96;50,74;50,74;250;12.685
2020-10-01;52,40;52,40;52,40;52,40;0;0
2020-09-30;51,62;51,62;51,62;51,62;0;0
2020-09-29;52,04;52,04;51,82;51,82;100;5.182
2020-09-28;50,66;52,12;50,64;52,12;672;34.054
2020-09-25;50,08;50,08;49,74;49,74;100;4.974
2020-09-24;50,02;50,02;49,86;50,00;506;25.230
2020-09-23;51,22;51,40;50,74;51,40;380;19.492
2020-09-22;50,14;50,76;50,14;50,76;130;6.553
2020-09-21;53,82;53,82;50,14;50,14;380;19.575
2020-09-18;55,66;55,66;54,80;54,80;150;8.220
2020-09-17;55,52;55,52;55,34;55,34;100;5.534
2020-09-16;55,08;56,10;55,08;56,10;20;1.122
2020-09-15;55,08;56,06;55,08;56,06;250;14.015
2020-09-14;54,82;54,82;54,54;54,54;4;218
2020-09-11;54,34;54,34;54,34;54,34;0;0
2020-09-10;53,92;53,92;53,92;53,92;0;0
2020-09-09;53,72;53,72;53,72;53,72;0;0
2020-09-08;52,72;52,72;52,72;52,72;0;0
2020-09-07;52,70;52,92;52,64;52,70;642;33.909
2020-09-04;52,68;52,68;52,68;52,68;0;0
2020-09-03;54,76;54,76;54,76;54,76;0;0
2020-09-02;54,20;54,96;54,20;54,96;20;1.099
2020-09-01;53,54;53,54;53,54;53,54;0;0
2020-08-31;52,62;52,62;52,62;52,62;0;0
2020-08-28;53,14;53,14;53,14;53,14;0;0
2020-08-27;52,76;52,92;52,76;52,92;40;2.117
2020-08-26;52,20;52,20;52,20;52,20;0;0
2020-08-25;52,98;52,98;52,44;52,44;20;1.049
2020-08-24;51,02;51,02;51,02;51,02;110;5.612
2020-08-21;51,20;51,20;51,20;51,20;0;0
2020-08-20;51,40;51,40;51,40;51,40;0;0
2020-08-19;51,46;52,00;51,46;52,00;100;5.200
2020-08-18;51,38;52,30;51,38;52,14;14;731
2020-08-17;51,44;51,86;51,44;51,86;12;622
2020-08-14;51,96;51,96;51,60;51,60;40;2.064
2020-08-13;52,76;52,76;52,76;52,76;0;0
2020-08-12;52,66;52,66;52,66;52,66;0;0
2020-08-11;52,08;52,92;52,08;52,92;20;1.058
2020-08-10;50,92;51,32;50,92;51,32;40;2.053
2020-08-07;49,71;49,78;49,71;49,78;50;2.489
2020-08-06;49,82;50,06;49,82;50,06;113;5.657
2020-08-05;48,06;50,04;48,06;50,04;20;1.001
2020-08-04;48,55;48,55;48,29;48,29;190;9.214
2020-08-03;47,22;47,56;47,22;47,56;175;8.315
2020-07-31;48,78;48,84;48,78;48,84;273;13.326
2020-07-30;49,70;50,96;48,35;48,81;227;11.107
2020-07-29;51,08;51,08;51,08;51,08;0;0
2020-07-28;52,00;52,00;51,70;51,70;20;1.034
2020-07-27;51,72;51,72;51,58;51,58;120;6.192
2020-07-24;51,46;52,42;51,46;52,06;502;26.136
2020-07-23;52,82;52,96;52,82;52,96;250;13.238
2020-07-22;53,02;53,02;52,80;52,92;1.435;75.784
2020-07-21;53,56;53,56;53,08;53,08;17;902
2020-07-20;52,52;52,52;52,52;52,52;0;0
2020-07-17;52,78;52,78;51,96;52,50;27;1.404
2020-07-16;52,36;52,36;52,36;52,36;0;0
2020-07-15;52,16;53,40;52,16;53,22;141;7.516
2020-07-14;49,50;51,44;49,50;51,44;335;17.100
2020-07-13;50,06;50,92;50,06;50,72;281;14.288
2020-07-10;46,66;48,00;46,66;48,00;100;4.800
2020-07-09;47,53;47,72;46,92;46,92;230;10.815
2020-07-08;48,01;48,01;48,01;48,01;0;0
2020-07-07;46,90;48,59;46,90;48,59;665;32.207
2020-07-06;48,81;49,38;48,81;48,95;257;12.625
2020-07-03;48,34;48,82;47,84;48,27;696;33.551
2020-07-02;47,25;48,17;47,25;47,41;15;715
2020-07-01;47,29;47,29;47,29;47,29;0;0
2020-06-30;48,39;48,39;47,58;47,58;135;6.525
2020-06-29;46,53;46,53;46,53;46,53;0;0
2020-06-26;47,59;47,59;46,90;46,90;10;469
2020-06-25;47,13;47,13;46,88;46,88;72;3.375
2020-06-24;49,03;49,34;48,12;48,12;90;4.392
2020-06-23;48,98;50,24;48,98;50,24;20;1.005
2020-06-22;47,94;47,94;47,94;47,94;0;0
2020-06-19;49,11;49,11;48,86;48,86;300;14.658
2020-06-18;48,92;48,92;48,92;48,92;0;0
2020-06-17;48,85;50,36;48,85;49,91;537;26.821
2020-06-16;47,80;49,94;47,80;48,96;1.175;58.172
2020-06-15;44,51;45,48;44,51;45,48;100;4.548
2020-06-12;45,50;45,88;45,50;45,88;12;551
2020-06-11;47,20;47,20;45,03;45,03;653;29.823
2020-06-10;49,92;49,92;48,53;48,53;2.750;133.754
2020-06-09;52,06;52,06;49,52;49,77;24;1.191
2020-06-08;51,98;52,34;51,70;52,08;600;31.216
2020-06-05;50,72;52,44;50,72;51,50;630;32.645
2020-06-04;49,69;50,66;49,69;50,36;1.851;93.613
2020-06-03;47,82;48,35;47,82;48,12;1.026;49.376
2020-06-02;46,00;47,24;46,00;47,23;310;14.523
2020-05-29;45,44;45,70;45,34;45,37;205;9.318
2020-05-28;45,77;46,69;45,77;46,69;1.074;49.650
2020-05-27;43,99;46,63;43,99;45,61;1.453;66.210
2020-05-26;42,68;43,68;42,68;43,53;810;35.281
2020-05-25;42,02;42,02;41,66;41,66;131;5.490
2020-05-22;40,57;42,07;40,57;42,07;300;12.480
2020-05-21;41,14;41,14;41,14;41,14;0;0
2020-05-20;41,51;41,86;41,51;41,86;220;9.209
