Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2021-03-31;26,825;26,825;26,825;26,825;0;0
2021-03-30;26,325;26,325;26,325;26,325;0;0
2021-03-29;26,67;26,67;26,67;26,67;0;0
2021-03-26;25,385;25,385;25,385;25,385;0;0
2021-03-25;24,89;24,89;24,89;24,89;0;0
2021-03-24;24,96;24,96;24,96;24,96;0;0
2021-03-23;25,48;25,48;25,48;25,48;0;0
2021-03-22;25,19;25,19;25,19;25,19;0;0
2021-03-19;25,36;25,36;25,36;25,36;0;0
2021-03-18;25,64;25,64;25,64;25,64;0;0
2021-03-17;25,545;25,545;25,545;25,545;0;0
2021-03-16;25,785;25,785;25,785;25,785;0;0
2021-03-15;25,285;25,285;25,285;25,285;0;0
2021-03-12;25,34;25,34;25,34;25,34;0;0
2021-03-11;25,395;25,395;25,395;25,395;0;0
2021-03-10;25,235;25,235;25,235;25,235;0;0
2021-03-09;25,385;25,385;25,385;25,385;0;0
2021-03-08;24,875;24,875;24,875;24,875;0;0
2021-03-05;23,385;23,385;23,385;23,385;0;0
2021-03-04;24,64;24,64;24,64;24,64;0;0
2021-03-03;24,81;24,81;24,81;24,81;0;0
2021-03-02;24,46;24,915;24,46;24,915;500;12.458
2021-03-01;24,06;24,06;24,06;24,06;0;0
2021-02-26;23,075;24,40;23,075;24,40;0;0
2021-02-25;22,955;22,955;22,955;22,955;0;0
2021-02-24;22,38;22,38;22,38;22,38;0;0
2021-02-23;22,28;22,28;22,28;22,28;0;0
2021-02-22;22,245;22,245;22,245;22,245;0;0
2021-02-19;21,74;21,74;21,74;21,74;0;0
2021-02-18;21,705;21,705;21,705;21,705;0;0
2021-02-17;22,435;22,435;22,435;22,435;0;0
2021-02-16;22,615;22,615;22,615;22,615;0;0
2021-02-15;22,60;22,60;22,60;22,60;0;0
2021-02-12;22,46;22,46;22,46;22,46;0;0
2021-02-11;22,355;22,355;22,355;22,355;0;0
2021-02-10;22,355;22,355;22,355;22,355;0;0
2021-02-09;22,585;22,585;22,585;22,585;0;0
2021-02-08;21,745;21,745;21,745;21,745;0;0
2021-02-05;21,635;21,635;21,635;21,635;0;0
2021-02-04;20,925;20,925;20,925;20,925;0;0
2021-02-03;20,71;20,71;20,71;20,71;0;0
2021-02-02;20,25;20,61;20,25;20,61;340;7.007
2021-02-01;20,135;20,135;20,135;20,135;0;0
2021-01-29;20,375;20,375;20,375;20,375;0;0
2021-01-28;20,31;20,31;20,31;20,31;0;0
2021-01-27;20,16;20,16;20,16;20,16;0;0
2021-01-26;20,485;20,485;20,485;20,485;0;0
2021-01-25;20,76;20,76;20,60;20,60;275;5.665
2021-01-22;20,735;20,735;20,735;20,735;0;0
2021-01-21;20,71;20,71;20,71;20,71;0;0
2021-01-20;20,63;20,63;20,63;20,63;0;0
2021-01-19;20,79;20,79;20,79;20,79;0;0
2021-01-18;20,745;20,745;20,745;20,745;0;0
2021-01-15;20,965;20,965;20,965;20,965;0;0
2021-01-14;21,09;21,09;21,09;21,09;0;0
2021-01-13;21,155;21,155;21,155;21,155;0;0
2021-01-12;21,13;21,13;21,13;21,13;0;0
2021-01-11;20,62;20,62;20,62;20,62;0;0
2021-01-08;21,04;21,175;20,94;21,125;49;1.034
2021-01-07;20,255;20,255;20,255;20,255;0;0
2021-01-06;19,752;19,752;19,68;19,68;98;1.929
2021-01-05;19,612;19,612;19,612;19,612;0;0
2021-01-04;20,055;20,055;20,055;20,055;0;0
2020-12-30;19,604;19,604;19,604;19,604;0;0
2020-12-29;19,85;19,85;19,85;19,85;0;0
2020-12-28;19,628;19,628;19,618;19,618;1;20
2020-12-23;19,74;19,74;19,74;19,74;0;0
2020-12-22;19,518;19,518;19,518;19,518;0;0
2020-12-21;19,994;19,994;19,994;19,994;0;0
2020-12-18;19,67;19,67;19,67;19,67;0;0
2020-12-17;19,556;19,556;19,556;19,556;0;0
2020-12-16;19,61;19,61;19,61;19,61;0;0
2020-12-15;19,058;19,058;19,058;19,058;0;0
2020-12-14;18,996;18,996;18,996;18,996;0;0
2020-12-11;18,976;18,976;18,976;18,976;0;0
2020-12-10;19,09;19,09;19,09;19,09;0;0
2020-12-09;19,32;19,32;19,32;19,32;0;0
2020-12-08;19,44;19,44;19,44;19,44;0;0
2020-12-07;19,498;19,498;19,498;19,498;0;0
2020-12-04;19,062;19,062;19,062;19,062;0;0
2020-12-03;18,748;18,748;18,748;18,748;0;0
2020-12-02;18,462;18,462;18,462;18,462;0;0
2020-12-01;18,346;18,346;18,346;18,346;0;0
2020-11-30;18,458;18,458;18,458;18,458;0;0
2020-11-27;18,592;18,592;18,592;18,592;0;0
2020-11-26;18,588;18,588;18,588;18,588;0;0
2020-11-25;19,04;19,318;19,04;19,318;114;2.184
2020-11-24;17,722;17,722;17,722;17,722;0;0
2020-11-23;17,258;17,258;17,258;17,258;0;0
2020-11-20;17,14;17,14;17,14;17,14;0;0
2020-11-19;17,24;17,24;17,24;17,24;0;0
2020-11-18;17,15;17,15;17,15;17,15;0;0
2020-11-17;17,022;17,022;17,022;17,022;0;0
2020-11-16;16,548;16,548;16,548;16,548;0;0
2020-11-13;15,98;15,98;15,98;15,98;0;0
2020-11-12;16,338;16,338;16,338;16,338;0;0
2020-11-11;16,832;16,832;16,832;16,832;0;0
2020-11-10;16,622;16,622;16,622;16,622;0;0
2020-11-09;16,236;16,236;16,236;16,236;0;0
2020-11-06;16,06;16,06;16,06;16,06;0;0
2020-11-05;15,648;15,648;15,648;15,648;0;0
2020-11-04;15,97;15,97;15,97;15,97;0;0
2020-11-03;15,762;15,762;15,762;15,762;0;0
2020-11-02;15,37;15,37;15,37;15,37;0;0
2020-10-30;14,926;14,926;14,926;14,926;0;0
2020-10-29;14,97;14,97;14,97;14,97;0;0
2020-10-28;15,164;15,164;15,164;15,164;0;0
2020-10-27;15,424;15,424;15,424;15,424;0;0
2020-10-26;15,834;16,056;15,834;15,952;1.050;16.822
2020-10-23;16,344;16,344;16,344;16,344;0;0
2020-10-22;16,20;16,20;16,20;16,20;0;0
2020-10-21;16,354;16,354;16,354;16,354;0;0
2020-10-20;16,402;16,402;16,402;16,402;0;0
2020-10-19;16,722;16,722;16,722;16,722;0;0
2020-10-16;16,644;16,644;16,644;16,644;0;0
2020-10-15;16,49;16,49;16,49;16,49;0;0
2020-10-14;16,71;16,71;16,71;16,71;0;0
2020-10-13;16,734;16,734;16,734;16,734;0;0
2020-10-12;16,35;16,35;16,35;16,35;0;0
2020-10-09;16,448;16,448;16,448;16,448;0;0
2020-10-08;16,348;16,348;16,348;16,348;0;0
2020-10-07;16,17;16,17;16,17;16,17;0;0
2020-10-06;16,328;16,328;16,328;16,328;0;0
2020-10-05;16,256;16,256;16,256;16,256;0;0
2020-10-02;16,012;16,012;16,012;16,012;0;0
2020-10-01;16,144;16,144;16,144;16,144;0;0
2020-09-30;15,976;15,976;15,976;15,976;0;0
2020-09-29;16,122;16,122;16,122;16,122;0;0
2020-09-28;15,782;15,782;15,782;15,782;0;0
2020-09-25;15,572;15,572;15,572;15,572;0;0
2020-09-24;15,562;15,562;15,562;15,562;0;0
2020-09-23;15,99;15,99;15,99;15,99;0;0
2020-09-22;15,538;15,538;15,538;15,538;0;0
2020-09-21;15,866;15,866;15,866;15,866;0;0
2020-09-18;16,084;16,084;16,084;16,084;0;0
2020-09-17;16,338;16,338;16,338;16,338;0;0
2020-09-16;16,20;16,20;16,20;16,20;0;0
2020-09-15;16,284;16,284;16,284;16,284;0;0
2020-09-14;16,31;16,31;16,31;16,31;0;0
2020-09-11;16,102;16,348;16,102;16,348;500;8.174
2020-09-10;16,666;16,666;16,666;16,666;0;0
2020-09-09;16,474;16,474;16,474;16,474;0;0
2020-09-08;16,146;16,146;16,146;16,146;0;0
2020-09-07;16,072;16,072;16,072;16,072;0;0
2020-09-04;16,196;16,196;16,196;16,196;0;0
2020-09-03;16,734;16,734;16,734;16,734;0;0
2020-09-02;16,202;16,202;16,202;16,202;0;0
2020-09-01;16,252;16,252;16,252;16,252;0;0
2020-08-31;16,696;16,696;16,696;16,696;588;9.817
2020-08-28;16,176;16,176;16,176;16,176;0;0
2020-08-27;15,418;15,418;15,418;15,418;0;0
2020-08-26;15,546;15,546;15,546;15,546;0;0
2020-08-25;15,852;15,852;15,852;15,852;0;0
2020-08-24;15,42;15,42;15,42;15,42;0;0
2020-08-21;15,146;15,146;15,146;15,146;0;0
2020-08-20;15,222;15,222;15,222;15,222;0;0
2020-08-19;15,224;15,224;15,224;15,224;0;0
2020-08-18;14,884;14,932;14,884;14,932;100;1.493
2020-08-17;15,292;15,292;15,292;15,292;0;0
2020-08-14;15,52;15,52;15,52;15,52;0;0
2020-08-13;15,824;15,824;15,824;15,824;0;0
2020-08-12;15,856;15,856;15,856;15,856;0;0
2020-08-11;16,178;16,178;16,178;16,178;0;0
2020-08-10;15,622;15,622;15,622;15,622;0;0
2020-08-07;15,212;15,212;15,212;15,212;0;0
2020-08-06;15,082;15,082;15,082;15,082;0;0
2020-08-05;15,11;15,11;15,11;15,11;0;0
2020-08-04;15,06;15,06;15,06;15,06;0;0
2020-08-03;14,80;14,80;14,80;14,80;0;0
2020-07-31;14,50;14,50;14,50;14,50;0;0
2020-07-30;14,462;14,462;14,462;14,462;0;0
2020-07-29;14,17;14,42;14,17;14,42;100;1.442
2020-07-28;15,122;15,122;15,122;15,122;0;0
2020-07-27;14,932;14,932;14,932;14,932;0;0
2020-07-24;15,096;15,096;15,096;15,096;0;0
2020-07-23;15,298;15,298;15,298;15,298;0;0
2020-07-22;15,104;15,104;15,104;15,104;0;0
2020-07-21;15,518;15,518;15,518;15,518;0;0
2020-07-20;15,224;15,224;15,224;15,224;0;0
2020-07-17;15,626;15,626;15,626;15,626;0;0
2020-07-16;15,454;15,454;15,454;15,454;0;0
2020-07-15;15,65;15,65;15,65;15,65;0;0
2020-07-14;15,01;15,01;15,01;15,01;0;0
2020-07-13;14,982;14,982;14,982;14,982;0;0
2020-07-10;14,448;14,448;14,448;14,448;0;0
2020-07-09;14,67;14,67;14,67;14,67;0;0
2020-07-08;14,682;14,682;14,682;14,682;0;0
2020-07-07;15,35;15,35;15,35;15,35;0;0
2020-07-06;15,134;15,134;15,134;15,134;0;0
2020-07-03;15,128;15,128;15,128;15,128;0;0
2020-07-02;15,04;15,04;15,04;15,04;0;0
2020-07-01;15,43;15,43;15,43;15,43;0;0
2020-06-30;15,19;15,424;15,142;15,424;366;5.556
2020-06-29;14,688;14,688;14,688;14,688;0;0
2020-06-26;14,532;14,532;14,532;14,532;0;0
2020-06-25;14,318;14,318;14,318;14,318;0;0
2020-06-24;14,976;14,976;14,976;14,976;0;0
2020-06-23;14,96;14,96;14,96;14,96;0;0
2020-06-22;14,95;14,95;14,824;14,824;50;741
2020-06-19;15,072;15,072;15,072;15,072;0;0
2020-06-18;14,69;14,69;14,69;14,69;0;0
2020-06-17;15,23;15,23;15,23;15,23;0;0
2020-06-16;15,112;15,112;15,112;15,112;0;0
2020-06-15;14,228;14,228;14,228;14,228;0;0
2020-06-12;14,038;14,038;14,038;14,038;0;0
2020-06-11;14,578;14,578;14,578;14,578;0;0
2020-06-10;15,378;15,378;15,378;15,378;0;0
2020-06-09;16,026;16,026;15,326;15,326;100;1.533
2020-06-08;15,374;15,374;15,374;15,374;0;0
2020-06-05;14,684;14,684;14,684;14,684;0;0
2020-06-04;14,96;14,96;14,96;14,96;0;0
2020-06-03;14,068;14,068;14,068;14,068;0;0
2020-06-02;13,528;13,528;13,528;13,528;0;0
2020-05-29;13,452;13,452;13,452;13,452;0;0
2020-05-28;14,77;14,77;14,77;14,77;0;0
2020-05-27;15,85;15,85;15,85;15,85;0;0
2020-05-26;15,65;15,65;15,65;15,65;0;0
2020-05-25;15,582;15,582;15,582;15,582;0;0
2020-05-22;15,61;15,61;15,61;15,61;0;0
2020-05-21;15,676;15,676;15,676;15,676;0;0
2020-05-20;15,26;15,26;15,26;15,26;0;0
2020-05-19;14,708;14,708;14,708;14,708;0;0
2020-05-18;13,75;13,75;13,75;13,75;0;0
2020-05-15;13,374;13,374;13,374;13,374;0;0
2020-05-14;12,934;12,934;12,934;12,934;0;0
2020-05-13;13,656;13,656;13,656;13,656;0;0
2020-05-12;14,056;14,056;14,056;14,056;0;0
2020-05-11;14,394;14,394;14,394;14,394;0;0
2020-05-08;14,03;14,03;14,03;14,03;0;0
2020-05-07;13,586;13,586;13,586;13,586;0;0
2020-05-06;13,65;13,65;13,65;13,65;100;1.365
2020-05-05;13,662;14,196;13,662;14,196;1.050;14.906
2020-05-04;13,234;13,234;13,234;13,234;0;0
2020-04-30;15,152;15,152;15,152;15,152;0;0
2020-04-29;14,324;14,324;14,324;14,324;0;0
2020-04-28;13,82;14,506;13,82;14,506;70;1.015
2020-04-27;13,946;13,946;13,946;13,946;0;0
2020-04-24;13,494;13,494;13,494;13,494;0;0
2020-04-23;13,618;13,618;13,618;13,618;0;0
2020-04-22;13,274;13,274;13,274;13,274;0;0
2020-04-21;14,044;14,044;14,044;14,044;0;0
2020-04-20;14,208;14,208;14,208;14,208;0;0
2020-04-17;14,784;14,784;14,784;14,784;0;0
2020-04-16;13,748;13,748;13,748;13,748;0;0
2020-04-15;14,412;14,412;14,412;14,412;0;0
2020-04-14;14,152;14,43;14,152;14,43;64;924
2020-04-09;14,47;14,47;14,47;14,47;0;0
2020-04-08;13,912;13,912;13,912;13,912;0;0
2020-04-07;13,854;14,356;13,854;14,356;150;2.153
2020-04-06;13,874;13,874;13,874;13,874;0;0
