Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
19.01.2022;51,54;52,34;51,11;52,12;2.849.403;147.662.112
18.01.2022;52,58;53,03;51,73;52,06;3.543.513;184.925.247
17.01.2022;52,92;53,04;52,21;52,82;2.340.139;123.185.105
14.01.2022;50,75;52,64;50,71;52,59;5.418.832;281.960.476
13.01.2022;50,94;51,25;50,4;51,06;2.340.415;119.279.147
12.01.2022;51,81;51,89;51,08;51,14;3.878.207;199.115.110
11.01.2022;50,28;51,31;50,19;51,3;4.861.439;248.027.106
10.01.2022;48,965;50,15;48,855;50,04;4.347.722;216.534.876
07.01.2022;48,255;48,81;47,67;48,79;2.903.500;140.706.282
06.01.2022;48,3;48,785;48;48,33;2.427.637;117.576.728
05.01.2022;48,56;48,81;48,38;48,785;2.394.804;116.655.249
04.01.2022;47,7;48,54;47,61;48,52;3.116.162;150.335.671
03.01.2022;47,385;47,87;47,2;47,675;2.078.776;98.925.981
30.12.2021;46,67;47,195;46,6;47;1.558.821;73.225.279
29.12.2021;47,1;47,245;46,875;46,95;1.341.451;63.093.002
28.12.2021;47,14;47,375;46,945;47,15;1.412.889;66.608.406
27.12.2021;46,5;47,21;46,475;47,09;1.480.275;69.633.124
23.12.2021;45,95;46,72;45,915;46,625;2.281.520;106.023.061
22.12.2021;45,46;45,78;45,305;45,73;1.448.260;66.040.199
21.12.2021;45,5;46,05;45,185;45,605;3.143.313;143.439.675
20.12.2021;45,68;45,68;44,6;45,355;3.334.442;150.919.732
17.12.2021;46,56;46,92;46,36;46,525;5.025.504;234.180.072
16.12.2021;46,4;47,095;46,305;46,705;3.403.857;159.240.056
15.12.2021;46,445;46,61;45,525;45,945;3.056.948;140.242.024
14.12.2021;46,8;47,17;46,26;46,405;2.688.710;125.297.603
13.12.2021;46,815;48,08;46,175;46,575;5.521.261;258.460.608
10.12.2021;46,675;47,155;46,305;46,61;3.617.352;169.003.465
09.12.2021;45,85;46,15;45,5;45,785;2.204.413;100.915.733
08.12.2021;45,89;46,3;45,605;45,74;2.628.899;120.471.871
07.12.2021;45;45,825;44,65;45,71;4.101.114;186.966.623
06.12.2021;44,585;44,77;43,905;44,585;4.171.772;185.094.608
03.12.2021;45,06;45,195;44,005;44,255;4.169.355;185.097.132
02.12.2021;45;45,25;44,8;44,935;3.055.218;137.472.356
01.12.2021;44,58;45,525;44,49;45,37;3.425.864;154.408.757
30.11.2021;45;45,125;44,225;44,52;5.823.669;259.533.689
29.11.2021;45,935;46,01;45,11;45,32;3.396.678;154.296.500
26.11.2021;46,855;46,855;45,45;45,54;5.036.499;231.116.263
25.11.2021;47,555;47,67;47,29;47,425;2.009.929;95.353.614
24.11.2021;48,62;48,74;47,315;47,47;3.460.615;165.275.248
23.11.2021;47,945;48,935;47,92;48,685;2.711.486;131.694.482
22.11.2021;48,42;48,575;47,835;48,2;2.693.431;129.776.923
19.11.2021;49,425;49,575;48,015;48,135;4.544.149;219.865.453
18.11.2021;49,755;49,83;49,27;49,3;2.286.031;112.994.737
17.11.2021;50,09;50,15;49,57;49,895;2.509.295;125.172.077
16.11.2021;50,26;50,58;50,12;50,12;1.974.335;99.239.508
15.11.2021;50,8;51,03;50,31;50,37;1.711.118;86.471.620
12.11.2021;51;51,46;50,75;50,79;2.247.535;114.614.413
11.11.2021;51,25;51,42;50,72;50,86;1.991.999;101.466.402
10.11.2021;51,01;51,67;50,36;51,25;3.201.356;164.331.519
09.11.2021;51,11;51,84;50,75;50,75;3.703.576;189.154.386
08.11.2021;49,83;50,29;49,74;50,01;1.919.857;96.027.606
05.11.2021;49,945;50,18;49,5;49,725;2.279.876;113.403.148
04.11.2021;50,42;50,82;49,875;49,95;1.972.173;98.797.624
03.11.2021;50;50,35;49,635;50,25;2.334.202;116.989.069
02.11.2021;49,52;50,06;49,515;49,985;2.871.038;143.175.291
01.11.2021;49;49,64;48,955;49,48;2.146.690;106.051.691
29.10.2021;48,405;49,255;48,255;48,67;3.379.273;164.624.362
28.10.2021;48,48;48,805;48,175;48,735;1.673.032;81.299.330
27.10.2021;48,8;48,955;48,415;48,595;1.798.749;87.476.482
26.10.2021;48,63;49,035;48,38;48,79;1.993.027;97.198.394
25.10.2021;48,44;48,985;48,165;48,455;2.017.128;97.932.078
22.10.2021;48,18;48,525;48,05;48,32;1.491.925;72.123.359
21.10.2021;47,97;48,345;47,735;48,19;1.970.574;94.872.395
20.10.2021;47,375;48,405;47,26;48,175;2.975.899;143.046.441
19.10.2021;46,55;47,325;45,685;47,28;3.984.741;186.096.744
18.10.2021;47,915;48;46,52;46,615;2.900.402;136.077.472
15.10.2021;47,785;48,115;47,57;47,885;2.973.506;142.260.444
14.10.2021;47,25;47,975;46,69;47,78;2.595.365;123.490.356
13.10.2021;47,65;47,65;46,72;47,085;2.863.167;134.748.274
12.10.2021;48,1;48,18;47,575;47,715;2.603.595;124.451.207
11.10.2021;48;49,105;47,705;48,615;3.141.349;152.893.336
08.10.2021;47,36;47,97;47,265;47,75;1.948.067;92.950.988
07.10.2021;46,62;47,49;46,5;47,36;3.067.970;144.658.687
06.10.2021;47,175;47,425;45,76;46,335;3.975.407;184.207.381
05.10.2021;46,61;46,75;46,03;46,165;2.251.305;104.220.094
04.10.2021;46,255;47,05;46,255;46,61;1.721.690;80.344.040
01.10.2021;46,68;46,925;46,23;46,54;2.198.348;102.353.408
30.09.2021;47,645;47,68;46,835;47,005;2.635.111;124.166.875
29.09.2021;47,1;47,51;46,48;47,42;2.396.947;112.892.515
28.09.2021;47,31;47,85;46,9;46,915;2.788.071;131.721.998
27.09.2021;46,855;47,645;46,735;47,295;2.450.027;115.886.356
24.09.2021;46,565;46,72;46,245;46,495;1.600.822;74.431.461
23.09.2021;46,825;46,83;46,405;46,51;1.810.831;84.268.775
22.09.2021;45,91;46,82;45,79;46,56;2.429.591;113.021.729
21.09.2021;45,355;45,955;45,07;45,815;2.365.800;108.023.783
20.09.2021;44,9;45,39;44,47;45,27;3.889.600;174.897.463
17.09.2021;45,84;46;45,055;45,21;5.719.644;259.019.870
16.09.2021;45,55;46,2;45,46;45,64;1.949.028;89.126.114
15.09.2021;45,75;45,97;45,41;45,41;2.382.083;108.457.717
14.09.2021;45,92;46,14;45,76;45,895;1.769.140;81.217.477
13.09.2021;45,95;46,5;45,855;45,925;1.864.109;85.923.902
10.09.2021;45,1;46;45,1;45,775;2.733.363;125.069.895
09.09.2021;46,315;46,35;44,66;45,535;4.477.229;203.339.484
08.09.2021;47,2;47,255;46,38;46,5;3.274.794;152.761.079
07.09.2021;47,77;47,815;47,29;47,39;1.581.965;75.111.407
06.09.2021;47,71;47,9;47,37;47,745;1.192.043;56.806.949
03.09.2021;47,82;48,1;47,095;47,475;1.854.833;88.215.341
02.09.2021;47,32;47,745;47,245;47,69;1.379.207;65.669.510
01.09.2021;47,4;48,165;47,23;47,27;2.621.340;124.959.963
31.08.2021;47,145;47,495;46,92;47,145;2.858.423;134.734.231
30.08.2021;47,39;47,405;47,065;47,14;1.088.525;51.336.362
27.08.2021;47,28;47,43;47,01;47,31;1.068.979;50.483.164
26.08.2021;47,52;47,61;46,95;47,34;1.960.640;92.675.846
25.08.2021;47,985;48,235;47,655;47,77;1.603.747;76.735.109
24.08.2021;47,885;48,21;47,745;48,05;1.653.859;79.412.026
23.08.2021;47,74;47,895;47,44;47,79;1.569.913;74.916.656
20.08.2021;47,53;47,53;46,85;47,41;2.566.851;121.104.780
19.08.2021;47,385;47,76;47,11;47,645;2.457.124;116.608.544
18.08.2021;47,925;48,045;47,525;47,915;1.975.820;94.451.542
17.08.2021;47,63;48,025;47,255;47,86;1.841.355;87.837.039
16.08.2021;47,715;48;47,41;47,755;2.118.188;100.968.572
13.08.2021;48,11;48,3;47,675;47,79;2.526.703;121.180.364
12.08.2021;47,195;48,075;47,17;47,965;2.894.116;138.482.221
11.08.2021;47,385;47,76;47,165;47,295;2.720.152;128.968.832
10.08.2021;46,97;47,57;46,685;47,29;3.400.191;160.290.916
09.08.2021;47,26;47,375;46,475;47,205;2.876.188;134.839.685
06.08.2021;46,75;47,795;46,32;47,02;6.781.173;320.107.539
05.08.2021;49,16;49,545;46,04;46,04;15.176.323;711.466.951
04.08.2021;50,28;50,37;49,5;49,825;2.505.219;124.880.663
03.08.2021;50,54;50,67;49,87;50,11;2.388.143;119.757.647
02.08.2021;50,5;50,83;50,26;50,51;1.800.973;91.009.615
30.07.2021;50,51;50,84;50,29;50,29;2.977.898;150.150.044
29.07.2021;50,53;51,7;50,34;51,16;3.942.167;201.622.433
28.07.2021;50,2;50,72;50,02;50,52;2.267.336;114.302.651
27.07.2021;51,19;51,24;49,995;50,45;2.741.719;138.152.420
26.07.2021;51,12;51,54;50,7;51,37;1.494.920;76.527.707
23.07.2021;51,11;51,42;50,94;51,2;1.734.624;88.722.333
22.07.2021;51,1;51,64;50,85;51,13;1.555.488;79.692.690
21.07.2021;50,75;51,47;50,5;51,06;2.264.485;115.642.383
20.07.2021;49,735;50,58;49,68;50,21;2.647.199;132.801.007
19.07.2021;50,64;50,67;49,015;49,395;3.755.161;186.481.981
16.07.2021;50,47;51,4;50,46;50,67;2.397.331;121.964.817
15.07.2021;50,89;50,89;50,1;50,53;2.216.987;111.719.068
14.07.2021;50,55;51,43;50,45;51;2.214.266;113.028.582
13.07.2021;50,5;50,72;50,21;50,65;1.981.995;100.232.265
12.07.2021;50,59;50,81;50,18;50,67;2.211.517;111.633.154
09.07.2021;51;51,35;50,71;50,83;2.792.924;142.307.316
08.07.2021;50,51;51,06;49,825;50,6;3.747.138;188.371.555
07.07.2021;50,69;51,02;50,54;50,97;1.795.912;91.238.000
06.07.2021;51,4;51,52;50,53;50,68;2.193.925;111.692.652
05.07.2021;51,5;51,57;50,96;51,43;1.373.519;70.500.817
02.07.2021;51,99;52,2;51,36;51,47;1.603.678;82.754.324
01.07.2021;51,5;52,64;51,47;51,93;2.437.205;126.912.505
30.06.2021;51,42;51,8;50,87;51,21;2.393.813;122.688.079
29.06.2021;51,5;52,04;51,37;51,63;1.589.632;82.113.426
28.06.2021;51,68;51,93;51,32;51,51;1.423.384;73.456.886
25.06.2021;51,26;51,84;51,19;51,79;1.707.670;88.240.559
24.06.2021;50,7;51,63;50,66;51,3;2.420.413;123.937.192
23.06.2021;51,21;51,34;49,69;50,55;4.079.198;206.035.585
22.06.2021;52,1;52,27;51,15;51,3;3.400.967;174.828.867
21.06.2021;52,5;52,69;51,41;52,19;3.286.683;170.673.068
18.06.2021;53,39;53,51;52,6;52,75;5.761.530;304.632.419
17.06.2021;52,85;53,81;52,75;53,47;2.393.429;127.844.430
16.06.2021;53,59;54;53,21;53,26;2.277.694;121.757.753
15.06.2021;53,51;53,84;53,15;53,61;1.703.725;91.204.182
14.06.2021;53,48;53,8;53,19;53,21;1.776.133;94.756.992
11.06.2021;53,26;53,77;52,93;53,47;1.967.469;105.199.087
10.06.2021;53,06;53,39;52,77;53,12;2.046.017;108.667.370
09.06.2021;52,77;53,14;52,12;53,01;2.455.740;129.374.220
08.06.2021;52,86;53,4;52,74;52,74;2.470.159;130.866.869
07.06.2021;52,61;53,08;52,53;52,95;2.390.685;126.479.973
04.06.2021;52,57;52,67;52,22;52,66;2.126.994;111.748.292
03.06.2021;51,92;52,65;51,47;52,34;2.145.585;111.727.056
02.06.2021;51,48;52,37;51,45;52,04;2.766.442;143.952.016
01.06.2021;51,68;52,25;51,29;51,47;2.657.054;137.273.595
31.05.2021;52,2;52,27;51,21;51,48;3.085.645;159.219.746
28.05.2021;52,29;52,61;52,15;52,24;3.238.094;169.444.355
27.05.2021;53,68;53,68;52,07;52,2;9.042.176;474.683.507
26.05.2021;55,27;55,62;54,9;54,97;1.639.710;90.394.748
25.05.2021;56,39;56,4;55,26;55,26;2.439.622;135.560.836
21.05.2021;55,78;56,05;55,56;55,99;2.924.304;163.417.595
20.05.2021;55,48;55,85;54,93;55,72;2.962.660;164.485.390
19.05.2021;56;56,42;54,77;55,67;3.713.649;206.510.231
18.05.2021;56,89;57,33;56,24;56,32;2.531.813;143.620.384
17.05.2021;56,13;57,02;55,26;56,77;3.631.003;203.798.114
14.05.2021;57,65;57,73;56,31;57,06;2.938.241;167.361.723
13.05.2021;56,75;57,1;55,82;57,08;3.530.206;199.594.608
12.05.2021;53,95;57,39;53,64;57,3;8.277.621;465.212.105
11.05.2021;54,17;54,34;52,9;53,43;3.054.070;163.004.041
10.05.2021;54,05;54,64;53,93;54,37;1.898.823;103.059.422
07.05.2021;54;54,16;53,5;54,13;2.178.910;117.609.698
06.05.2021;53,5;54,26;53,41;53,91;2.618.671;141.083.258
05.05.2021;52,69;53,59;52,67;53,49;2.530.906;135.129.119
04.05.2021;53,5;53,84;52,18;52,38;3.703.167;195.734.360
03.05.2021;54,01;54,12;53,04;53,57;2.300.564;122.995.161
30.04.2021;53,49;54,4;53,36;53,82;3.838.529;207.086.252
29.04.2021;53,52;53,71;52,91;53,15;2.348.607;125.146.716
28.04.2021;52,9;53,48;52,36;53,45;4.166.723;220.845.146
27.04.2021;54,9;54,98;54,19;54,28;3.353.678;182.355.186
26.04.2021;54,94;55,3;54,57;54,83;2.199.004;120.592.624
23.04.2021;55,61;55,65;53,89;54,53;3.715.344;202.977.693
22.04.2021;56;56,14;55,35;55,69;2.774.030;154.736.987
21.04.2021;54,39;56,04;54,25;55,85;4.668.969;259.031.435
20.04.2021;54,99;55,32;54,13;54,14;3.928.741;214.253.614
19.04.2021;54,1;55,52;53,96;54,96;4.757.318;261.062.547
16.04.2021;52,94;54,15;52,93;54;4.958.464;265.994.536
15.04.2021;52,9;53,16;52,59;52,88;3.072.583;162.354.185
14.04.2021;53;53,07;52,6;52,9;2.522.430;133.266.308
13.04.2021;52,95;53,19;52,57;52,95;3.148.647;166.507.373
12.04.2021;53,5;53,61;52,94;52,94;2.426.187;129.043.201
09.04.2021;53,25;53,7;53,14;53,34;2.402.907;128.339.431
08.04.2021;53,68;53,78;53,01;53,36;3.148.078;168.169.417
07.04.2021;53,78;54,1;53,51;53,51;2.561.319;137.599.899
06.04.2021;53,4;54,26;53,28;53,78;3.632.619;195.402.234
01.04.2021;53,97;54,09;53,22;53,23;3.641.900;194.690.574
31.03.2021;53,76;54,21;53,5;53,96;2.977.151;160.474.216
30.03.2021;53,51;53,81;53,07;53,75;2.370.698;126.877.935
29.03.2021;53,58;53,66;52,93;53,36;2.289.355;121.900.353
26.03.2021;53,1;53,95;53,09;53,21;2.309.482;123.218.826
25.03.2021;53,3;53,71;52,88;53,21;2.482.617;132.203.642
24.03.2021;53,9;53,93;53,28;53,65;2.455.475;131.607.070
23.03.2021;53,4;54,3;53,28;54,15;3.337.512;180.377.256
22.03.2021;53,52;53,83;53,1;53,28;2.309.745;123.387.602
19.03.2021;54,28;54,28;53,38;53,4;6.236.009;335.204.113
18.03.2021;52,81;53,95;52,74;53,77;3.739.491;200.645.374
17.03.2021;52,74;53,04;52,41;52,81;2.305.856;121.581.484
16.03.2021;53,28;53,44;52,86;52,91;2.698.813;143.298.258
15.03.2021;53,14;53,58;52,56;52,99;2.842.975;150.989.639
12.03.2021;52,5;53,25;52,31;52,95;3.171.262;167.539.468
11.03.2021;54,78;54,78;52,01;52,43;6.728.584;354.706.792
10.03.2021;53,25;55,29;53,14;54,46;4.708.329;256.248.817
09.03.2021;53,2;53,69;53,05;53,05;3.337.639;177.707.405
08.03.2021;52;53,28;51,72;53,15;3.364.364;177.337.620
05.03.2021;51,67;51,99;51,28;51,59;2.610.518;134.671.920
04.03.2021;51,13;52,04;51,12;51,84;2.365.335;122.489.478
03.03.2021;52,12;52,8;51,03;51,62;3.103.140;160.507.043
02.03.2021;52,04;53,03;51,87;52,06;2.733.630;142.594.504
01.03.2021;50,73;52,49;50,71;52,34;4.364.996;226.383.452
26.02.2021;50,81;52,24;50,01;50,12;7.097.729;359.663.486
25.02.2021;54,5;55,03;50,06;51,59;9.199.074;479.453.153
24.02.2021;53,35;55,48;53,2;55,11;3.121.057;170.732.095
23.02.2021;54,02;54,17;52,99;53,34;2.672.719;142.817.191
22.02.2021;53,67;53,99;53,08;53,77;1.985.273;106.503.676
19.02.2021;52,9;53,97;52,57;53,91;2.910.537;155.497.899
18.02.2021;53,87;54,24;53,11;53,11;2.842.984;151.851.149
17.02.2021;54,36;54,61;53,96;53,98;2.514.282;136.143.950
16.02.2021;55,03;55,28;54,34;54,55;2.447.054;133.922.148
15.02.2021;54,4;55,08;54,12;54,81;2.269.807;124.256.862
12.02.2021;53,75;53,95;53,24;53,95;2.485.306;133.496.860
11.02.2021;54,06;54,45;53,8;54;2.231.473;120.596.285
10.02.2021;55,25;55,32;53,5;54,1;3.161.110;171.845.727
09.02.2021;55,3;55,95;54,82;55,12;2.550.584;140.938.539
08.02.2021;56,84;56,84;55,32;55,32;3.746.394;209.873.186
05.02.2021;54,5;56,67;54,18;55,8;6.065.968;337.828.362
04.02.2021;54,25;54,56;53,44;54,26;7.155.200;387.198.466
03.02.2021;51,73;51,93;51,26;51,52;2.397.436;123.538.162
02.02.2021;50,9;51,8;50,74;51,26;3.031.769;155.556.202
01.02.2021;50,38;51,01;49,895;50,5;2.646.334;133.640.997
29.01.2021;50,1;50,91;49,61;49,915;4.191.653;210.105.909
28.01.2021;49,61;51,3;49,555;50,95;3.877.747;195.662.444
27.01.2021;51,67;51,8;49,705;50,09;4.719.756;237.843.083
26.01.2021;51,2;52,3;51,2;51,82;2.610.763;135.429.776
25.01.2021;52,84;52,9;50,73;51,49;3.455.580;178.622.032
22.01.2021;52,62;52,85;51,98;52,36;2.981.511;156.179.601
21.01.2021;54;54,8;52,84;52,84;3.713.528;199.369.499
20.01.2021;53,05;53,76;52,87;53,7;2.857.446;152.911.647
19.01.2021;53,2;53,73;52,91;53,01;3.207.911;170.907.158
18.01.2021;51,92;52,67;51,5;52,63;2.167.814;113.175.420
15.01.2021;52,42;53,16;51,87;52,25;4.524.359;237.916.746
14.01.2021;52,77;53,07;52,4;52,69;3.318.258;174.946.936
13.01.2021;50,3;52,69;50,3;52,6;4.067.829;211.727.718
12.01.2021;51,1;51,21;50,34;50,34;3.536.006;178.944.596
11.01.2021;51,42;51,43;50,83;50,99;3.010.116;153.807.300
08.01.2021;52,82;53,03;51,33;51,5;4.615.110;239.544.667
07.01.2021;53,07;53,29;52,06;52,32;6.096.518;320.866.893
06.01.2021;49,885;52,13;49,57;51,43;4.992.743;255.697.551
05.01.2021;49,2;50,19;49,06;49,475;3.280.433;162.824.782
04.01.2021;49;49,95;48,98;49,29;2.919.926;144.355.912
30.12.2020;48,7;48,755;48,155;48,155;1.497.735;72.367.946
29.12.2020;48,92;49,02;48,34;48,54;2.217.064;107.734.429
28.12.2020;49,1;49,365;48,525;48,58;1.936.549;94.710.145
23.12.2020;48,45;48,78;48,125;48,18;1.719.175;83.163.090
22.12.2020;47,15;48,475;47,08;48,24;2.729.823;131.337.823
21.12.2020;48,41;48,5;46,62;46,815;4.789.688;226.008.351
18.12.2020;49,1;50,14;48,905;49,05;8.156.089;403.679.141
17.12.2020;49,8;49,95;49,085;49,085;4.225.524;208.054.384
16.12.2020;47,27;49,55;47,15;49,3;4.706.107;229.880.080
15.12.2020;46,945;47,485;46,87;47,125;2.352.889;111.082.923
14.12.2020;46,7;47,285;46,59;47,16;2.497.671;117.530.080
11.12.2020;47,05;47,18;46,32;46,445;3.359.104;156.620.222
10.12.2020;47,505;47,685;46,99;47,42;2.278.877;107.881.188
09.12.2020;47,32;47,805;47,15;47,44;2.787.776;132.484.000
08.12.2020;47;47,2;46,48;47,19;3.417.669;160.487.892
07.12.2020;48;48,01;47,12;47,165;2.993.769;141.840.954
04.12.2020;47,835;48,34;47,72;47,78;3.297.169;157.947.565
03.12.2020;47,86;48,005;47,435;47,745;2.305.382;109.952.245
02.12.2020;48,67;48,67;47,37;47,825;3.593.602;171.753.267
01.12.2020;48,65;49,355;48,605;48,675;2.841.186;138.833.001
30.11.2020;49,405;49,455;48,27;48,27;5.577.556;270.952.278
27.11.2020;49,16;49,66;48,75;49,51;2.979.289;147.136.062
26.11.2020;49,47;49,52;48,995;49,205;1.749.584;86.076.698
25.11.2020;49,36;49,695;48,715;49,145;4.262.711;209.559.336
24.11.2020;47,715;49,085;47,715;48,685;3.492.135;169.654.506
23.11.2020;48;48,43;47,46;47,61;3.079.401;147.352.639
20.11.2020;46,3;47,91;46,285;47,895;4.592.054;217.774.930
19.11.2020;46,9;47,18;46,26;46,395;3.537.630;164.647.477
18.11.2020;47,6;47,63;46,805;47,47;2.725.938;128.689.244
17.11.2020;47,805;48,01;47,115;47,665;2.549.962;121.338.563
16.11.2020;48,315;49,18;47,645;47,785;4.584.874;221.756.492
13.11.2020;47,475;47,99;47,055;47,69;3.404.925;162.263.818
12.11.2020;47,65;48,125;47,055;47,47;3.282.854;156.103.503
11.11.2020;47,785;48,14;46,88;48,095;3.977.874;189.996.836
10.11.2020;46,485;47,985;45,73;47,59;7.190.260;338.504.519
09.11.2020;43,205;46,94;42,73;46,175;11.428.009;521.922.557
06.11.2020;43,71;43,955;42,52;42,745;4.114.915;176.603.781
05.11.2020;44,2;44,265;43,385;43,795;4.014.282;175.563.772
04.11.2020;41,36;44,055;41,06;43,75;6.048.478;259.817.863
03.11.2020;41;41,96;40,645;41,96;5.227.566;216.590.317
02.11.2020;40,865;41,92;40,34;41,805;4.187.513;172.825.050
30.10.2020;40,12;40,5;39,91;40,36;5.580.918;224.688.584
29.10.2020;40,8;41,27;40,325;40,785;5.474.328;223.366.736
28.10.2020;41,6;41,875;40,295;40,705;6.156.789;251.026.868
27.10.2020;42,93;42,94;41,69;41,91;3.777.683;159.070.995
26.10.2020;42,25;43,27;41,88;42,555;3.902.961;166.644.691
23.10.2020;42,21;42,89;41,975;42,425;3.210.078;136.294.314
22.10.2020;42,18;42,425;41,51;42,33;4.219.432;177.620.743
21.10.2020;43,5;43,58;42,47;42,5;5.096.131;218.307.706
20.10.2020;44;44,35;43,535;43,62;3.116.377;136.690.614
19.10.2020;44,9;45,165;44,155;44,33;2.461.100;109.504.427
16.10.2020;44,23;44,97;43,905;44,81;5.245.029;234.075.706
15.10.2020;44,05;44,185;43,18;44,11;5.305.915;232.614.563
14.10.2020;44,98;45,02;44,075;44,325;3.750.904;166.553.388
13.10.2020;45,85;45,91;44,75;44,75;4.619.885;208.390.299
12.10.2020;46,795;47;46,13;46,36;2.646.398;123.133.695
09.10.2020;46,245;47,075;46,19;46,73;3.390.510;158.741.541
08.10.2020;45,615;46,77;45,345;46,315;4.722.838;217.995.728
07.10.2020;46,16;46,55;44,965;45,3;4.767.291;216.530.715
06.10.2020;47,03;47,17;46,16;46,3;4.102.295;191.048.829
05.10.2020;45,7;46,87;44,99;46,77;5.490.290;253.102.721
02.10.2020;46,22;46,3;43,87;44,935;11.571.457;517.617.749
01.10.2020;47,9;48,52;46,34;46,34;20.325.159;962.980.308
30.09.2020;53,05;54,1;52,85;53,31;2.502.977;133.797.847
29.09.2020;53,99;54,18;53,25;53,51;2.114.410;113.251.102
28.09.2020;54,5;54,7;53,98;54,21;2.816.073;152.904.040
25.09.2020;54,66;54,76;53,05;53,47;3.337.730;179.273.419
24.09.2020;54,52;54,96;54,24;54,41;2.030.543;110.721.928
23.09.2020;54,25;55,6;54,25;54,96;2.277.298;125.472.927
22.09.2020;54,17;54,64;53,86;53,86;2.737.425;148.101.492
21.09.2020;56,93;56,98;53,81;53,86;5.164.649;282.379.073
18.09.2020;56,83;57,7;56,64;57,22;7.344.395;420.723.875
17.09.2020;56;56,85;55,57;56,72;2.171.082;122.517.984
16.09.2020;56,85;57;55,89;56,46;2.739.387;154.646.156
15.09.2020;55,71;57,39;55,63;56,82;3.721.045;211.089.542
14.09.2020;55,92;56,1;55,03;55,31;1.978.470;109.526.984
11.09.2020;55,22;56,61;54,63;55,39;3.514.200;195.754.015
10.09.2020;55,4;55,62;54,97;55,1;2.741.458;151.261.231
