Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2022-02-16;100,31;100,95;98,94;100,21;615.240;49.574.743
2022-02-15;98,97;99,97;97,91;99,88;545.561;51.169.399
2022-02-14;98,50;98,54;96,96;97,99;585.979;49.773.214
2022-02-11;102,91;102,96;98,60;99,04;769.634;71.786.283
2022-02-10;104,14;106,755;102,71;103,30;838.409;78.569.304
2022-02-09;105,61;108,10;104,075;107,86;916.884;82.865.521
2022-02-08;99,00;104,34;98,69;103,64;844.927;77.033.091
2022-02-07;100,33;100,76;98,97;99,09;751.688;82.060.810
2022-02-04;98,50;101,32;98,19;100,60;549.812;51.574.406
2022-02-03;100,99;102,15;100,01;100,13;507.966;54.219.526
2022-02-02;102,00;103,14;100,19;101,86;498.411;41.122.941
2022-02-01;102,45;103,34;100,935;102,12;481.215;51.347.366
2022-01-31;98,19;103,42;98,19;103,36;974.215;106.344.806
2022-01-28;95,15;96,44;92,98;96,40;621.839;55.029.950
2022-01-27;96,24;97,29;94,08;94,54;763.493;60.846.724
2022-01-26;99,99;100,30;95,80;96,76;909.152;82.774.708
2022-01-25;95,31;99,40;95,24;98,62;892.222;80.111.390
2022-01-24;96,00;96,00;91,77;95,29;1.423.780;118.230.087
2022-01-21;102,63;104,12;96,64;96,99;1.554.681;155.222.215
2022-01-20;107,19;108,27;103,18;103,36;1.368.928;109.963.867
2022-01-19;104,32;105,34;102,78;103,46;523.829;47.620.824
2022-01-18;102,26;104,06;101,205;101,74;879.960;70.092.437
2022-01-14;102,15;104,27;102,00;103,36;519.730;53.376.201
2022-01-13;103,27;104,36;100,78;101,17;775.770;57.706.616
2022-01-12;107,80;108,19;103,23;106,01;802.647;76.886.060
2022-01-11;101,00;105,30;100,28;103,64;666.409;64.449.738
2022-01-10;100,05;100,50;97,76;100,10;1.339.669;167.399.220
2022-01-07;98,90;101,67;98,57;99,71;647.912;60.026.380
2022-01-06;96,69;98,68;95,61;97,22;460.312;41.229.407
2022-01-05;95,92;98,42;95,37;95,46;778.127;74.266.695
2022-01-04;99,22;99,20;96,23;97,60;791.893;74.264.257
2022-01-03;101,42;101,61;98,87;100,64;444.446;38.437.021
2021-12-31;101,70;103,30;101,08;101,78;638.247;59.090.504
2021-12-30;96,78;105,83;96,415;103,75;1.186.452;100.947.191
2021-12-29;96,66;97,02;94,17;95,25;764.831;92.286.140
2021-12-28;96,89;97,57;95,38;97,15;1.056.191;85.095.514
2021-12-27;96,83;99,00;96,63;97,44;434.606;39.122.467
2021-12-23;96,65;98,24;95,17;97,84;573.309;57.090.585
2021-12-22;95,50;98,21;95,34;97,62;927.537;107.850.850
2021-12-21;93,86;98,00;92,84;97,26;2.312.112;260.702.275
2021-12-20;92,47;93,30;89,80;90,28;2.244.735;183.097.161
2021-12-17;96,08;95,19;93,01;93,75;2.646.218;263.005.717
2021-12-16;101,00;102,29;98,09;98,84;1.273.577;102.608.974
2021-12-15;102,23;101,83;98,70;100,46;1.472.798;152.065.027
2021-12-14;101,63;103,49;101,02;102,85;919.812;77.547.989
2021-12-13;101,96;103,64;100,30;103,01;910.403;90.874.253
2021-12-10;103,70;105,58;102,06;102,84;2.726.952;392.431.411
2021-12-09;103,74;105,49;102,17;103,30;1.565.173;182.982.177
2021-12-08;106,16;106,51;104,76;105,77;1.037.708;118.230.259
2021-12-07;108,52;108,715;106,17;107,34;1.240.601;130.122.830
2021-12-06;99,81;104,53;98,285;104,08;1.824.216;185.877.671
2021-12-03;103,24;104,04;98,79;100,05;2.178.997;194.692.787
2021-12-02;112,70;113,74;105,97;107,47;1.474.213;151.512.834
2021-12-01;111,50;114,64;110,96;111,81;1.143.514;114.819.353
2021-11-30;108,50;109,51;107,40;107,73;2.208.890;318.527.617
2021-11-29;114,09;114,08;107,87;110,12;1.200.581;132.166.393
2021-11-26;113,10;114,55;112,43;114,33;691.170;82.080.966
2021-11-24;112,38;115,23;110,97;113,65;848.108;89.024.328
2021-11-23;114,02;115,48;110,96;111,56;1.145.214;125.909.930
2021-11-22;116,22;118,01;112,25;113,26;919.725;100.600.563
2021-11-19;113,48;116,26;112,98;115,55;856.480;93.260.077
2021-11-18;111,52;113,59;110,40;112,44;941.667;84.900.996
2021-11-17;113,00;114,76;111,53;112,49;759.713;85.628.210
2021-11-16;116,115;117,20;109,48;111,19;1.123.291;111.979.510
2021-11-15;112,53;113,11;109,60;111,18;885.418;95.606.586
2021-11-12;111,35;112,37;109,87;111,15;928.517;97.179.116
2021-11-11;106,74;110,51;106,87;110,27;1.153.191;112.531.084
2021-11-10;105,02;105,72;102,95;103,18;996.671;97.969.084
2021-11-09;103,24;103,51;100,33;100,83;791.203;66.141.707
2021-11-08;103,47;103,78;102,48;103,51;812.185;67.682.483
2021-11-05;101,67;103,42;100,76;101,51;586.003;52.579.561
2021-11-04;104,10;104,74;101,13;101,28;719.303;73.603.640
2021-11-03;100,90;102,55;100,01;102,38;676.516;65.012.366
2021-11-02;101,59;102,56;100,05;100,29;796.519;73.840.323
2021-11-01;98,52;103,41;98,62;102,68;765.235;68.363.603
2021-10-29;98,25;99,05;96,97;97,59;1.313.012;104.525.564
2021-10-28;99,18;100,57;99,11;99,98;782.762;81.754.786
2021-10-27;97,77;101,49;100,00;100,35;1.110.301;137.622.814
2021-10-26;101,70;102,34;98,57;98,90;977.282;90.517.903
2021-10-25;103,69;104,65;102,28;102,48;776.836;78.937.477
2021-10-22;105,01;107,98;101,71;102,24;817.112;76.636.708
2021-10-21;100,99;102,54;100,92;101,75;1.073.287;125.292.545
2021-10-20;101,00;103,07;100,46;101,37;1.152.661;112.016.089
2021-10-19;99,30;100,73;98,38;100,39;1.526.723;138.692.337
2021-10-18;95,94;99,58;95,13;97,90;1.084.752;103.718.135
2021-10-15;95,11;96,70;94,45;95,56;994.790;95.069.666
2021-10-14;96,22;96,62;94,63;95,46;854.241;64.924.140
2021-10-13;96,00;98,00;95,02;95,73;822.669;69.535.655
2021-10-12;95,87;97,04;94,41;94,86;1.276.231;110.775.242
2021-10-11;97,93;98,37;94,56;96,00;2.026.420;188.302.289
2021-10-08;95,74;97,35;95,02;96,32;1.917.088;148.326.373
2021-10-07;90,00;96,19;90,00;96,06;2.748.738;224.704.947
2021-10-06;82,67;88,87;82,45;88,71;1.995.216;159.845.691
2021-10-05;82,69;83,96;82,22;83,18;1.011.006;77.958.278
2021-10-04;82,07;82,76;80,90;82,14;1.318.992;102.299.385
2021-10-01;85,08;85,50;82,38;83,80;1.109.043;88.115.879
2021-09-30;83,00;86,53;83,01;85,40;1.789.888;176.080.843
2021-09-29;84,79;86,73;81,63;81,70;1.955.418;148.428.449
2021-09-28;83,64;85,49;81,60;84,69;2.526.327;185.897.346
2021-09-27;81,57;84,16;80,69;83,99;1.347.047;108.131.725
2021-09-24;80,37;81,48;79,71;81,34;992.979;71.266.756
2021-09-23;81,75;82,02;80,83;81,59;1.038.020;71.224.676
2021-09-22;80,50;82,25;80,54;81,33;1.307.108;92.973.443
2021-09-21;79,97;80,54;79,15;79,95;879.981;60.579.836
2021-09-20;80,87;82,65;78,88;80,06;1.429.815;105.810.782
2021-09-17;83,81;83,90;81,50;82,88;1.929.293;199.337.860
2021-09-16;84,06;85,11;83,15;84,34;1.748.485;143.003.540
2021-09-15;83,00;85,48;82,60;84,96;2.232.641;181.233.574
2021-09-14;86,24;86,64;84,42;84,52;2.088.192;167.644.162
2021-09-13;87,14;89,68;86,68;88,18;1.128.778;95.019.324
2021-09-10;88,64;90,72;87,10;88,45;1.636.555;129.340.498
2021-09-09;85,33;89,99;84,50;88,91;2.190.495;169.550.911
2021-09-08;92,79;93,80;89,96;90,78;1.622.082;144.377.253
2021-09-07;96,31;97,45;95,36;95,73;1.219.438;106.958.836
2021-09-03;94,00;94,27;91,99;92,99;1.711.121;191.760.197
2021-09-02;95,00;96,35;94,35;94,91;986.480;92.885.014
2021-09-01;97,42;99,38;96,35;96,90;1.342.493;117.573.936
2021-08-31;93,70;97,65;92,50;97,42;2.280.718;258.154.013
2021-08-30;84,80;90,06;84,895;89,62;2.312.200;159.690.962
2021-08-27;92,00;94,35;92,015;92,76;901.485;73.684.704
2021-08-26;91,52;91,66;90,37;91,26;890.992;80.187.297
2021-08-25;90,65;92,11;89,66;91,95;1.308.510;119.555.620
2021-08-24;89,57;93,11;89,29;92,65;2.363.843;182.814.337
2021-08-23;82,44;85,76;82,24;85,02;1.602.335;127.757.260
2021-08-20;79,20;81,70;78,67;80,63;2.403.668;184.224.281
2021-08-19;80,74;81,23;77,98;78,92;2.622.613;180.429.929
2021-08-18;83,37;84,54;82,33;83,76;2.015.389;204.536.442
2021-08-17;82,44;85,15;81,60;83,76;1.750.775;121.389.243
2021-08-16;86,89;86,80;84,42;85,34;1.527.361;110.991.993
2021-08-13;90,30;91,54;89,25;89,66;910.563;72.656.292
2021-08-12;90,86;92,08;90,43;92,00;810.543;69.368.172
2021-08-11;92,93;93,10;91,03;93,00;1.024.849;79.241.877
2021-08-10;92,53;93,90;90,17;91,35;850.477;66.016.902
2021-08-09;88,41;93,00;88,21;92,45;1.124.789;92.126.083
2021-08-06;87,60;88,54;86,06;87,00;1.081.175;86.687.421
2021-08-05;89,35;89,35;87,18;87,71;2.005.165;199.404.667
2021-08-04;93,50;95,87;92,27;93,02;1.275.105;99.410.001
2021-08-03;96,00;96,50;91,92;93,06;2.569.348;209.935.016
2021-08-02;102,87;106,155;102,45;105,04;989.700;95.098.990
2021-07-30;99,62;103,50;99,38;102,21;1.431.755;126.397.616
2021-07-29;101,30;102,45;98,85;100,90;1.407.999;129.505.964
2021-07-28;94,94;101,26;93,79;100,14;3.546.839;305.217.345
2021-07-27;83,58;88,97;82,50;88,32;4.080.097;303.195.930
2021-07-26;96,84;97,66;88,99;89,40;3.339.182;286.605.576
2021-07-23;108,51;108,89;102,93;103,53;2.383.380;215.935.972
2021-07-22;113,31;113,37;111,64;112,55;541.651;51.670.885
2021-07-21;112,44;113,17;110,40;113,04;628.365;59.946.701
2021-07-20;112,66;114,02;111,11;113,22;575.832;67.890.462
2021-07-19;110,72;112,78;110,29;112,25;710.091;63.864.493
2021-07-16;114,68;114,71;111,32;112,10;748.206;69.701.474
2021-07-15;113,16;114,54;112,70;114,41;741.802;83.786.464
2021-07-14;113,27;113,99;112,56;112,83;584.932;71.841.640
2021-07-13;110,40;113,61;110,31;112,17;625.894;66.940.998
2021-07-12;109,05;110,36;108,40;108,93;505.800;46.177.278
2021-07-09;106,85;108,53;106,51;108,33;1.159.772;101.668.991
2021-07-08;105,93;106,12;104,24;105,36;1.022.856;95.370.990
2021-07-07;110,76;108,49;106,63;107,41;647.559;66.733.082
2021-07-06;110,97;111,00;108,58;109,62;907.911;103.112.932
2021-07-02;113,50;115,07;112,55;113,31;681.366;63.012.460
2021-07-01;115,00;116,50;113,35;113,71;619.145;65.205.435
2021-06-30;114,21;115,62;113,72;115,25;1.109.755;139.702.210
2021-06-29;111,30;114,82;110,04;114,74;816.863;88.486.984
2021-06-28;108,22;112,35;108,10;111,30;1.570.345;229.778.238
2021-06-25;107,92;108,235;105,30;106,80;1.116.280;94.351.085
2021-06-24;107,62;108,63;107,22;107,60;1.398.408;132.231.262
2021-06-23;106,26;108,91;106,36;106,53;929.297;79.737.156
2021-06-22;106,60;108,53;105,85;105,93;858.947;117.652.224
2021-06-21;107,60;108,79;106,94;107,94;573.713;63.303.952
2021-06-18;110,63;111,20;106,00;107,41;5.399.206;993.898.929
2021-06-17;109,68;111,12;108,89;110,85;789.893;83.030.141
2021-06-16;109,45;110,05;107,74;108,89;852.703;86.849.439
2021-06-15;112,88;113,04;110,48;111,13;611.219;64.322.778
2021-06-14;113,41;114,37;112,06;114,16;667.052;82.374.173
2021-06-11;113,30;113,93;112,24;113,09;1.003.013;134.130.888
2021-06-10;110,87;113,935;110,48;113,11;859.968;97.659.931
2021-06-09;113,73;113,62;110,16;110,32;738.681;83.040.579
2021-06-08;115,16;115,51;112,63;113,23;878.810;129.740.130
2021-06-07;114,19;114,19;112,19;113,89;481.470;51.007.736
2021-06-04;113,16;114,87;112,95;114,44;685.313;105.022.534
2021-06-03;113,76;115,52;113,20;113,66;641.409;71.016.424
2021-06-02;117,22;117,49;114,46;115,41;803.212;80.378.377
2021-06-01;118,78;119,60;115,21;118,58;1.058.804;111.422.398
2021-05-28;117,19;118,48;116,16;117,93;831.616;106.373.521
2021-05-27;116,03;117,03;114,15;116,36;2.408.726;477.666.940
2021-05-26;116,49;117,45;115,78;116,32;613.303;70.059.095
2021-05-25;115,68;115,64;112,80;114,47;812.954;82.468.230
2021-05-24;115,93;116,32;113,15;113,50;1.094.544;103.466.615
2021-05-21;120,00;120,84;117,28;117,39;729.223;82.079.934
2021-05-20;114,42;119,26;114,12;119,07;1.356.873;162.619.498
2021-05-19;106,73;110,99;106,30;110,26;714.266;72.230.403
2021-05-18;107,42;109,60;104,40;108,61;994.977;89.292.979
2021-05-17;104,92;104,90;103,08;104,90;938.811;92.396.137
2021-05-14;103,04;105,88;102,93;105,34;839.278;94.497.835
2021-05-13;103,56;105,69;101,45;101,51;859.138;78.381.880
2021-05-12;105,65;107,56;104,13;104,63;1.031.340;89.398.843
2021-05-11;103,06;107,03;102,36;106,45;806.229;79.912.778
2021-05-10;109,50;109,40;105,50;105,54;846.011;94.253.361
2021-05-07;110,38;111,98;109,63;109,86;619.781;93.018.366
2021-05-06;107,66;109,76;107,57;109,76;627.943;94.461.225
2021-05-05;109,10;109,65;107,57;107,69;376.951;37.514.912
2021-05-04;110,85;112,13;108,37;109,11;792.367;119.453.800
2021-05-03;111,85;113,25;110,30;110,41;404.748;48.143.286
2021-04-30;112,34;113,08;111,75;112,06;710.405;98.522.375
2021-04-29;116,37;116,81;114,05;115,10;706.903;84.010.913
2021-04-28;112,49;115,26;112,33;114,27;666.858;90.373.970
2021-04-27;111,17;112,60;111,25;111,70;615.516;61.951.458
2021-04-26;110,50;112,48;110,15;112,38;437.997;54.505.385
2021-04-23;113,54;114,90;112,45;112,62;468.755;58.101.204
2021-04-22;109,20;112,44;109,07;111,35;1.165.762;118.726.517
2021-04-21;106,47;109,08;106,04;108,93;515.146;58.674.248
2021-04-20;106,83;106,84;105,55;106,73;608.711;67.476.438
2021-04-19;107,31;108,90;106,57;106,83;434.023;46.011.008
2021-04-16;105,91;107,29;105,74;106,80;594.204;75.682.324
2021-04-15;106,28;106,58;104,96;105,84;532.174;61.394.812
2021-04-14;108,34;109,74;106,70;106,90;866.457;71.909.991
2021-04-13;104,25;107,21;104,25;106,21;594.027;55.777.536
2021-04-12;102,34;105,07;102,34;104,75;742.753;70.269.446
2021-04-09;105,27;105,00;102,11;103,94;672.087;56.695.580
2021-04-08;104,62;106,14;104,39;104,93;498.528;53.301.768
2021-04-07;103,33;104,17;100,54;103,39;1.024.977;119.601.041
2021-04-06;105,54;107,64;105,14;107,27;486.103;51.563.380
2021-04-05;107,50;107,495;104,01;105,54;466.756;37.450.626
2021-04-01;107,22;109,65;106,47;106,60;789.976;67.018.899
2021-03-31;103,79;105,56;103,12;103,26;1.424.370;132.433.774
2021-03-30;102,72;103,69;101,00;102,90;815.062;65.948.568
2021-03-29;102,40;104,17;101,54;103,09;966.747;104.284.009
2021-03-26;101,78;104,63;99,45;103,94;1.095.531;113.612.763
2021-03-25;100,91;103,34;100,79;101,55;1.177.766;124.767.193
2021-03-24;106,06;106,05;102,30;102,69;813.688;83.156.502
2021-03-23;108,50;108,31;106,46;106,53;623.353;66.868.897
2021-03-22;109,30;112,00;109,59;110,06;842.568;96.413.912
2021-03-19;104,85;109,67;104,91;109,07;2.486.570;415.437.536
2021-03-18;104,72;105,95;104,68;104,99;867.285;97.002.296
2021-03-17;107,76;108,74;104,98;108,26;712.678;75.114.797
2021-03-16;108,14;109,84;107,69;108,30;782.994;96.078.547
2021-03-15;106,64;107,44;105,47;107,08;675.522;60.735.274
2021-03-12;106,49;108,03;105,07;107,95;827.747;42.488.196
2021-03-11;110,29;111,02;108,32;108,39;1.063.724;49.179.950
2021-03-10;112,36;113,06;105,23;105,70;1.325.059;67.176.362
2021-03-09;105,51;111,12;104,25;110,68;1.154.515;60.518.936
2021-03-08;105,715;106,78;101,77;102,08;1.066.598;45.064.131
2021-03-05;107,56;109,07;108,15;108,26;1.018.828;52.365.017
2021-03-04;105,79;109,15;104,98;106,26;1.359.378;66.598.431
2021-03-03;110,25;111,63;106,70;107,23;1.539.417;58.226.288
2021-03-02;111,41;113,06;109,79;110,13;1.526.930;62.907.151
2021-03-01;111,48;111,49;108,21;110,59;1.735.511;78.965.185
2021-02-26;108,00;110,29;104,33;109,85;2.431.588;151.742.723
2021-02-25;114,77;114,77;107,23;108,66;1.603.846;36.628.803
2021-02-24;114,24;118,29;112,50;117,50;1.384.164;68.470.650
2021-02-22;120,00;121,00;117,42;117,46;1.224.776;64.267.335
2021-02-19;124,78;126,56;122,75;123,89;650.731;33.521.673
2021-02-18;121,78;124,77;118,85;124,32;968.256;46.490.047
2021-02-17;126,10;128,54;123,68;126,90;800.193;42.188.433
2021-02-16;128,50;129,46;125,36;126,98;1.024.295;46.425.669
2021-02-12;131,18;133,17;130,63;132,12;448.900;31.971.837
2021-02-11;132,36;134,325;131,93;132,47;357.741;17.580.255
2021-02-10;133,20;133,14;127,53;131,05;656.233;33.765.471
2021-02-09;131,58;133,75;129,90;132,42;1.500.029;92.068.123
2021-02-08;124,50;126,86;123,56;124,13;939.828;79.977.097
2021-02-05;122,13;125,99;121,95;124,02;767.604;40.728.258
2021-02-04;120,94;122,89;120,865;122,28;897.878;62.985.215
2021-02-03;122,75;123,65;121,46;122,93;569.160;30.977.365
2021-02-02;120,45;123,49;120,13;123,37;967.100;49.913.066
2021-02-01;116,20;119,61;116,71;118,25;630.335;33.372.159
2021-01-29;115,01;116,72;113,62;114,99;1.232.187;71.348.873
2021-01-28;117,94;118,13;115,10;117,24;921.896;51.062.795
2021-01-27;119,54;122,25;118,39;119,09;1.036.093;60.484.835
2021-01-26;122,29;122,72;120,12;121,93;787.271;42.984.766
2021-01-25;125,84;128,38;123,52;124,29;1.360.807;56.749.135
2021-01-22;114,69;117,56;113,80;116,76;681.001;25.997.981
2021-01-21;115,47;116,09;113,29;116,03;1.140.274;58.933.963
2021-01-20;112,53;113,54;111,16;112,95;826.739;49.762.699
2021-01-19;107,74;110,37;107,54;110,10;829.488;47.187.300
2021-01-15;105,33;106,65;104,13;105,08;542.658;25.444.108
2021-01-14;108,49;108,49;104,65;104,77;996.594;44.995.678
2021-01-13;106,25;107,79;105,91;107,05;813.062;36.686.649
2021-01-12;108,75;110,04;106,09;107,45;915.066;45.985.205
2021-01-11;111,00;111,75;109,11;109,20;1.156.644;66.243.508
2021-01-08;111,53;114,77;111,01;114,57;1.133.465;58.555.761
2021-01-07;104,84;112,73;104,70;111,89;1.365.283;67.760.684
2021-01-06;101,45;105,80;100,37;103,61;1.528.802;56.388.815
2021-01-05;96,93;101,855;96,81;101,57;1.007.916;44.872.701
2021-01-04;96,06;98,12;95,34;96,74;1.145.810;67.056.771
2020-12-31;96,05;97,02;94,93;95,77;598.296;25.659.963
2020-12-30;94,90;96,75;94,35;95,93;951.559;39.794.533
2020-12-29;92,32;95,00;92,32;93,44;891.157;40.352.110
2020-12-28;92,71;93,39;90,20;91,13;588.063;24.036.639
2020-12-24;91,55;92,99;90,97;92,66;264.205;10.110.934
2020-12-23;92,80;93,10;90,74;92,58;358.865;16.893.881
2020-12-22;93,04;93,35;91,49;92,50;521.104;20.761.913
2020-12-21;92,87;94,59;92,61;92,93;692.278;29.395.448
2020-12-18;91,91;95,46;91,91;94,79;3.326.379;235.561.892
2020-12-17;90,74;91,98;89,84;90,89;1.159.578;57.425.885
2020-12-16;86,75;88,73;86,61;88,39;889.798;34.987.999
2020-12-15;87,06;87,28;84,84;85,58;1.037.312;43.154.387
2020-12-14;87,41;87,90;85,68;86,88;846.694;39.773.686
2020-12-11;87,29;89,48;87,24;88,26;878.999;35.506.195
2020-12-10;87,72;87,815;86,26;87,37;704.460;30.942.474
2020-12-09;91,01;91,52;88,59;89,01;1.161.040;66.866.810
2020-12-08;91,17;91,81;90,26;91,61;815.914;39.104.928
2020-12-07;89,10;91,11;88,82;89,41;894.754;42.128.837
2020-12-04;89,00;90,14;87,10;87,38;1.104.201;64.206.581
2020-12-03;87,95;88,63;87,52;87,83;792.251;34.474.643
2020-12-02;89,77;89,77;87,17;88,13;732.446;20.568.182
2020-12-01;90,71;91,38;89,49;89,98;691.608;69.431.055
2020-11-30;93,13;93,13;90,13;90,37;1.479.416;198.813.327
2020-11-27;93,51;93,95;92,275;93,34;561.185;56.287.707
2020-11-25;95,52;96,25;92,63;93,80;1.284.100;134.990.850
2020-11-24;97,00;98,37;96,59;97,52;1.169.265;108.367.008
2020-11-23;94,60;95,51;93,465;94,79;1.041.856;91.632.196
2020-11-20;91,02;94,05;91,02;93,51;1.310.137;120.003.948
2020-11-19;87,53;90,50;87,00;89,22;1.273.353;128.029.459
2020-11-18;87,29;88,06;84,91;85,50;1.099.244;110.968.683
2020-11-17;87,42;88,45;85,91;86,85;925.035;88.573.981
2020-11-16;87,88;88,45;86,18;87,10;931.205;86.254.328
2020-11-13;89,23;89,76;87,30;88,27;1.073.180;107.498.618
2020-11-12;90,89;91,52;86,86;87,34;1.232.531;122.291.963
2020-11-11;88,39;90,66;88,26;89,59;1.205.805;127.397.759
2020-11-10;87,90;90,20;85,40;87,55;1.209.136;108.601.796
2020-11-09;91,45;91,60;87,80;87,84;1.459.090;128.624.439
2020-11-06;91,91;92,30;89,81;92,04;950.656;101.697.770
2020-11-05;96,06;96,06;89,88;91,58;1.205.260;111.986.330
2020-11-04;89,82;94,25;88,85;93,68;1.363.292;131.923.015
2020-11-03;82,93;86,70;82,93;85,91;849.865;76.784.888
2020-11-02;86,25;86,37;82,99;84,33;1.001.906;88.870.912
2020-10-30;87,05;87,66;85,95;86,79;927.050;96.038.309
2020-10-29;87,31;89,62;87,06;88,21;845.764;81.508.159
2020-10-28;87,60;89,15;85,99;86,24;904.843;82.576.790
2020-10-27;87,38;89,06;86,27;88,42;716.036;71.076.995
2020-10-26;85,31;86,77;85,18;86,71;505.910;41.357.554
2020-10-23;87,21;87,52;84,98;85,87;926.980;89.073.848
2020-10-22;88,26;89,50;87,14;87,57;989.364;89.876.815
2020-10-21;88,10;89,38;87,78;88,24;730.629;70.173.298
2020-10-20;88,11;88,98;87,10;88,37;1.111.464;99.871.511
2020-10-19;89,20;90,34;87,13;87,35;1.190.501;109.902.069
2020-10-16;88,99;89,98;87,92;88,52;1.051.464;123.010.900
2020-10-15;88,05;88,66;86,43;88,33;819.190;76.264.053
2020-10-14;91,46;91,46;89,41;89,57;966.227;104.811.209
2020-10-13;90,22;91,84;90,01;90,87;851.895;82.346.161
2020-10-12;91,79;92,88;90,85;91,50;1.164.119;116.966.375
2020-10-09;89,30;91,09;89,05;90,60;708.352;70.666.776
2020-10-08;86,50;88,93;85,04;88,42;1.048.671;100.780.979
2020-10-07;89,60;89,99;86,18;86,94;1.242.656;111.959.863
2020-10-06;90,14;91,07;89,22;89,39;662.705;64.481.077
2020-10-05;89,80;90,89;89,16;90,62;772.995;87.643.833
2020-10-02;91,28;92,01;88,13;89,10;742.133;66.838.982
2020-10-01;91,81;93,186;91,212;92,718;777.170;66.353.425
2020-09-30;89,804;91,506;89,00;90,934;1.033.845;81.151.550
2020-09-29;92,906;92,906;89,942;90,152;1.136.940;75.493.776
2020-09-28;93,20;93,908;91,524;92,788;1.222.845;94.597.227
2020-09-25;93,146;95,01;92,878;94,428;780.660;61.577.088
2020-09-24;93,376;94,926;92,652;94,042;845.560;61.408.038
2020-09-23;96,192;96,504;94,08;94,196;913.585;66.775.425
2020-09-22;96,008;97,142;94,96;96,856;769.890;54.389.913
2020-09-21;92,87;96,098;92,87;95,978;1.682.845;121.953.337
2020-09-18;97,036;97,048;92,36;93,214;2.629.605;352.998.873
2020-09-17;92,19;94,39;91,996;94,002;1.120.170;104.484.729
2020-09-16;95,78;95,988;94,208;94,858;919.650;80.212.177
2020-09-15;93,998;95,762;93,998;95,496;643.715;44.108.690
2020-09-14;92,672;94,171;92,158;93,09;934.400;88.469.940
2020-09-11;92,15;92,70;90,34;91,142;643.850;51.561.303
2020-09-10;93,618;95,102;91,398;91,904;844.515;65.080.937
2020-09-09;93,558;94,996;93,322;94,402;987.320;74.763.590
2020-09-08;92,774;93,85;91,33;91,548;1.255.295;92.682.771
2020-09-04;95,772;97,604;93,528;97,05;1.276.210;101.530.273
2020-09-03;97,812;97,938;95,252;97,066;1.330.715;98.893.876
2020-09-02;99,544;100,862;98,47;98,724;1.038.615;83.378.421
2020-09-01;98,07;99,05;96,204;98,358;1.364.910;97.734.170
2020-08-31;98,338;99,596;97,116;97,442;1.899.985;190.076.651
2020-08-28;101,81;103,002;100,68;100,834;1.113.300;84.542.419
2020-08-27;103,498;103,498;101,46;102,376;1.098.715;80.160.881
2020-08-26;102,60;103,424;101,896;102,802;1.007.655;92.200.702
2020-08-25;99,956;103,102;99,434;102,832;1.363.730;100.474.200
2020-08-24;98,00;99,656;97,798;98,578;771.850;58.040.370
2020-08-21;95,548;97,096;95,12;96,996;598.140;44.817.801
2020-08-20;94,998;95,95;94,966;95,858;726.350;58.553.871
2020-08-19;96,00;96,18;94,056;95,144;813.965;62.472.607
2020-08-18;95,998;96,694;95,544;95,964;858.990;73.905.256
2020-08-17;92,614;95,342;92,55;94,914;661.005;50.325.237
2020-08-14;93,024;93,424;91,69;92,278;787.230;49.143.085
2020-08-13;93,36;93,93;90,614;92,974;1.164.150;79.923.369
