Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
01.04.2022;99,77;100,34;96,29;96,29;51;4.985
31.03.2022;105,68;105,92;98,9;98,9;16;1.695
30.03.2022;111,14;112,18;108;108;148;16.387
29.03.2022;109,42;110,14;109,18;109,8;0;0
28.03.2022;108,46;108,74;107,68;107,9;0;0
25.03.2022;109,08;109,66;107,22;108,88;20;2.186
24.03.2022;104,46;108,16;104,08;108,16;68;7.101
23.03.2022;103,48;106,62;103,48;104,34;110;11.704
22.03.2022;104,78;106,4;103,64;104,34;0;0
21.03.2022;102,66;104,4;102,26;104,4;0;0
18.03.2022;99,49;103,62;99,49;102,4;12;1.243
17.03.2022;104,5;104,5;98,92;98,92;0;0
16.03.2022;100,7;102,5;100,7;102,48;30;3.071
15.03.2022;93,39;99,19;92,21;98,69;0;0
14.03.2022;95,64;95,85;92,8;92,8;0;0
11.03.2022;96,59;99,12;96,26;97,47;37;3.567
10.03.2022;99,48;99,48;94,51;94,51;0;0
09.03.2022;96,99;99,84;96,99;99,84;0;0
08.03.2022;92,99;96,96;92,48;96,96;0;0
07.03.2022;97,98;98,3;96,22;97,61;30;2.903
04.03.2022;100,1;102,4;99,34;99,34;0;0
03.03.2022;105,78;105,94;102,12;102,48;120;12.254
02.03.2022;101,98;105,66;101,98;105,66;0;0
01.03.2022;109,98;111,06;102,98;102,98;0;0
28.02.2022;103,96;110,36;103,96;108,84;0;0
25.02.2022;103,46;106,96;101,16;106,32;125;12.908
24.02.2022;94,01;99,54;90,98;97,58;207;19.730
23.02.2022;103,04;104,34;98,97;98,97;20;2.077
22.02.2022;95,99;103,06;95,99;103,06;50;5.047
21.02.2022;100,46;100,46;94,34;94,34;0;0
18.02.2022;99,98;100,78;97,42;98,15;558;54.543
17.02.2022;101,68;102,24;100,44;101,12;20;2.045
16.02.2022;106,08;106,36;103,4;103,48;130;13.442
15.02.2022;100,88;105,32;100,88;105,32;53;5.554
14.02.2022;98,49;104,5;98;104,08;649;64.645
11.02.2022;108,62;111,44;102,64;102,64;0;0
10.02.2022;115,68;115,68;111,2;111,2;60;6.914
09.02.2022;112,58;115,02;112,32;115,02;20;2.267
08.02.2022;108,18;108,72;107,12;107,86;95;10.240
07.02.2022;108,24;110,98;107,54;109,36;20;2.167
04.02.2022;107,66;107,76;104,2;106,92;60;6.324
03.02.2022;105;109,08;105;106,4;190;20.144
02.02.2022;114,2;115,98;109,66;109,66;120;13.751
01.02.2022;102,98;104,34;102,22;102,34;15;1.563
31.01.2022;94,79;100,12;94,49;99,22;0;0
28.01.2022;92,98;93,49;89,77;93,49;0;0
27.01.2022;98,3;100,5;94,13;94,13;9;895
26.01.2022;98,68;102,1;98,68;101,88;60;6.103
25.01.2022;100,1;101,6;97,86;98,74;111;11.118
24.01.2022;104,68;104,7;96,03;97,49;247;24.881
21.01.2022;105,18;107,5;105,18;107,5;47;5.023
20.01.2022;113,78;114,06;111,4;112,26;0;0
19.01.2022;114,98;115,7;114,98;115,7;13;1.504
18.01.2022;118,28;119,14;117,38;117,66;0;0
17.01.2022;119,08;119,66;118,66;118,96;0;0
14.01.2022;115,68;118,02;114,1;118,02;0;0
13.01.2022;119,34;121,08;116,64;117,12;3;351
12.01.2022;121,54;122,62;120,24;120,68;3;367
11.01.2022;116,96;122,12;116,96;121,02;0;0
10.01.2022;116,78;116,78;111,42;113,94;120;13.529
07.01.2022;121,36;121,36;116,68;116,68;0;0
06.01.2022;119,98;120,16;118,9;118,9;8;961
05.01.2022;127,32;127,32;122,86;122,86;2;255
04.01.2022;133,44;134,56;125,46;125,46;51;6.700
03.01.2022;128,84;133,88;127,4;132,68;10;1.288
30.12.2021;129,58;131;129,58;130,26;0;0
29.12.2021;135,98;136;130,56;130,56;0;0
28.12.2021;135,82;137,62;134,36;134,36;80;10.850
27.12.2021;130,16;136,28;129,86;136,28;8;1.090
23.12.2021;126,58;130,92;126,58;130,78;0;0
22.12.2021;127,28;127,3;124,94;126,2;0;0
21.12.2021;122,56;123,2;122,06;123,06;7;855
20.12.2021;121,44;121,44;118,3;118,3;3;364
17.12.2021;120,88;125,12;119,86;122,88;1;121
16.12.2021;131,16;131,76;122,84;122,84;10;1.239
15.12.2021;119,98;120,72;119,06;120,72;0;0
14.12.2021;118,28;118,6;115,58;118,18;14;1.654
13.12.2021;121,9;123,84;118,52;118,52;0;0
10.12.2021;122,08;124,38;121,24;121,24;0;0
09.12.2021;127,38;127,82;125,8;125,8;0;0
08.12.2021;128,88;129,3;127,16;127,66;72;9.169
07.12.2021;124,18;128,56;124,18;128,56;20;2.550
06.12.2021;127,96;128,16;120,88;123,62;94;11.633
03.12.2021;132,28;134,28;125,48;126,14;286;36.696
02.12.2021;133,3;133,52;129,44;131,84;59;7.760
01.12.2021;141,98;142,9;138,62;138,62;52;7.417
30.11.2021;143,06;143,26;138,24;139;369;51.966
29.11.2021;137,22;140,94;137,22;140,94;19;2.633
26.11.2021;138,54;139,3;135,52;135,52;191;26.115
25.11.2021;141,08;141,5;140,48;140,78;20;2.826
24.11.2021;133,28;139,32;132,08;139,32;38;5.291
23.11.2021;134,98;134,98;130,16;130,16;0;0
22.11.2021;139,12;143,6;137,38;137,38;20;2.787
19.11.2021;136,68;138,38;136,68;137,84;12;1.651
18.11.2021;135,52;138,74;134,74;135;33;4.479
17.11.2021;135,18;135,64;133,26;133,26;137;18.482
16.11.2021;128,72;133,24;127,94;132,78;8;1.030
15.11.2021;130,04;130,04;126,86;126,94;113;14.680
12.11.2021;129;129,2;126,56;129,1;41;5.220
11.11.2021;122,72;124,9;122,72;124,9;125;15.594
10.11.2021;126,7;128,36;123,38;123,38;5;623
09.11.2021;130,46;133,2;127,28;127,28;241;31.845
08.11.2021;117,98;131,14;117,98;130,28;84;10.880
05.11.2021;119,16;122,62;117,22;117,22;60;7.207
04.11.2021;112,56;119,54;112,56;119;39;4.595
03.11.2021;110,32;112,04;110,1;111,74;25;2.775
02.11.2021;107,4;109,9;107,36;109,9;3;324
01.11.2021;104,12;105,98;102,68;105,46;0;0
29.10.2021;103,12;104,72;103,12;104,26;20;2.080
28.10.2021;106,16;106,16;103,12;103,12;0;0
27.10.2021;104,98;106,96;104,64;106,54;0;0
26.10.2021;105,96;108,76;105,96;106,62;19;2.066
25.10.2021;102,98;105,72;102,8;105,62;0;0
22.10.2021;103,26;104,56;103,02;103,02;50;5.228
21.10.2021;99,14;101,48;99,11;101,24;74;7.387
20.10.2021;99,39;100,54;99,37;99,37;25;2.495
19.10.2021;99,54;100,24;99,54;100,1;0;0
18.10.2021;96,61;100,22;96,16;100,18;40;3.895
15.10.2021;96,8;97,16;96,36;96,4;14;1.354
14.10.2021;94,78;96,89;94,49;96,49;4;388
13.10.2021;90,39;94,33;90,39;93,99;0;0
12.10.2021;89,51;91,08;89,51;90,62;0;0
11.10.2021;90,39;91,84;89,89;91,2;0;0
08.10.2021;91,79;92,11;90,65;91,01;0;0
07.10.2021;90,14;93,03;90,14;92,86;0;0
06.10.2021;87,09;87,91;86,47;87,91;0;0
05.10.2021;86,33;88,3;86,33;88,3;0;0
04.10.2021;87,6;88,1;86,01;86,12;0;0
01.10.2021;88,11;89,02;87,33;87,79;29;2.561
30.09.2021;87,37;89,64;87,13;89,07;10;896
29.09.2021;86,85;88,17;86,54;86,54;0;0
28.09.2021;92,09;92,09;87,54;87,65;0;0
27.09.2021;90,41;91,49;88,64;91,13;0;0
24.09.2021;90,09;90,25;89,51;90,25;0;0
23.09.2021;89,66;90,55;88,77;90,23;12;1.078
22.09.2021;87,68;88,67;87,68;88,49;7;621
21.09.2021;86,64;87,47;86,55;86,6;0;0
20.09.2021;87,46;87,46;85,85;85,85;0;0
17.09.2021;90,09;90,49;88,74;88,87;0;0
16.09.2021;89,09;89,46;88,57;88,88;0;0
15.09.2021;89,43;89,64;88,5;88,5;0;0
14.09.2021;88,49;89,79;88,35;89,79;0;0
13.09.2021;88,99;89,41;87,48;87,78;0;0
10.09.2021;89,66;90,24;89,4;89,9;0;0
09.09.2021;88,91;90,04;88,91;89,46;0;0
08.09.2021;91,55;92,04;89,59;89,97;0;0
07.09.2021;92,89;92,91;92,03;92,07;7;648
06.09.2021;92,38;93,1;92,38;93;0;0
03.09.2021;91,75;93,22;91,69;92,61;0;0
02.09.2021;92,21;93;91,85;92,49;4;367
01.09.2021;93,77;93,77;93,4;93,54;0;0
31.08.2021;94,02;94,51;93,01;93,55;0;0
30.08.2021;94,39;95,87;94,39;94,85;16;1.524
27.08.2021;91,26;94,19;91,19;93,97;0;0
26.08.2021;92,09;92,63;91,75;92,63;0;0
25.08.2021;91,25;91,98;91,25;91,75;0;0
24.08.2021;92,68;93,5;91,69;91,81;0;0
23.08.2021;89,99;91,14;89,65;91,14;0;0
20.08.2021;88,31;89,55;88,31;89,04;0;0
19.08.2021;88,34;89,36;87,17;89,36;0;0
18.08.2021;91,54;91,83;89,64;89,64;4;362
17.08.2021;90,74;91,52;90,04;91,37;100;9.152
16.08.2021;93,49;93,94;90,03;90,57;0;0
13.08.2021;90,51;93,78;90,51;93,37;0;0
12.08.2021;91,19;92,1;90,59;90,59;32;2.924
11.08.2021;90,54;91,94;90,54;91,94;0;0
10.08.2021;91,39;92,28;91,39;91,49;0;0
09.08.2021;93,64;94,8;92,32;92,6;209;19.651
06.08.2021;94,97;97,61;94,09;96,92;0;0
05.08.2021;99,68;99,68;94,69;94,69;65;6.407
04.08.2021;95,05;102,24;94,89;100,76;210;21.075
03.08.2021;91,24;93,92;90,82;93,92;20;1.854
02.08.2021;89,54;91,48;89,44;91,48;23;2.064
30.07.2021;85,09;89,8;85,07;89,53;79;6.752
29.07.2021;81,97;87,75;81,97;87,75;0;0
28.07.2021;77,79;82,26;77,43;82,01;26;2.076
27.07.2021;77,93;78,62;75,73;75,73;4;311
26.07.2021;77,91;77,99;77,57;77,57;0;0
23.07.2021;77,84;78,03;77,52;77,92;7;545
22.07.2021;75,64;76,8;75,6;76,8;0;0
21.07.2021;73,9;75,03;73,86;74,98;0;0
20.07.2021;73,88;74,04;72,75;73,55;0;0
19.07.2021;72,31;73,43;71,99;72,85;50;3.608
16.07.2021;73,3;74,01;73,05;73,05;0;0
15.07.2021;75,39;76,52;73,63;73,63;102;7.664
14.07.2021;76,21;76,87;75,27;75,51;0;0
13.07.2021;76,58;76,98;76,5;76,61;0;0
12.07.2021;76,51;77,3;75,85;76,03;0;0
09.07.2021;75,56;76,49;75,56;76,49;0;0
08.07.2021;76,51;76,51;73,78;75,3;0;0
07.07.2021;79,26;80,37;77,02;77,33;0;0
06.07.2021;79,21;80,7;79,21;79,5;21;1.694
05.07.2021;79,6;79,6;79,15;79,52;40;3.179
02.07.2021;78,36;79,51;77,95;79,51;22;1.721
01.07.2021;79,31;79,52;77,53;77,88;30;2.339
30.06.2021;75,31;78,97;75,29;78,46;20;1.536
29.06.2021;73,01;75,63;72,81;75,5;450;33.030
28.06.2021;71,66;73,37;71,66;73,35;20;1.464
25.06.2021;71,88;72,14;71,59;71,67;0;0
24.06.2021;70,28;72,6;70,22;72,02;50;3.537
23.06.2021;70,08;70,48;69,89;70,1;20;1.410
22.06.2021;69,33;70,27;68,97;69,84;40;2.785
21.06.2021;70,78;71,5;69,18;69,18;100;7.138
18.06.2021;71,31;71,37;70,89;71,37;80;5.699
17.06.2021;65,9;70,31;65,9;69,86;10;700
16.06.2021;66,11;66,86;66,04;66,04;0;0
15.06.2021;67,08;67,3;66,32;66,63;0;0
14.06.2021;67,09;67,29;66,37;67,04;115;7.648
11.06.2021;67,11;67,66;66,97;66,97;20;1.352
10.06.2021;65,01;66,87;65,01;66,79;0;0
09.06.2021;66,2;66,66;65,76;65,76;0;0
08.06.2021;66,76;67,22;66,25;66,57;0;0
07.06.2021;66,76;67,21;66,05;66,16;141;9.414
04.06.2021;65,95;67,17;65,95;67,17;0;0
03.06.2021;67,13;67,22;66,63;66,9;100;6.710
02.06.2021;66,05;67,21;66,05;67,21;300;20.080
01.06.2021;65,36;67,09;65,36;66,44;0;0
31.05.2021;65,51;65,62;65,01;65,01;0;0
28.05.2021;64,31;66,01;64,12;66,01;0;0
27.05.2021;63,86;64,24;63,58;63,93;44;2.819
26.05.2021;63,83;63,99;63,73;63,92;0;0
25.05.2021;63,41;63,69;63,11;63,11;0;0
21.05.2021;63,98;64,53;63,33;63,64;0;0
20.05.2021;62,31;63,48;62,23;63,48;0;0
19.05.2021;60,21;62,48;59,92;62,45;124;7.471
18.05.2021;61,36;61,85;61,09;61,77;0;0
17.05.2021;61,47;61,55;60,54;60,54;70;4.239
14.05.2021;60,86;61,41;60,54;61,38;170;10.389
13.05.2021;61,83;62,16;60,52;60,52;170;10.493
12.05.2021;62,6;63,21;61,62;61,67;708;44.458
11.05.2021;61,21;62,57;59,92;62,41;0;0
10.05.2021;65;65;62,7;63,01;4;260
07.05.2021;64,58;65,39;64,32;65,12;0;0
06.05.2021;64,66;65,06;63,66;64,08;45;2.891
05.05.2021;65,28;66,23;65,28;65,31;20;1.307
04.05.2021;65,01;65,48;64,48;64,56;40;2.580
03.05.2021;68,01;68,08;65,36;65,36;186;12.574
30.04.2021;68,51;69,45;68,42;68,48;0;0
29.04.2021;69,81;70,18;68,53;68,82;0;0
28.04.2021;72,81;74,27;69,62;69,93;50;3.687
27.04.2021;71,12;71,21;70,87;70,94;45;3.204
26.04.2021;68,51;70,46;68,41;70,46;70;4.907
23.04.2021;66,06;68,72;66,01;68,72;38;2.598
22.04.2021;67,65;67,99;66,77;66,94;0;0
21.04.2021;65,36;67,33;65,26;67,33;5;327
20.04.2021;67,16;67,48;65,49;65,49;0;0
19.04.2021;68,83;68,83;66,84;66,84;108;7.331
16.04.2021;69,02;70,25;68,14;68,34;0;0
15.04.2021;65,66;69,33;65,64;69,33;20;1.323
14.04.2021;66,89;67,33;65,7;65,71;0;0
13.04.2021;66,3;66,8;66,26;66,66;12;798
12.04.2021;69,25;69,6;66,74;66,74;135;9.371
09.04.2021;70,06;70,09;69,64;69,73;0;0
08.04.2021;69,91;70,09;69,7;69,89;5;349
07.04.2021;68,58;68,86;68,46;68,73;0;0
06.04.2021;69,6;69,6;68,22;68,22;0;0
01.04.2021;67,31;68,67;67,31;68,25;0;0
31.03.2021;64,66;66,97;64,56;66,97;0;0
30.03.2021;65,24;65,34;64,24;64,78;58;3.771
29.03.2021;65,51;65,94;65,23;65,94;12;790
26.03.2021;65,37;65,4;64,27;64,27;0;0
25.03.2021;64,66;65,46;63,8;63,82;200;12.760
24.03.2021;65,3;66,49;65,3;65,92;0;0
23.03.2021;67,01;67,65;66;66;150;9.910
22.03.2021;66,84;67,94;66,84;67,84;10;669
19.03.2021;65,3;66,69;65,3;66,02;0;0
18.03.2021;68,6;68,6;66,67;66,82;15;1.007
17.03.2021;69,51;69,79;68,02;68,45;0;0
16.03.2021;69,7;71;69,6;69,86;302;21.385
15.03.2021;69;69,61;67,6;68,55;181;12.528
12.03.2021;68,39;68,39;66,38;67,39;4;274
11.03.2021;65,59;67,9;65,59;67,9;20;1.357
10.03.2021;66,07;66,76;65,48;65,7;0;0
09.03.2021;62,99;65,76;62,81;65,76;158;10.071
08.03.2021;65,61;65,76;63,97;64,51;110;7.153
05.03.2021;64,2;66;62,76;63,62;30;1.923
04.03.2021;66,43;66,9;65;65;185;12.071
03.03.2021;70,22;70,38;69,07;69,07;100;7.010
02.03.2021;71,61;71,82;70,61;70,61;10;718
01.03.2021;70,78;71,65;70,53;71,09;0;0
26.02.2021;66,28;70,62;66,02;70,05;20;1.401
25.02.2021;70,78;71,1;67,77;67,77;643;43.706
24.02.2021;69;70,84;69;70,84;250;17.673
23.02.2021;70,55;70,55;67,35;68;168;11.574
22.02.2021;73,5;73,52;71,94;71,98;21;1.512
19.02.2021;73,05;74,34;73,05;74,34;0;0
18.02.2021;74,18;74,32;72,44;73,01;74;5.397
17.02.2021;75,08;75,72;73,94;74,53;5;379
16.02.2021;78,23;78,23;75,17;75,69;50;3.912
15.02.2021;78,14;78,14;77,56;77,97;115;8.980
12.02.2021;75,87;77,52;75,86;76,88;27;2.082
11.02.2021;75,74;76,63;75,62;75,64;0;0
10.02.2021;75,13;76,22;75,03;76,12;230;17.297
09.02.2021;75,59;76,09;75,15;75,15;0;0
08.02.2021;73,51;76,2;73,06;75,85;91;6.708
05.02.2021;73,53;73,63;72,56;72,91;0;0
04.02.2021;73,05;73,74;72,94;73,58;20;1.463
03.02.2021;74,17;74,28;72,75;73,28;90;6.666
02.02.2021;73,33;73,7;72,54;73,31;10;733
01.02.2021;71,06;72,31;70,33;72,31;0;0
29.01.2021;71,77;72,55;70,31;70,96;60;4.334
28.01.2021;72,86;73,94;71,61;72,84;0;0
27.01.2021;77,46;77,47;73,81;75,68;0;0
26.01.2021;77,41;78,14;77,41;78,13;0;0
25.01.2021;77,46;78,41;76,24;77,43;50;3.878
22.01.2021;76,07;77,79;76;76,25;15;1.155
21.01.2021;73,34;74,5;73,02;74,5;0;0
20.01.2021;73,76;74,63;73,28;73,28;60;4.460
19.01.2021;73,55;74,1;72,25;72,79;0;0
18.01.2021;72,56;73,36;72,56;73,26;13;953
15.01.2021;74,93;74,97;73,46;74,03;40;2.997
14.01.2021;75,16;75,77;74,49;74,56;88;6.613
13.01.2021;78,63;78,86;75,09;75,78;26;2.044
12.01.2021;80,55;81,05;78,43;78,83;173;13.985
11.01.2021;77,93;81,04;77,1;80,76;265;20.593
08.01.2021;77,16;78,09;76,63;76,9;10;773
07.01.2021;74,09;77,49;73,48;76,98;0;0
06.01.2021;74,16;74,6;72,98;74,05;0;0
05.01.2021;75,2;75,8;74,53;74,97;126;9.523
04.01.2021;74,77;76,89;74,35;74,82;6;450
30.12.2020;73,82;74,18;73,81;73,83;5;371
29.12.2020;74,98;75,09;73,28;73,57;20;1.493
28.12.2020;75,86;75,87;74,6;75,55;147;11.068
23.12.2020;75,67;76,43;75,15;75,23;0;0
22.12.2020;75,67;76,47;74,93;75,57;0;0
21.12.2020;77,6;77,99;75,09;75,79;0;0
18.12.2020;78,69;79,33;78,62;79,29;0;0
17.12.2020;79,38;79,69;78,68;78,75;0;0
16.12.2020;79,86;80,02;78,73;78,82;25;1.994
15.12.2020;78,36;79,55;78,32;79,15;0;0
14.12.2020;75,46;77,22;75,46;77,22;20;1.515
11.12.2020;75,18;75,72;74,44;75,23;1;75
10.12.2020;73,67;75,66;73,11;75,45;115;8.455
09.12.2020;76,81;78,1;75,81;76,04;10;776
08.12.2020;77,12;77,47;76,19;76,51;0;0
07.12.2020;78,03;78,89;77,08;77,09;92;7.165
04.12.2020;76,32;77,27;75,07;77,04;119;9.021
03.12.2020;76,75;77,21;75,82;76,06;0;0
02.12.2020;76,14;78,87;76,1;77,57;26;1.982
01.12.2020;77,46;77,72;76,34;76,87;45;3.449
30.11.2020;72,97;77,01;72,22;77,01;0;0
27.11.2020;72,96;73,42;72,46;72,49;0;0
26.11.2020;72,78;73,18;72,62;72,65;60;4.388
25.11.2020;71,74;73,43;71,27;73,01;0;0
24.11.2020;72,37;72,43;70,53;71,35;0;0
23.11.2020;71,53;73,48;71,35;72,3;143;10.442
20.11.2020;71,29;72,29;71,29;71,72;10;722
19.11.2020;69,13;71,91;68,86;71,67;51;3.584
18.11.2020;69,83;70,49;69,7;70;7;489
17.11.2020;70,53;70,61;70,09;70,36;24;1.695
16.11.2020;68,79;70,27;68,3;69,48;40;2.768
13.11.2020;69,56;69,9;68,38;68,38;0;0
12.11.2020;69,05;69,79;68,97;69,25;0;0
11.11.2020;65,98;68,43;65,98;68,43;0;0
10.11.2020;70,08;70,08;66,22;66,22;115;7.826
09.11.2020;73,48;74,57;69,8;72,36;215;15.940
06.11.2020;69,53;71,78;69,18;71,78;26;1.799
05.11.2020;70,05;71,44;69,39;69,39;69;4.929
04.11.2020;67,17;69,18;67,17;69,18;3;205
03.11.2020;64,37;64,95;64,2;64,95;3;193
02.11.2020;64,98;65,3;63,61;63,61;60;3.890
30.10.2020;65,19;65,85;64,07;64,07;18;1.180
29.10.2020;65,32;67,28;65,32;67,28;11;723
28.10.2020;67,22;67,22;64,99;64,99;45;3.020
27.10.2020;69,5;69,5;65,9;65,9;75;5.060
26.10.2020;69,08;70,5;68,98;69,14;530;36.950
23.10.2020;67,45;68,42;67,22;68,42;0;0
22.10.2020;66,13;67,42;66,13;67,42;0;0
21.10.2020;69,12;69,12;67,42;67,42;170;11.461
20.10.2020;69,85;69,85;68,7;69,61;30;2.061
19.10.2020;71,12;71,43;70,01;70,01;0;0
16.10.2020;71,03;71,03;70,57;70,67;0;0
15.10.2020;70,8;71,86;69,93;70,7;50;3.516
14.10.2020;72,53;72,96;71,51;71,51;286;20.511
13.10.2020;71,48;72,27;71,48;72,27;1;72
12.10.2020;71,64;71,85;70,61;71,85;229;16.386
09.10.2020;71,45;72,22;69,97;69,97;7;506
08.10.2020;74,12;74,96;73,5;73,5;18;1.349
07.10.2020;71,99;73,77;71,99;73,5;0;0
06.10.2020;73,48;73,48;72,5;72,52;11;808
05.10.2020;70,52;72,1;70,26;72,1;0;0
02.10.2020;70,66;71,98;69,87;70,01;520;36.928
01.10.2020;70,03;71,67;70,03;71,67;55;3.901
30.09.2020;68,21;69,39;68,21;69,39;0;0
29.09.2020;68,24;69,86;67,64;69,86;0;0
28.09.2020;67,14;68;66,9;67,51;76;5.168
25.09.2020;64,81;66,54;64,41;66,54;0;0
24.09.2020;63,24;64,92;63,24;64,92;0;0
23.09.2020;65,97;65,97;64,93;64,93;0;0
22.09.2020;66,23;66,29;64,85;65,4;0;0
21.09.2020;62,2;65,4;61,74;65,4;0;0
18.09.2020;64,43;64,51;62,59;62,59;0;0
17.09.2020;64,1;64,1;63,31;64,02;620;39.466
16.09.2020;66,25;66,6;65,24;65,24;0;0
15.09.2020;66,08;67,72;64,1;66,37;44;2.915
14.09.2020;64,63;65,57;64,6;64,98;0;0
11.09.2020;67,01;67,67;64,05;64,05;0;0
10.09.2020;69,46;69,46;67,81;67,81;0;0
09.09.2020;66,07;68,6;66,07;68,6;105;7.098
08.09.2020;68,87;68,87;66,88;67,81;0;0
07.09.2020;69,27;69,27;67,37;68,75;9;623
04.09.2020;67,05;68,11;64,98;66,96;141;9.392
03.09.2020;75,72;75,75;74,17;74,17;100;7.575
02.09.2020;77,61;79,09;76,94;76,94;103;7.927
01.09.2020;75,57;77,35;75,57;77,07;276;21.347
31.08.2020;72,69;72,69;71,63;71,99;72;5.219
28.08.2020;70,65;71,71;70,23;70,23;10;717
27.08.2020;71,96;72,48;70,19;70,19;60;4.211
26.08.2020;73,22;74,25;73,02;73,02;25;1.849
25.08.2020;70,51;71,85;69,66;71,85;0;0
24.08.2020;70,43;71,59;70,43;71,38;42;2.998
21.08.2020;69,5;71,06;69,5;71,02;70;4.924
20.08.2020;67,05;69,25;67,01;69,25;56;3.782
19.08.2020;67,68;68,55;67,68;68,55;0;0
18.08.2020;68,92;69,18;68,7;68,7;0;0
17.08.2020;68,14;69,05;68,14;69,05;5;345
14.08.2020;69,07;69,36;68,25;68,25;0;0
13.08.2020;69,82;69,84;69,33;69,33;0;0
12.08.2020;66,04;66,63;65,99;65,99;100;6.610
11.08.2020;69,89;70,18;67,61;67,61;0;0
10.08.2020;72,07;72,53;69,81;69,81;72;5.068
07.08.2020;73,41;73,41;70,39;70,39;6;432
