Name,Data,News,Evaluation
Sempra Energy,02/05/2023,Sempra Infrastructure and PKN ORLEN Sign Sale and Purchase ...,still open
Sempra Energy,02/05/2023,Sempra Energy strikes 20-year LNG supply deal with Poland's PKN ...,still open
Sempra Energy,02/05/2023,Phase One Of Sempra's Port Arthur LNG Project Is Now Fully Subscribed,still open
Sempra Energy,02/05/2023,California Natural Gas Prices Surge With Bills 300% Higher Than ...,still open
Sempra Energy,02/05/2023,CPUC Approves Accelerated Climate Credit for SoCalGas Residential Customers - Sempra Energy (NYSE:SRE),still open
Sempra Energy,02/05/2023,What Does Sempra Energy's Debt Look Like? - Sempra Energy (NYSE:SRE),still open
Sempra Energy,02/05/2023,Sempra Recognized Among World's Most Admired Companies by ...,still open
Sempra Energy,02/05/2023,Sempra to Report Fourth-Quarter and Full-Year 2022 Earnings ...,still open
Sempra Energy,02/05/2023,Sempra (NYSE:SRE) Shares Acquired by Rational Advisors LLC,still open
Sempra Energy,02/05/2023,7 Utility Stocks That Will Be Big Winners in 2023,still open
Sempra Energy,02/05/2023,Assetmark Inc. increases its stake in Sempra Energy (NYSE:SRE),still open
Sempra Energy,02/05/2023,Sempra Reports Strong Third-Quarter 2022 Earnings Results,still open
Sempra Energy,02/05/2023,"Morgan Stanley Maintains Equal-Weight on Sempra Energy, Lowers ...",still open
Sempra Energy,02/05/2023,Sempra Infrastructure Announces Sale and Purchase Agreement ...,still open
Sempra Energy,02/05/2023,Larson Financial Group LLC increases its stake in Sempra Energy ...,still open
Sempra Energy,02/05/2023,Davidson Investment Advisors' 9th largest position is in Sempra ...,still open
Sempra Energy,02/05/2023,Carbon capture project is 'Band-Aid' to greenwash 10 billion-dollar ...,still open
Sempra Energy,02/05/2023,Sempra Reports Second-Quarter 2022 Earnings Results | Sempra,still open
Sempra Energy,02/05/2023,"The Illinois Municipal Retirement Fund sells 19,340 Sempra shares ...",still open
Sempra Energy,02/05/2023,Board of Directors | Sempra,still open
Sempra Energy,02/05/2023,Sempra stock outperforms competitors despite losses on the day,still open
Sempra Energy,02/05/2023,US-Mexico Natural Gas and LNG Collaboration,still open
Sempra Energy,02/05/2023,ConocoPhillips joins Big Oil's parade of bumper profits but shares fall,still open
Sempra Energy,02/05/2023,Innovation,still open
Sempra Energy,02/05/2023,"Sempra stock rises Tuesday, still underperforms market",still open
Sempra Energy,02/05/2023,Europe is scooping up future US liquefied natural gas supplies to ...,still open
