Ticker Symbol: MEDS
Name: TRxADE HEALTH Inc. Common Stock
Market Cap: 3139159.00
Country: United States
IPO Year: 
Volume: 152615
Sector: Technology
Industry: Interactive Media

First year of data: 2014.0
Chance;Buy_Day;Buy_Month;Sell_Day;Sell_Month
0.8571428571428571;26.0;5.0;2.0;6.0
0.8571428571428571;26.0;5.0;2.0;6.0
0.8571428571428571;26.0;5.0;2.0;6.0
0.8571428571428571;27.0;5.0;3.0;6.0
0.8571428571428571;18.0;3.0;26.0;3.0
0.8571428571428571;19.0;3.0;27.0;3.0
0.8571428571428571;26.0;5.0;3.0;6.0
0.8571428571428571;26.0;5.0;3.0;6.0
0.8571428571428571;26.0;5.0;3.0;6.0
0.8571428571428571;27.0;5.0;4.0;6.0
0.8571428571428571;17.0;3.0;26.0;3.0
0.8571428571428571;18.0;3.0;27.0;3.0
0.8571428571428571;26.0;5.0;4.0;6.0
0.8571428571428571;26.0;5.0;4.0;6.0
0.8571428571428571;26.0;5.0;4.0;6.0
0.8571428571428571;16.0;3.0;26.0;3.0
0.8571428571428571;17.0;3.0;27.0;3.0
0.8571428571428571;27.0;5.0;8.0;6.0
0.8571428571428571;16.0;3.0;27.0;3.0
0.8571428571428571;16.0;3.0;27.0;3.0
0.8571428571428571;26.0;5.0;8.0;6.0
0.8571428571428571;26.0;5.0;8.0;6.0
0.8571428571428571;26.0;5.0;8.0;6.0
0.8571428571428571;27.0;5.0;9.0;6.0
0.8571428571428571;29.0;10.0;11.0;11.0
0.8571428571428571;16.0;3.0;30.0;3.0
0.8571428571428571;26.0;5.0;9.0;6.0
0.8571428571428571;26.0;5.0;9.0;6.0
0.8571428571428571;26.0;5.0;9.0;6.0
0.8571428571428571;27.0;5.0;10.0;6.0
0.8571428571428571;9.0;11.0;23.0;11.0
0.8571428571428571;26.0;5.0;10.0;6.0
0.8571428571428571;26.0;5.0;10.0;6.0
0.8571428571428571;26.0;5.0;10.0;6.0
0.8571428571428571;27.0;5.0;11.0;6.0
0.8571428571428571;9.0;11.0;24.0;11.0
0.8571428571428571;26.0;5.0;11.0;6.0
