Ticker Symbol: HFWA
Name: Heritage Financial Corporation Common Stock
Market Cap: 1010370740.00
Country: United States
IPO Year: 
Volume: 22305
Sector: Finance
Industry: Banks

First year of data: 1998.0
Chance;Buy_Day;Buy_Month;Sell_Day;Sell_Month
0.8260869565217391;10.0;9.0;16.0;12.0
0.8260869565217391;16.0;9.0;22.0;12.0
0.8260869565217391;20.0;9.0;27.0;12.0
0.8260869565217391;20.0;9.0;27.0;12.0
0.8260869565217391;20.0;9.0;27.0;12.0
0.8260869565217391;12.0;8.0;18.0;11.0
0.8260869565217391;16.0;9.0;23.0;12.0
0.8260869565217391;17.0;9.0;27.0;12.0
0.8260869565217391;16.0;8.0;23.0;11.0
0.8260869565217391;16.0;8.0;23.0;11.0
0.8260869565217391;14.0;9.0;22.0;12.0
0.8260869565217391;15.0;9.0;23.0;12.0
0.8260869565217391;16.0;9.0;27.0;12.0
0.8260869565217391;17.0;9.0;28.0;12.0
0.8260869565217391;16.0;8.0;24.0;11.0
0.8260869565217391;14.0;9.0;23.0;12.0
0.8260869565217391;15.0;9.0;27.0;12.0
0.8260869565217391;16.0;9.0;28.0;12.0
0.8260869565217391;17.0;9.0;29.0;12.0
0.8260869565217391;13.0;9.0;23.0;12.0
0.8260869565217391;13.0;9.0;23.0;12.0
0.8260869565217391;14.0;9.0;27.0;12.0
0.8260869565217391;15.0;9.0;28.0;12.0
0.8260869565217391;16.0;9.0;29.0;12.0
0.8260869565217391;17.0;9.0;30.0;12.0
0.8260869565217391;10.0;9.0;23.0;12.0
0.8260869565217391;13.0;9.0;27.0;12.0
0.8260869565217391;13.0;9.0;27.0;12.0
0.8260869565217391;13.0;9.0;27.0;12.0
0.8260869565217391;14.0;9.0;28.0;12.0
0.8260869565217391;15.0;9.0;29.0;12.0
0.8260869565217391;16.0;9.0;30.0;12.0
0.8260869565217391;17.0;9.0;31.0;12.0
0.8260869565217391;10.0;9.0;27.0;12.0
0.8260869565217391;13.0;9.0;28.0;12.0
0.8260869565217391;13.0;9.0;28.0;12.0
0.8260869565217391;13.0;9.0;28.0;12.0
0.8260869565217391;14.0;9.0;29.0;12.0
0.8260869565217391;15.0;9.0;30.0;12.0
0.8260869565217391;16.0;8.0;1.0;12.0
0.8260869565217391;9.0;9.0;27.0;12.0
0.8260869565217391;10.0;9.0;28.0;12.0
0.8260869565217391;13.0;9.0;29.0;12.0
0.8260869565217391;13.0;9.0;29.0;12.0
0.8260869565217391;16.0;8.0;2.0;12.0
0.8260869565217391;8.0;9.0;27.0;12.0
0.8260869565217391;9.0;9.0;28.0;12.0
0.8260869565217391;10.0;9.0;29.0;12.0
0.8260869565217391;13.0;9.0;30.0;12.0
0.8260869565217391;8.0;9.0;28.0;12.0
0.8260869565217391;9.0;9.0;29.0;12.0
0.8260869565217391;10.0;9.0;30.0;12.0
0.8260869565217391;13.0;9.0;31.0;12.0
0.8260869565217391;30.0;7.0;18.0;11.0
0.8260869565217391;8.0;9.0;29.0;12.0
0.8260869565217391;9.0;9.0;30.0;12.0
0.8260869565217391;10.0;9.0;31.0;12.0
0.8260869565217391;29.0;7.0;18.0;11.0
0.8260869565217391;25.0;10.0;16.0;2.0
0.8260869565217391;28.0;7.0;18.0;11.0
0.8260869565217391;10.0;9.0;4.0;1.0
0.8260869565217391;25.0;10.0;17.0;2.0
0.8260869565217391;11.0;10.0;7.0;2.0
0.8260869565217391;11.0;10.0;8.0;2.0
0.8260869565217391;11.0;10.0;8.0;2.0
0.8260869565217391;7.0;9.0;5.0;1.0
0.8260869565217391;7.0;9.0;5.0;1.0
0.8260869565217391;11.0;10.0;9.0;2.0
0.8260869565217391;11.0;10.0;9.0;2.0
0.8260869565217391;7.0;9.0;6.0;1.0
0.8260869565217391;8.0;9.0;7.0;1.0
0.8260869565217391;11.0;10.0;10.0;2.0
0.8695652173913043;11.0;10.0;10.0;2.0
0.8260869565217391;11.0;10.0;11.0;2.0
0.8260869565217391;11.0;10.0;11.0;2.0
0.8260869565217391;11.0;10.0;14.0;2.0
0.8260869565217391;2.0;9.0;7.0;1.0
0.8260869565217391;30.0;8.0;5.0;1.0
0.8260869565217391;30.0;8.0;5.0;1.0
0.8260869565217391;19.0;8.0;28.0;12.0
0.8260869565217391;11.0;10.0;17.0;2.0
0.8260869565217391;4.0;6.0;13.0;10.0
0.8260869565217391;19.0;8.0;29.0;12.0
0.8260869565217391;19.0;8.0;30.0;12.0
0.8260869565217391;11.0;10.0;22.0;2.0
0.8260869565217391;18.0;8.0;30.0;12.0
0.8260869565217391;23.0;8.0;4.0;1.0
0.8260869565217391;23.0;8.0;4.0;1.0
0.8260869565217391;24.0;8.0;5.0;1.0
0.8260869565217391;23.0;8.0;5.0;1.0
0.8260869565217391;23.0;8.0;5.0;1.0
0.8260869565217391;23.0;6.0;8.0;11.0
0.8260869565217391;24.0;6.0;9.0;11.0
0.8260869565217391;25.0;5.0;12.0;10.0
0.8260869565217391;22.0;6.0;8.0;11.0
0.8260869565217391;23.0;6.0;9.0;11.0
0.8260869565217391;24.0;6.0;10.0;11.0
0.8260869565217391;21.0;6.0;8.0;11.0
0.8260869565217391;23.0;6.0;10.0;11.0
0.8695652173913043;24.0;6.0;11.0;11.0
0.8260869565217391;17.0;8.0;5.0;1.0
0.8260869565217391;21.0;5.0;12.0;10.0
0.8695652173913043;24.0;5.0;13.0;10.0
0.8695652173913043;24.0;5.0;13.0;10.0
0.8695652173913043;24.0;5.0;13.0;10.0
0.8695652173913043;25.0;5.0;14.0;10.0
0.8260869565217391;16.0;8.0;5.0;1.0
0.8260869565217391;16.0;8.0;5.0;1.0
0.8695652173913043;21.0;5.0;13.0;10.0
0.8260869565217391;24.0;5.0;14.0;10.0
0.8260869565217391;24.0;5.0;14.0;10.0
0.8260869565217391;24.0;5.0;14.0;10.0
0.8260869565217391;20.0;5.0;13.0;10.0
0.8260869565217391;21.0;5.0;14.0;10.0
0.8260869565217391;24.0;5.0;15.0;10.0
0.8260869565217391;24.0;5.0;15.0;10.0
0.8260869565217391;25.0;5.0;18.0;10.0
0.8260869565217391;20.0;5.0;14.0;10.0
0.8260869565217391;17.0;6.0;10.0;11.0
0.8260869565217391;21.0;5.0;18.0;10.0
0.8260869565217391;17.0;6.0;11.0;11.0
0.8260869565217391;17.0;6.0;12.0;11.0
0.8260869565217391;2.0;9.0;7.0;2.0
0.8260869565217391;7.0;6.0;9.0;11.0
0.8260869565217391;1.0;9.0;7.0;2.0
0.8260869565217391;2.0;9.0;8.0;2.0
0.8260869565217391;1.0;6.0;4.0;11.0
0.8260869565217391;7.0;6.0;10.0;11.0
0.8260869565217391;7.0;6.0;10.0;11.0
0.8260869565217391;1.0;6.0;5.0;11.0
0.8260869565217391;30.0;8.0;7.0;2.0
0.8260869565217391;1.0;6.0;8.0;11.0
0.8260869565217391;3.0;6.0;10.0;11.0
0.8260869565217391;4.0;6.0;11.0;11.0
0.8260869565217391;1.0;6.0;9.0;11.0
0.8260869565217391;3.0;6.0;11.0;11.0
0.8260869565217391;20.0;7.0;29.0;12.0
0.8260869565217391;1.0;9.0;11.0;2.0
0.8260869565217391;2.0;9.0;14.0;2.0
0.8260869565217391;1.0;6.0;10.0;11.0
0.8260869565217391;2.0;6.0;11.0;11.0
0.8260869565217391;3.0;6.0;12.0;11.0
0.8260869565217391;1.0;9.0;14.0;2.0
0.8260869565217391;1.0;6.0;11.0;11.0
0.8260869565217391;1.0;6.0;11.0;11.0
0.8260869565217391;1.0;6.0;11.0;11.0
0.8260869565217391;3.0;6.0;15.0;11.0
0.8260869565217391;28.0;5.0;11.0;11.0
0.8260869565217391;1.0;6.0;12.0;11.0
0.8260869565217391;24.0;5.0;8.0;11.0
