Ticker Symbol: AMAT
Name: Applied Materials Inc. Common Stock
Market Cap: 99768189570.00
Country: United States
IPO Year: 1972
Volume: 2327130
Sector: Technology
Industry: Semiconductors

First year of data: 1980.0
Chance;Buy_Day;Buy_Month;Sell_Day;Sell_Month
0.8048780487804879;5.0;2.0;17.0;2.0
0.8048780487804879;29.0;1.0;10.0;2.0
0.8048780487804879;2.0;2.0;18.0;2.0
0.8292682926829268;26.0;10.0;10.0;11.0
0.8048780487804879;2.0;2.0;19.0;2.0
0.8048780487804879;2.0;2.0;20.0;2.0
0.8048780487804879;26.0;10.0;12.0;11.0
0.8048780487804879;17.0;12.0;7.0;1.0
0.8048780487804879;18.0;12.0;8.0;1.0
0.8048780487804879;21.0;12.0;11.0;1.0
0.8048780487804879;17.0;12.0;8.0;1.0
0.8048780487804879;18.0;12.0;11.0;1.0
0.8048780487804879;14.0;12.0;6.0;1.0
0.8048780487804879;15.0;12.0;7.0;1.0
0.8048780487804879;14.0;12.0;7.0;1.0
0.8292682926829268;14.0;12.0;7.0;1.0
0.8292682926829268;15.0;12.0;8.0;1.0
0.8048780487804879;18.0;12.0;13.0;1.0
0.8048780487804879;23.0;1.0;18.0;2.0
0.8048780487804879;14.0;12.0;8.0;1.0
0.8048780487804879;14.0;12.0;8.0;1.0
0.8048780487804879;14.0;12.0;8.0;1.0
0.8048780487804879;15.0;12.0;11.0;1.0
0.8048780487804879;18.0;12.0;14.0;1.0
0.8048780487804879;20.0;1.0;13.0;2.0
0.8048780487804879;22.0;1.0;18.0;2.0
0.8048780487804879;14.0;12.0;11.0;1.0
0.8048780487804879;17.0;12.0;14.0;1.0
0.8048780487804879;18.0;12.0;15.0;1.0
0.8048780487804879;21.0;12.0;18.0;1.0
0.8292682926829268;11.0;12.0;11.0;1.0
0.8048780487804879;14.0;12.0;12.0;1.0
0.8048780487804879;14.0;12.0;13.0;1.0
0.8048780487804879;14.0;12.0;13.0;1.0
0.8048780487804879;11.0;12.0;13.0;1.0
0.8292682926829268;14.0;12.0;18.0;1.0
0.8048780487804879;8.0;1.0;18.0;2.0
0.8048780487804879;5.0;1.0;13.0;2.0
0.8048780487804879;5.0;1.0;17.0;2.0
0.8048780487804879;5.0;1.0;17.0;2.0
0.8048780487804879;6.0;1.0;18.0;2.0
