Ticker Symbol: ALE
Name: Allete Inc.
Market Cap: 3330251012.00
Country: United States
IPO Year: 
Volume: 188983
Sector: Utilities
Industry: Power Generation

First year of data: 1973.0
Chance;Buy_Day;Buy_Month;Sell_Day;Sell_Month
0.8333333333333334;2.0;10.0;23.0;6.0
0.8125;3.0;10.0;24.0;6.0
0.8125;7.0;10.0;26.0;6.0
0.8125;7.0;10.0;26.0;6.0
0.8125;7.0;10.0;26.0;6.0
0.8125;8.0;10.0;27.0;6.0
0.8333333333333334;10.0;10.0;1.0;7.0
0.8333333333333334;11.0;10.0;2.0;7.0
0.8125;23.0;9.0;13.0;6.0
0.8125;23.0;9.0;13.0;6.0
0.8333333333333334;30.0;9.0;20.0;6.0
0.8333333333333334;30.0;9.0;20.0;6.0
0.8541666666666666;1.0;10.0;23.0;6.0
0.8541666666666666;2.0;10.0;24.0;6.0
0.8333333333333334;3.0;10.0;25.0;6.0
0.8125;7.0;10.0;27.0;6.0
