Ticker Symbol: CLS
Name: Celestica Inc. Common Stock
Market Cap: 1665312000.00
Country: Canada
IPO Year: 1998
Volume: 162342
Sector: 
Industry: 

First year of data: 1998.0
Chance;Buy_Day;Buy_Month;Sell_Day;Sell_Month
0.8260869565217391;20.0;4.0;27.0;4.0
0.8260869565217391;29.0;10.0;5.0;11.0
0.8260869565217391;1.0;11.0;8.0;11.0
0.8260869565217391;1.0;11.0;8.0;11.0
0.8260869565217391;19.0;4.0;27.0;4.0
0.8260869565217391;19.0;4.0;27.0;4.0
0.8260869565217391;20.0;4.0;28.0;4.0
0.8260869565217391;1.0;11.0;9.0;11.0
0.8695652173913043;22.0;12.0;31.0;12.0
0.8695652173913043;23.0;12.0;3.0;1.0
0.8260869565217391;16.0;4.0;27.0;4.0
0.8695652173913043;19.0;4.0;28.0;4.0
0.9130434782608695;22.0;12.0;3.0;1.0
0.8695652173913043;21.0;12.0;3.0;1.0
0.8260869565217391;19.0;4.0;30.0;4.0
0.8260869565217391;19.0;4.0;3.0;5.0
0.8260869565217391;17.0;12.0;3.0;1.0
0.8260869565217391;21.0;12.0;5.0;1.0
0.8260869565217391;20.0;12.0;5.0;1.0
0.8695652173913043;21.0;12.0;6.0;1.0
0.8260869565217391;16.0;12.0;6.0;1.0
0.8260869565217391;20.0;12.0;10.0;1.0
0.8695652173913043;20.0;12.0;10.0;1.0
0.8260869565217391;15.0;12.0;6.0;1.0
0.8260869565217391;16.0;12.0;13.0;1.0
