Ticker Symbol: BPT
Name: BP Prudhoe Bay Royalty Trust Common Stock
Market Cap: 243790940.00
Country: United States
IPO Year: 
Volume: 104629
Sector: Energy
Industry: Integrated oil Companies

First year of data: 1989.0
Chance;Buy_Day;Buy_Month;Sell_Day;Sell_Month
0.84375;17.0;12.0;19.0;2.0
0.8125;18.0;12.0;20.0;2.0
0.84375;19.0;12.0;21.0;2.0
0.8125;20.0;12.0;22.0;2.0
0.8125;10.0;12.0;12.0;2.0
0.8125;13.0;12.0;15.0;2.0
0.8125;14.0;12.0;19.0;2.0
0.875;17.0;12.0;20.0;2.0
0.84375;17.0;12.0;20.0;2.0
0.84375;17.0;12.0;20.0;2.0
0.84375;18.0;12.0;21.0;2.0
0.8125;19.0;12.0;22.0;2.0
0.8125;12.0;12.0;15.0;2.0
0.84375;14.0;12.0;20.0;2.0
0.8125;17.0;12.0;21.0;2.0
0.84375;17.0;12.0;21.0;2.0
0.8125;17.0;12.0;21.0;2.0
0.8125;11.0;12.0;15.0;2.0
0.8125;12.0;12.0;19.0;2.0
0.84375;13.0;12.0;20.0;2.0
0.8125;14.0;12.0;21.0;2.0
0.875;17.0;12.0;22.0;2.0
0.8125;17.0;12.0;22.0;2.0
0.8125;17.0;12.0;22.0;2.0
0.8125;10.0;12.0;15.0;2.0
0.8125;10.0;12.0;15.0;2.0
0.8125;10.0;12.0;15.0;2.0
0.84375;11.0;12.0;19.0;2.0
0.84375;12.0;12.0;20.0;2.0
0.84375;13.0;12.0;21.0;2.0
0.84375;14.0;12.0;22.0;2.0
0.84375;17.0;12.0;25.0;2.0
0.8125;17.0;12.0;25.0;2.0
0.8125;17.0;12.0;25.0;2.0
0.8125;10.0;12.0;19.0;2.0
0.8125;10.0;12.0;19.0;2.0
0.84375;11.0;12.0;20.0;2.0
0.84375;12.0;12.0;21.0;2.0
0.8125;13.0;12.0;22.0;2.0
0.8125;14.0;12.0;25.0;2.0
0.84375;17.0;12.0;26.0;2.0
0.8125;17.0;12.0;26.0;2.0
0.8125;17.0;12.0;26.0;2.0
0.8125;10.0;12.0;20.0;2.0
0.8125;10.0;12.0;20.0;2.0
0.8125;11.0;12.0;21.0;2.0
0.8125;10.0;12.0;21.0;2.0
0.8125;17.0;12.0;28.0;2.0
0.84375;10.0;12.0;22.0;2.0
