Date;Close;Adj Close;Volume
1999-11-18;31,473533630371094;26,88966178894043;62546380
1999-11-19;28,880544662475586;24,674325942993164;15234146
1999-11-22;31,473533630371094;26,88966178894043;6577870
1999-11-23;28,612302780151367;24,44515037536621;5975611
1999-11-24;29,372318267822266;25,094470977783203;4843231
1999-11-26;29,46173095703125;25,170862197875977;1729466
1999-11-29;30,13233184814453;25,74379539489746;4074751
1999-11-30;30,177038192749023;25,7819881439209;4310034
1999-12-01;30,713518142700195;26,240337371826172;2957329
1999-12-02;31,562946319580078;26,966054916381836;3069868
1999-12-03;31,831186294555664;27,195222854614258;3041629
1999-12-06;32,72532272338867;27,959136962890625;2250780
1999-12-07;32,36766815185547;27,65357208251953;2215970
1999-12-08;32,322959899902344;27,615375518798828;1887859
1999-12-09;32,77002716064453;27,997325897216797;2029057
1999-12-10;32,010013580322266;27,34800910949707;1664738
1999-12-13;32,54649353027344;27,806358337402344;4020508
1999-12-14;30,75822639465332;26,278532028198242;2328928
1999-12-15;29,819385528564453;25,476428985595703;2917766
1999-12-16;33,798282623291016;28,875829696655273;2583923
1999-12-17;32,85944366455078;28,073719024658203;3708055
1999-12-20;33,53004455566406;28,646656036376953;1196828
1999-12-21;33,35121536254883;28,49386978149414;2259448
1999-12-22;34,02181625366211;29,06680679321289;1905754
1999-12-23;35,586551666259766;30,403648376464844;2159491
1999-12-27;37,777183532714844;32,27524185180664;2029616
1999-12-28;43,991416931152344;37,584415435791016;3560007
1999-12-29;51,50214767456055;44,00127029418945;10518552
1999-12-30;56,68812561035156;48,431949615478516;6671116
1999-12-31;55,302215576171875;47,24787139892578;1931197
2000-01-03;51,50214767456055;44,00127029418945;4674353
2000-01-04;47,567955017089844;40,64005661010742;4765083
2000-01-05;44,6173095703125;38,11916732788086;5758642
2000-01-06;42,918453216552734;36,6677131652832;2534434
2000-01-07;46,494991302490234;39,72336196899414;2819626
2000-01-10;49,31151580810547;42,12968826293945;2148446
2000-01-11;48,64091491699219;41,55674362182617;1855985
2000-01-12;47,65736770629883;40,716453552246094;1429874
2000-01-13;48,372676849365234;41,327579498291016;1134337
2000-01-14;48,909156799316406;41,78592300415039;1316916
2000-01-18;51,144493103027344;43,695701599121094;2101753
2000-01-19;50,071529388427734;42,77900314331055;2624885
2000-01-20;48,73032760620117;41,63314437866211;2007947
2000-01-21;49,17739486694336;42,01509475708008;1918336
2000-01-24;48,99856948852539;41,86231231689453;2095882
2000-01-25;48,417381286621094;41,36576843261719;1153769
2000-01-26;48,86444854736328;41,74772262573242;1022357
2000-01-27;48,953861236572266;41,824119567871094;868577
2000-01-28;48,68562316894531;41,59494400024414;1609238
2000-01-31;47,34442138671875;40,449073791503906;1040392
2000-02-01;50,78683853149414;43,39014434814453;1404291
2000-02-02;54,721031188964844;46,751346588134766;1945177
2000-02-03;55,61516571044922;47,515254974365234;1779514
2000-02-04;54,54220199584961;46,59856414794922;1145661
2000-02-07;56,8669548034668;48,5847282409668;1274277
2000-02-08;56,509300231933594;48,2791748046875;1169707
2000-02-09;54,184547424316406;46,292999267578125;1182848
2000-02-10;54,85514831542969;46,865928649902344;1066814
2000-02-11;53,91630935668945;46,06382369995117;751705
2000-02-14;54,67632293701172;46,71315002441406;837682
2000-02-15;58,5658073425293;50,036163330078125;2017594
2000-02-16;57,93991470336914;49,50141906738281;1801742
2000-02-17;69,38483428955078;59,27946853637695;944908
2000-02-18;67,06008911132812;57,293312072753906;4060072
2000-02-22;65,45064544677734;55,91827392578125;2227993
2000-02-23;70,8154525756836;60,501739501953125;1690042
2000-02-24;76,35908508300781;65,23799896240234;2956351
2000-02-25;77,3426284790039;66,07827758789062;2048210
2000-02-28;72,24606323242188;61,72398376464844;1675363
2000-02-29;74,30257415771484;63,480995178222656;958049
2000-03-01;78,05793762207031;66,68940734863281;1037875
2000-03-02;75,31965637207031;64,3499526977539;1188300
2000-03-03;77,25321960449219;66,00189208984375;1215841
2000-03-06;113,7339096069336;97,1694564819336;5693495
2000-03-07;101,57367706298828;86,78028869628906;7710809
2000-03-08;108,72675323486328;92,89152526855469;3953963
2000-03-09;109,44206237792969;93,50269317626953;2514583
2000-03-10;101,57367706298828;86,78028869628906;2479353
2000-03-13;93,88411712646484;80,21062469482422;2626702
2000-03-14;86,8204574584961;74,17571258544922;3522960
2000-03-15;81,72389221191406;69,82145690917969;3046242
2000-03-16;84,45100402832031;72,15137481689453;2769578
2000-03-17;86,64163208007812;74,02295684814453;1563803
2000-03-20;81,3662338256836;69,51587677001953;1420648
2000-03-21;82,26036834716797;70,27978515625;2528283
2000-03-22;85,4345474243164;72,99166870117188;1967965
2000-03-23;85,61337280273438;73,14445495605469;1951888
2000-03-24;85,83690643310547;73,3354263305664;1230520
2000-03-27;81,72389221191406;69,82145690917969;846769
2000-03-28;85,21101379394531;72,80072021484375;1392548
2000-03-29;80,11444854736328;68,4463882446289;1250371
2000-03-30;75,1072998046875;64,16851043701172;2034230
2000-03-31;74,3919906616211;63,55738830566406;3732940
2000-04-03;70,10014343261719;59,890621185302734;2030875
2000-04-04;66,88125610351562;57,14053726196289;3519884
2000-04-05;69,34012603759766;59,24126434326172;2109163
2000-04-06;75,1072998046875;64,16851043701172;1375073
2000-04-07;87,26752471923828;74,55772399902344;2975224
2000-04-10;76,62732696533203;65,4671630859375;2956071
2000-04-11;72,20136260986328;61,68581008911133;1896107
