Chance: 0.8048780487804879;Profit: 474.35271401350604;Ticker Symbol: T^A;Name: AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.000% Perpetual Preferred Stock Series A;Market Cap: ;Country: United States;IPO Year: ;Volume: 59106;Sector: ;Industry: 
Chance: 0.8048780487804879;Profit: 489.7853482546922;Ticker Symbol: T^A;Name: AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.000% Perpetual Preferred Stock Series A;Market Cap: ;Country: United States;IPO Year: ;Volume: 59106;Sector: ;Industry: 
